COD_NODE,COD_SUPPLIER,isPotential,pPriceOriginal,pLocationCost,pStationCapacity,pStationUnitCapacity,pCostUnitCapacity
F364,VIVA,0,1.76,0.0,0,0,0
F370,VIVA,0,1.71,0.0,0,0,0
F394,VIVA,0,1.67,0.0,0,0,0
F397,VIVA,0,1.61,0.0,0,0,0
F399,VIVA,0,1.41,0.0,0,0,0
F418,VIVA,0,1.8,0.0,0,0,0
F488,VIVA,0,1.62,0.0,0,0,0
F497,VIVA,0,1.75,0.0,0,0,0
F501,VIVA,0,1.51,0.0,0,0,0
F506,VIVA,0,1.53,0.0,0,0,0
F612,VIVA,0,1.47,0.0,0,0,0
F629,VIVA,0,1.65,0.0,0,0,0
F635,VIVA,0,1.63,0.0,0,0,0
F712,VIVA,0,1.6,0.0,0,0,0
F722,VIVA,0,1.73,0.0,0,0,0
F731,VIVA,0,1.54,0.0,0,0,0
F743,VIVA,0,1.72,0.0,0,0,0
G004,VIVA,0,1.46,0.0,0,0,0
G209,VIVA,0,1.44,0.0,0,0,0
G302,VIVA,0,1.8,0.0,0,0,0
G303,VIVA,0,1.58,0.0,0,0,0
G324,VIVA,0,1.44,0.0,0,0,0
G342,VIVA,0,1.74,0.0,0,0,0
G344,VIVA,0,1.49,0.0,0,0,0
G347,VIVA,0,1.46,0.0,0,0,0
G348,VIVA,0,1.72,0.0,0,0,0
G350,VIVA,0,1.45,0.0,0,0,0
G353,VIVA,0,1.66,0.0,0,0,0
G358,VIVA,0,1.43,0.0,0,0,0
G373,VIVA,0,1.5,0.0,0,0,0
G374,VIVA,0,1.69,0.0,0,0,0
G389,VIVA,0,1.71,0.0,0,0,0
G460,VIVA,0,1.54,0.0,0,0,0
G522,VIVA,0,1.72,0.0,0,0,0
G568,VIVA,0,1.66,0.0,0,0,0
G601,VIVA,0,1.6,0.0,0,0,0
G642,VIVA,0,1.77,0.0,0,0,0
G709,VIVA,0,1.44,0.0,0,0,0
G790,VIVA,0,1.78,0.0,0,0,0
G793,VIVA,0,1.75,0.0,0,0,0
G854,VIVA,0,1.52,0.0,0,0,0
G861,VIVA,0,1.44,0.0,0,0,0
G949,VIVA,0,1.65,0.0,0,0,0
G963,VIVA,0,1.74,0.0,0,0,0
H903,VIVA,0,1.55,0.0,0,0,0
H928,VIVA,0,1.52,0.0,0,0,0
J007,VIVA,0,1.7,0.0,0,0,0
J039,VIVA,0,1.41,0.0,0,0,0
J040,VIVA,0,1.79,0.0,0,0,0
J041,VIVA,0,1.5,0.0,0,0,0
J048,VIVA,0,1.41,0.0,0,0,0
J050,VIVA,0,1.57,0.0,0,0,0
J127,VIVA,0,1.72,0.0,0,0,0
J141,VIVA,0,1.77,0.0,0,0,0
J161,VIVA,0,1.74,0.0,0,0,0
J167,VIVA,0,1.68,0.0,0,0,0
J210,VIVA,0,1.6,0.0,0,0,0
J222,VIVA,0,1.69,0.0,0,0,0
J283,VIVA,0,1.49,0.0,0,0,0
J286,VIVA,0,1.7,0.0,0,0,0
J290,VIVA,0,1.52,0.0,0,0,0
J292,VIVA,0,1.75,0.0,0,0,0
J294,VIVA,0,1.5,0.0,0,0,0
J367,VIVA,0,1.53,0.0,0,0,0
J382,VIVA,0,1.47,0.0,0,0,0
J391,VIVA,0,1.76,0.0,0,0,0
J395,VIVA,0,1.58,0.0,0,0,0
J415,VIVA,0,1.44,0.0,0,0,0
J416,VIVA,0,1.69,0.0,0,0,0
J420,VIVA,0,1.59,0.0,0,0,0
J427,VIVA,0,1.76,0.0,0,0,0
J429,VIVA,0,1.64,0.0,0,0,0
J430,VIVA,0,1.54,0.0,0,0,0
J437,VIVA,0,1.65,0.0,0,0,0
J470,VIVA,0,1.66,0.0,0,0,0
J481,VIVA,0,1.48,0.0,0,0,0
J490,VIVA,0,1.54,0.0,0,0,0
J515,VIVA,0,1.69,0.0,0,0,0
J526,VIVA,0,1.53,0.0,0,0,0
J536,VIVA,0,1.43,0.0,0,0,0
J542,VIVA,0,1.63,0.0,0,0,0
J549,VIVA,0,1.66,0.0,0,0,0
J558,VIVA,0,1.78,0.0,0,0,0
J623,VIVA,0,1.8,0.0,0,0,0
J635,VIVA,0,1.74,0.0,0,0,0
J652,VIVA,0,1.71,0.0,0,0,0
J663,VIVA,0,1.52,0.0,0,0,0
J692,VIVA,0,1.65,0.0,0,0,0
J695,VIVA,0,1.69,0.0,0,0,0
J783,VIVA,0,1.49,0.0,0,0,0
J804,VIVA,0,1.69,0.0,0,0,0
J810,VIVA,0,1.67,0.0,0,0,0
J813,VIVA,0,1.77,0.0,0,0,0
J820,VIVA,0,1.62,0.0,0,0,0
J822,VIVA,0,1.8,0.0,0,0,0
J823,VIVA,0,1.41,0.0,0,0,0
J831,VIVA,0,1.58,0.0,0,0,0
J833,VIVA,0,1.48,0.0,0,0,0
J834,VIVA,0,1.46,0.0,0,0,0
K718,VIVA,0,1.44,0.0,0,0,0
K930,VIVA,0,1.55,0.0,0,0,0
K935,VIVA,0,1.56,0.0,0,0,0
K936,VIVA,0,1.76,0.0,0,0,0
K937,VIVA,0,1.71,0.0,0,0,0
K938,VIVA,0,1.77,0.0,0,0,0
M216,VIVA,0,1.45,0.0,0,0,0
OWN-1101,VIVA,0,0.94,,5000000,500000,22000
OWN-141,VIVA,0,1.1,,5000000,500000,22000
OWN-1490,VIVA,0,0.87,,5000000,500000,22000
OWN-2252,VIVA,1,1.02,110000.0,5000000,500000,22000
OWN-2561,VIVA,0,1.06,,5000000,500000,22000
OWN-274,VIVA,0,1.03,,5000000,500000,22000
OWN-3510,VIVA,1,1.0,110000.0,5000000,500000,22000
OWN-37,VIVA,0,1.07,,5000000,500000,22000
OWN-3916,VIVA,1,0.96,110000.0,5000000,500000,22000
OWN-5455,VIVA,0,1.07,,5000000,500000,22000
OWN-5506,VIVA,0,1.05,,5000000,500000,22000
OWN-699,VIVA,0,0.96,,5000000,500000,22000
OWN-7176,VIVA,0,0.94,,5000000,500000,22000
OWN-7188,VIVA,0,1.0,,5000000,500000,22000
OWN-7299,VIVA,1,0.97,110000.0,5000000,500000,22000
OWN-7480,VIVA,0,0.91,,5000000,500000,22000
OWN-7715,VIVA,0,1.06,,5000000,500000,22000
OWN-7773,VIVA,0,0.9,,5000000,500000,22000
OWN-8058,VIVA,0,0.88,,5000000,500000,22000
OWN-8064,VIVA,0,1.06,,5000000,500000,22000
OWN-811,VIVA,0,0.96,,5000000,500000,22000
OWN-8467,VIVA,0,0.99,,5000000,500000,22000
OWN-8528,VIVA,0,0.89,,5000000,500000,22000
OWN-8590,VIVA,0,1.09,,5000000,500000,22000
OWN-923,VIVA,0,0.97,,5000000,500000,22000
OWN-926,VIVA,0,1.02,,5000000,500000,22000
OWN-9575,VIVA,1,1.06,110000.0,5000000,500000,22000
OWN-965,VIVA,1,0.99,110000.0,5000000,500000,22000
OWN-970,VIVA,1,0.9,110000.0,5000000,500000,22000
OWN-A149,VIVA,0,1.03,,5000000,500000,22000
OWN-A218,VIVA,0,0.96,,5000000,500000,22000
OWN-A403,VIVA,1,1.09,110000.0,5000000,500000,22000
OWN-A441,VIVA,1,0.84,110000.0,5000000,500000,22000
OWN-A521,VIVA,0,0.87,,5000000,500000,22000
OWN-B517,OWN,1,0.94,110000.0,5000000,500000,22000
OWN-F050,OWN,0,0.86,,5000000,500000,22000
OWN-F286,OWN,1,0.91,110000.0,5000000,500000,22000
OWN-F312,OWN,1,1.09,110000.0,5000000,500000,22000
OWN-G793,OWN,1,0.97,110000.0,5000000,500000,22000
OWN-G963,OWN,1,1.0,110000.0,5000000,500000,22000
OWN-K936,OWN,1,0.94,110000.0,5000000,500000,22000
OWN-X176,OWN,1,0.83,110000.0,5000000,500000,22000
OWN-X199,OWN,0,0.99,,5000000,500000,22000
OWN-X214,OWN,1,0.83,110000.0,5000000,500000,22000
X007,VIVA,0,1.65,0.0,0,0,0
X025,VIVA,0,1.67,0.0,0,0,0
X031,VIVA,0,1.4,0.0,0,0,0
X037,VIVA,0,1.74,0.0,0,0,0
X041,VIVA,0,1.67,0.0,0,0,0
X042,VIVA,0,1.51,0.0,0,0,0
X049,VIVA,0,1.61,0.0,0,0,0
X069,VIVA,0,1.58,0.0,0,0,0
X073,VIVA,0,1.79,0.0,0,0,0
X075,VIVA,0,1.53,0.0,0,0,0
X078,VIVA,0,1.55,0.0,0,0,0
X082,VIVA,0,1.53,0.0,0,0,0
X088,VIVA,0,1.42,0.0,0,0,0
X089,VIVA,0,1.62,0.0,0,0,0
X092,VIVA,0,1.72,0.0,0,0,0
X095,VIVA,0,1.51,0.0,0,0,0
X096,VIVA,0,1.61,0.0,0,0,0
X098,VIVA,0,1.52,0.0,0,0,0
X101,VIVA,0,1.49,0.0,0,0,0
X102,VIVA,0,1.74,0.0,0,0,0
X111,VIVA,0,1.58,0.0,0,0,0
X118,VIVA,0,1.54,0.0,0,0,0
X119,VIVA,0,1.56,0.0,0,0,0
X120,VIVA,0,1.48,0.0,0,0,0
X122,VIVA,0,1.6,0.0,0,0,0
X123,VIVA,0,1.78,0.0,0,0,0
X124,VIVA,0,1.69,0.0,0,0,0
X137,VIVA,0,1.46,0.0,0,0,0
X155,VIVA,0,1.63,0.0,0,0,0
X158,VIVA,0,1.43,0.0,0,0,0
X175,VIVA,0,1.63,0.0,0,0,0
X176,VIVA,0,1.74,0.0,0,0,0
X195,VIVA,0,1.69,0.0,0,0,0
X196,VIVA,0,1.63,0.0,0,0,0
X199,VIVA,0,1.43,0.0,0,0,0
X202,VIVA,0,1.69,0.0,0,0,0
X208,VIVA,0,1.47,0.0,0,0,0
X214,VIVA,0,1.52,0.0,0,0,0
X221,VIVA,0,1.47,0.0,0,0,0
X229,VIVA,0,1.55,0.0,0,0,0
X236,VIVA,0,1.78,0.0,0,0,0
X262,VIVA,0,1.56,0.0,0,0,0
X263,VIVA,0,1.62,0.0,0,0,0
X270,VIVA,0,1.78,0.0,0,0,0
X284,VIVA,0,1.59,0.0,0,0,0
X287,VIVA,0,1.77,0.0,0,0,0
X290,VIVA,0,1.62,0.0,0,0,0
j824,VIVA,0,1.71,0.0,0,0,0
