COD_NODE1,COD_NODE2
OWN-926,OWN-926-1
OWN-926,OWN-926-2
OWN-9575,OWN-9575
OWN-9575,OWN-9575-1
OWN-965,OWN-965
OWN-965,OWN-965-1
OWN-965,OWN-965-2
OWN-970,OWN-970
OWN-970,OWN-970-1
OWN-A149,OWN-A149
OWN-A149,OWN-A149-1
OWN-A149,OWN-A149-2
OWN-A218,OWN-A218
OWN-A218,OWN-A218-1
OWN-A218,OWN-A218-2
OWN-A403,OWN-A403
OWN-A403,OWN-A403-1
OWN-A441,OWN-A441
OWN-A441,OWN-A441-1
OWN-A521,OWN-A521
OWN-A521,OWN-A521-1
OWN-A521,OWN-A521-2
OWN-B517,OWN-B517
OWN-B517,OWN-B517-1
OWN-B517,OWN-B517-2
OWN-F050,OWN-F050
OWN-F050,OWN-F050-1
OWN-F242,OWN-F242
OWN-F286,OWN-F286
OWN-F312,OWN-F312
OWN-F312,OWN-F312-1
OWN-F314,OWN-F314
OWN-F742,OWN-F742
OWN-F742,OWN-F742-1
OWN-G793,OWN-G793
OWN-G793,OWN-G793-1
OWN-G963,OWN-G963
OWN-G963,OWN-G963-1
OWN-J819,OWN-J819
OWN-K936,OWN-K936
OWN-X176,OWN-X176
OWN-X176,OWN-X176-1
OWN-X199,OWN-X199
OWN-X199,OWN-X199-1
OWN-X214,OWN-X214
OWN-X214,OWN-X214-1
OWN-X214,OWN-X214-2
X007,X007
X007,X007-1
X007,X007-2
X013,X013
X025,X025
X031,X031
X031,X031-1
X031,X031-2
X037,X037
X037,X037-1
X037,X037-2
X041,X041
X041,X041-1
X041,X041-2
X042,X042
X042,X042-1
X042,X042-2
X049,X049
X049,X049-1
X049,X049-2
X050,X050
X051,X051
X055,X055
X069,X069
X069,X069-1
X073,X073
X075,X075
X075,X075-1
X078,X078
X082,X082
X082,X082-1
X088,X088
X089,X089
X090,X090
X092,X092
X095,X095
X096,X096
X096,X096-1
X096,X096-2
X098,X098
X098,X098-1
X098,X098-2
X099,X099
X101,X101
X101,X101-1
X102,X102
X103,X103
X111,X111
X111,X111-1
X111,X111-2
X113,X113
X118,X118
X119,X119
X119,X119-1
X120,X120
X120,X120-1
X122,X122
X122,X122-1
X122,X122-2
X123,X123
X123,X123-1
X123,X123-2
X124,X124
X124,X124-1
X124,X124-2
X137,X137
X137,X137-1
X137,X137-2
X147,X147
X151,X151
X152,X152
X155,X155
X155,X155-1
X158,X158
X158,X158-1
X160,X160
X175,X175
X175,X175-1
X175,X175-2
X176,X176
X176,X176-1
X195,X195
X195,X195-1
X196,X196
X196,X196-1
X196,X196-2
X199,X199
X199,X199-1
X202,X202
X202,X202-1
X208,X208
X208,X208-1
X208,X208-2
X214,X214
X214,X214-1
X214,X214-2
X221,X221
X221,X221-1
X225,X225
X226,X226
X229,X229
X230,X230
X236,X236
X241,X241
X262,X262
X263,X263
X270,X270
X270,X270-1
X270,X270-2
X270,X270-3
X273,X273
X281,X281
X284,X284
X284,X284-1
X284,X284-2
X287,X287
X287,X287-1
X288,X288
X290,X290
X290,X290-1
X290,X290-2
X290,X290-3
X296,X296
j824,j824
j824,j824-1
j824,j824-2
j824,j824-3
