COD_NODE,COD_SUPPLIER,isPotential,pPriceOriginal,pLocationCost,pStationCapacity,pStationUnitCapacity,pCostUnitCapacity
952,VIVA,0,1.52,0.0,0,0,0
9542,VIVA,0,1.69,0.0,0,0,0
9544,VIVA,0,1.73,0.0,0,0,0
9547,VIVA,0,1.44,0.0,0,0,0
9549,VIVA,0,1.63,0.0,0,0,0
9552,VIVA,0,1.59,0.0,0,0,0
9562,VIVA,0,1.7,0.0,0,0,0
9564,VIVA,0,1.59,0.0,0,0,0
9567,VIVA,0,1.75,0.0,0,0,0
9568,VIVA,0,1.57,0.0,0,0,0
9569,VIVA,0,1.61,0.0,0,0,0
957,VIVA,0,1.51,0.0,0,0,0
9575,VIVA,0,1.41,0.0,0,0,0
964,VIVA,0,1.51,0.0,0,0,0
965,VIVA,0,1.45,0.0,0,0,0
966,VIVA,0,1.68,0.0,0,0,0
970,VIVA,0,1.67,0.0,0,0,0
9715,VIVA,0,1.62,0.0,0,0,0
9747,VIVA,0,1.6,0.0,0,0,0
976,VIVA,0,1.41,0.0,0,0,0
98,VIVA,0,1.77,0.0,0,0,0
983,VIVA,0,1.52,0.0,0,0,0
985,VIVA,0,1.53,0.0,0,0,0
986,VIVA,0,1.75,0.0,0,0,0
9965,VIVA,0,1.56,0.0,0,0,0
9975,VIVA,0,1.61,0.0,0,0,0
A003,VIVA,0,1.69,0.0,0,0,0
A005,VIVA,0,1.63,0.0,0,0,0
A009,VIVA,0,1.41,0.0,0,0,0
A015,VIVA,0,1.77,0.0,0,0,0
A019,VIVA,0,1.52,0.0,0,0,0
A022,VIVA,0,1.59,0.0,0,0,0
A027,VIVA,0,1.69,0.0,0,0,0
A043,VIVA,0,1.69,0.0,0,0,0
A045,VIVA,0,1.48,0.0,0,0,0
A047,VIVA,0,1.74,0.0,0,0,0
A054,VIVA,0,1.4,0.0,0,0,0
A058,VIVA,0,1.49,0.0,0,0,0
A059,VIVA,0,1.62,0.0,0,0,0
A072,VIVA,0,1.49,0.0,0,0,0
A074,VIVA,0,1.7,0.0,0,0,0
A079,VIVA,0,1.47,0.0,0,0,0
A081,VIVA,0,1.44,0.0,0,0,0
A082,VIVA,0,1.66,0.0,0,0,0
A084,VIVA,0,1.8,0.0,0,0,0
A087,VIVA,0,1.73,0.0,0,0,0
A092,VIVA,0,1.42,0.0,0,0,0
A103,VIVA,0,1.71,0.0,0,0,0
A107,VIVA,0,1.41,0.0,0,0,0
A115,VIVA,0,1.53,0.0,0,0,0
A117,VIVA,0,1.63,0.0,0,0,0
A131,VIVA,0,1.79,0.0,0,0,0
A137,VIVA,0,1.49,0.0,0,0,0
A149,VIVA,0,1.47,0.0,0,0,0
A150,VIVA,0,1.69,0.0,0,0,0
A153,VIVA,0,1.66,0.0,0,0,0
A157,VIVA,0,1.51,0.0,0,0,0
A176,VIVA,0,1.57,0.0,0,0,0
A200,VIVA,0,1.52,0.0,0,0,0
A204,VIVA,0,1.64,0.0,0,0,0
A205,VIVA,0,1.48,0.0,0,0,0
A208,VIVA,0,1.43,0.0,0,0,0
A216,VIVA,0,1.49,0.0,0,0,0
A218,VIVA,0,1.79,0.0,0,0,0
A234,VIVA,0,1.44,0.0,0,0,0
A235,VIVA,0,1.53,0.0,0,0,0
A239,VIVA,0,1.75,0.0,0,0,0
A262,VIVA,0,1.74,0.0,0,0,0
A268,VIVA,0,1.67,0.0,0,0,0
A271,VIVA,0,1.52,0.0,0,0,0
A287,VIVA,0,1.73,0.0,0,0,0
A291,VIVA,0,1.48,0.0,0,0,0
A296,VIVA,0,1.51,0.0,0,0,0
A301,VIVA,0,1.65,0.0,0,0,0
A305,VIVA,0,1.7,0.0,0,0,0
A307,VIVA,0,1.51,0.0,0,0,0
A316,VIVA,0,1.6,0.0,0,0,0
A320,VIVA,0,1.51,0.0,0,0,0
A326,VIVA,0,1.78,0.0,0,0,0
A328,VIVA,0,1.61,0.0,0,0,0
A331,VIVA,0,1.66,0.0,0,0,0
A340,VIVA,0,1.51,0.0,0,0,0
A347,VIVA,0,1.57,0.0,0,0,0
A351,VIVA,0,1.78,0.0,0,0,0
A356,VIVA,0,1.74,0.0,0,0,0
A359,VIVA,0,1.72,0.0,0,0,0
A362,VIVA,0,1.79,0.0,0,0,0
A377,VIVA,0,1.48,0.0,0,0,0
A388,VIVA,0,1.44,0.0,0,0,0
A392,VIVA,0,1.8,0.0,0,0,0
A399,VIVA,0,1.74,0.0,0,0,0
A400,VIVA,0,1.49,0.0,0,0,0
A402,VIVA,0,1.61,0.0,0,0,0
A403,VIVA,0,1.77,0.0,0,0,0
A404,VIVA,0,1.45,0.0,0,0,0
A408,VIVA,0,1.54,0.0,0,0,0
A421,VIVA,0,1.8,0.0,0,0,0
A425,VIVA,0,1.47,0.0,0,0,0
A426,VIVA,0,1.41,0.0,0,0,0
A427,VIVA,0,1.56,0.0,0,0,0
A429,VIVA,0,1.44,0.0,0,0,0
A432,VIVA,0,1.58,0.0,0,0,0
A435,VIVA,0,1.57,0.0,0,0,0
A436,VIVA,0,1.53,0.0,0,0,0
A441,VIVA,0,1.54,0.0,0,0,0
A442,VIVA,0,1.75,0.0,0,0,0
A446,VIVA,0,1.49,0.0,0,0,0
A454,VIVA,0,1.79,0.0,0,0,0
A464,VIVA,0,1.59,0.0,0,0,0
A465,VIVA,0,1.6,0.0,0,0,0
A470,VIVA,0,1.41,0.0,0,0,0
A471,VIVA,0,1.41,0.0,0,0,0
A501,VIVA,0,1.79,0.0,0,0,0
A510,VIVA,0,1.71,0.0,0,0,0
A511,VIVA,0,1.64,0.0,0,0,0
A512,VIVA,0,1.58,0.0,0,0,0
A516,VIVA,0,1.47,0.0,0,0,0
A520,VIVA,0,1.73,0.0,0,0,0
A521,VIVA,0,1.72,0.0,0,0,0
A533,VIVA,0,1.64,0.0,0,0,0
A539,VIVA,0,1.54,0.0,0,0,0
A542,VIVA,0,1.49,0.0,0,0,0
A546,VIVA,0,1.64,0.0,0,0,0
A550,VIVA,0,1.42,0.0,0,0,0
A557,VIVA,0,1.77,0.0,0,0,0
A563,VIVA,0,1.67,0.0,0,0,0
A565,VIVA,0,1.73,0.0,0,0,0
A566,VIVA,0,1.42,0.0,0,0,0
A580,VIVA,0,1.76,0.0,0,0,0
A598,VIVA,0,1.71,0.0,0,0,0
A606,VIVA,0,1.72,0.0,0,0,0
A607,VIVA,0,1.48,0.0,0,0,0
A619,VIVA,0,1.65,0.0,0,0,0
A620,VIVA,0,1.77,0.0,0,0,0
A628,VIVA,0,1.62,0.0,0,0,0
A640,VIVA,0,1.43,0.0,0,0,0
A649,VIVA,0,1.8,0.0,0,0,0
A656,VIVA,0,1.76,0.0,0,0,0
A670,VIVA,0,1.47,0.0,0,0,0
A678,VIVA,0,1.58,0.0,0,0,0
A709,VIVA,0,1.65,0.0,0,0,0
A710,VIVA,0,1.43,0.0,0,0,0
A712,VIVA,0,1.77,0.0,0,0,0
A713,VIVA,0,1.61,0.0,0,0,0
A715,VIVA,0,1.63,0.0,0,0,0
A718,VIVA,0,1.49,0.0,0,0,0
A719,VIVA,0,1.46,0.0,0,0,0
A721,VIVA,0,1.67,0.0,0,0,0
A723,VIVA,0,1.58,0.0,0,0,0
A728 ,VIVA,0,1.42,0.0,0,0,0
A729 ,VIVA,0,1.47,0.0,0,0,0
A730,VIVA,0,1.43,0.0,0,0,0
A749,VIVA,0,1.78,0.0,0,0,0
A750,VIVA,0,1.6,0.0,0,0,0
A751,VIVA,0,1.46,0.0,0,0,0
A799,VIVA,0,1.64,0.0,0,0,0
A900,VIVA,0,1.44,0.0,0,0,0
A901,VIVA,0,1.48,0.0,0,0,0
A903,VIVA,0,1.46,0.0,0,0,0
A905,VIVA,0,1.56,0.0,0,0,0
A906,VIVA,0,1.64,0.0,0,0,0
A907,VIVA,0,1.59,0.0,0,0,0
A909,VIVA,0,1.49,0.0,0,0,0
A913,VIVA,0,1.76,0.0,0,0,0
A936,VIVA,0,1.59,0.0,0,0,0
A980,VIVA,0,1.6,0.0,0,0,0
B052,VIVA,0,1.75,0.0,0,0,0
B055,VIVA,0,1.4,0.0,0,0,0
B059,VIVA,0,1.63,0.0,0,0,0
B089,VIVA,0,1.6,0.0,0,0,0
B259,VIVA,0,1.43,0.0,0,0,0
B402,VIVA,0,1.45,0.0,0,0,0
B406,VIVA,0,1.67,0.0,0,0,0
B428,VIVA,0,1.67,0.0,0,0,0
B442,VIVA,0,1.51,0.0,0,0,0
B498,VIVA,0,1.63,0.0,0,0,0
B502,VIVA,0,1.47,0.0,0,0,0
B517,VIVA,0,1.62,0.0,0,0,0
B518,VIVA,0,1.63,0.0,0,0,0
B540,VIVA,0,1.77,0.0,0,0,0
B541,VIVA,0,1.74,0.0,0,0,0
B542,VIVA,0,1.42,0.0,0,0,0
B544,VIVA,0,1.45,0.0,0,0,0
B559,VIVA,0,1.51,0.0,0,0,0
B573,VIVA,0,1.78,0.0,0,0,0
B617,VIVA,0,1.77,0.0,0,0,0
B677,VIVA,0,1.62,0.0,0,0,0
B681,VIVA,0,1.63,0.0,0,0,0
B715,VIVA,0,1.41,0.0,0,0,0
B767,VIVA,0,1.7,0.0,0,0,0
B770,VIVA,0,1.63,0.0,0,0,0
B777,VIVA,0,1.58,0.0,0,0,0
B781,VIVA,0,1.78,0.0,0,0,0
B782,VIVA,0,1.44,0.0,0,0,0
B786,VIVA,0,1.51,0.0,0,0,0
B800,VIVA,0,1.69,0.0,0,0,0
B806,VIVA,0,1.63,0.0,0,0,0
B812,VIVA,0,1.59,0.0,0,0,0
B814,VIVA,0,1.52,0.0,0,0,0
B843,VIVA,0,1.76,0.0,0,0,0
B880,VIVA,0,1.64,0.0,0,0,0
B886,VIVA,0,1.72,0.0,0,0,0
B907,VIVA,0,1.7,0.0,0,0,0
B915,VIVA,0,1.57,0.0,0,0,0
B924,VIVA,0,1.59,0.0,0,0,0
B933,VIVA,0,1.65,0.0,0,0,0
B938,VIVA,0,1.68,0.0,0,0,0
B942,VIVA,0,1.41,0.0,0,0,0
B949,VIVA,0,1.5,0.0,0,0,0
B950,VIVA,0,1.44,0.0,0,0,0
B972,VIVA,0,1.65,0.0,0,0,0
B986,VIVA,0,1.63,0.0,0,0,0
B994,VIVA,0,1.79,0.0,0,0,0
B997,VIVA,0,1.69,0.0,0,0,0
B998,VIVA,0,1.72,0.0,0,0,0
B999,VIVA,0,1.67,0.0,0,0,0
E092,VIVA,0,1.64,0.0,0,0,0
E098,VIVA,0,1.66,0.0,0,0,0
E202,VIVA,0,1.65,0.0,0,0,0
F007,VIVA,0,1.68,0.0,0,0,0
F010,VIVA,0,1.76,0.0,0,0,0
F025,VIVA,0,1.54,0.0,0,0,0
F031,VIVA,0,1.61,0.0,0,0,0
F035,VIVA,0,1.77,0.0,0,0,0
F042,VIVA,0,1.79,0.0,0,0,0
F050,VIVA,0,1.42,0.0,0,0,0
F053,VIVA,0,1.55,0.0,0,0,0
F071,VIVA,0,1.76,0.0,0,0,0
F081,VIVA,0,1.48,0.0,0,0,0
F086,VIVA,0,1.55,0.0,0,0,0
F087,VIVA,0,1.51,0.0,0,0,0
F089,VIVA,0,1.5,0.0,0,0,0
F111,VIVA,0,1.4,0.0,0,0,0
F115,VIVA,0,1.46,0.0,0,0,0
F127,VIVA,0,1.53,0.0,0,0,0
F128,VIVA,0,1.74,0.0,0,0,0
F138,VIVA,0,1.65,0.0,0,0,0
F153,VIVA,0,1.72,0.0,0,0,0
F160,VIVA,0,1.5,0.0,0,0,0
F162,VIVA,0,1.6,0.0,0,0,0
F163,VIVA,0,1.59,0.0,0,0,0
F165,VIVA,0,1.48,0.0,0,0,0
F166,VIVA,0,1.77,0.0,0,0,0
F173,VIVA,0,1.62,0.0,0,0,0
F174,VIVA,0,1.76,0.0,0,0,0
F191,VIVA,0,1.47,0.0,0,0,0
F193,VIVA,0,1.76,0.0,0,0,0
F202,VIVA,0,1.44,0.0,0,0,0
F203,VIVA,0,1.53,0.0,0,0,0
F204,VIVA,0,1.7,0.0,0,0,0
F210,VIVA,0,1.47,0.0,0,0,0
F211,VIVA,0,1.67,0.0,0,0,0
F221,VIVA,0,1.63,0.0,0,0,0
F228,VIVA,0,1.76,0.0,0,0,0
F240,VIVA,0,1.59,0.0,0,0,0
F242,VIVA,0,1.6,0.0,0,0,0
F246,VIVA,0,1.73,0.0,0,0,0
F249,VIVA,0,1.77,0.0,0,0,0
F252,VIVA,0,1.7,0.0,0,0,0
F254,VIVA,0,1.42,0.0,0,0,0
F255,VIVA,0,1.57,0.0,0,0,0
F256,VIVA,0,1.69,0.0,0,0,0
F257,VIVA,0,1.57,0.0,0,0,0
F258,VIVA,0,1.46,0.0,0,0,0
F261,VIVA,0,1.74,0.0,0,0,0
F264,VIVA,0,1.41,0.0,0,0,0
F269,VIVA,0,1.69,0.0,0,0,0
F270,VIVA,0,1.58,0.0,0,0,0
F272,VIVA,0,1.77,0.0,0,0,0
F273,VIVA,0,1.45,0.0,0,0,0
F276,VIVA,0,1.59,0.0,0,0,0
F277,VIVA,0,1.68,0.0,0,0,0
F278,VIVA,0,1.67,0.0,0,0,0
F279,VIVA,0,1.47,0.0,0,0,0
F281,VIVA,0,1.77,0.0,0,0,0
F282,VIVA,0,1.73,0.0,0,0,0
F283,VIVA,0,1.5,0.0,0,0,0
F284,VIVA,0,1.77,0.0,0,0,0
F285,VIVA,0,1.58,0.0,0,0,0
F286,VIVA,0,1.5,0.0,0,0,0
F287,VIVA,0,1.43,0.0,0,0,0
F288,VIVA,0,1.5,0.0,0,0,0
F293,VIVA,0,1.65,0.0,0,0,0
F294,VIVA,0,1.57,0.0,0,0,0
F296,VIVA,0,1.8,0.0,0,0,0
F297,VIVA,0,1.73,0.0,0,0,0
F301,VIVA,0,1.43,0.0,0,0,0
F304,VIVA,0,1.64,0.0,0,0,0
F305,VIVA,0,1.58,0.0,0,0,0
F309,VIVA,0,1.77,0.0,0,0,0
F310,VIVA,0,1.44,0.0,0,0,0
F311,VIVA,0,1.58,0.0,0,0,0
F312,VIVA,0,1.66,0.0,0,0,0
F313,VIVA,0,1.61,0.0,0,0,0
F314,VIVA,0,1.52,0.0,0,0,0
F317,VIVA,0,1.69,0.0,0,0,0
F318,VIVA,0,1.73,0.0,0,0,0
F320,VIVA,0,1.67,0.0,0,0,0
F321,VIVA,0,1.63,0.0,0,0,0
F322,VIVA,0,1.79,0.0,0,0,0
F323,VIVA,0,1.66,0.0,0,0,0
F324,VIVA,0,1.72,0.0,0,0,0
F325,VIVA,0,1.45,0.0,0,0,0
F326,VIVA,0,1.42,0.0,0,0,0
F327,VIVA,0,1.43,0.0,0,0,0
F328,VIVA,0,1.59,0.0,0,0,0
F333,VIVA,0,1.42,0.0,0,0,0
F334,VIVA,0,1.77,0.0,0,0,0
F337,VIVA,0,1.74,0.0,0,0,0
F340,VIVA,0,1.71,0.0,0,0,0
F346,VIVA,0,1.79,0.0,0,0,0
F348,VIVA,0,1.58,0.0,0,0,0
F349,VIVA,0,1.4,0.0,0,0,0
F350,VIVA,0,1.53,0.0,0,0,0
F351,VIVA,0,1.51,0.0,0,0,0
F352,VIVA,0,1.59,0.0,0,0,0
F353,VIVA,0,1.6,0.0,0,0,0
F359,VIVA,0,1.6,0.0,0,0,0
F363,VIVA,0,1.51,0.0,0,0,0
F364,VIVA,0,1.76,0.0,0,0,0
F370,VIVA,0,1.71,0.0,0,0,0
F390,VIVA,0,1.57,0.0,0,0,0
F394,VIVA,0,1.67,0.0,0,0,0
F397,VIVA,0,1.61,0.0,0,0,0
F399,VIVA,0,1.41,0.0,0,0,0
F418,VIVA,0,1.8,0.0,0,0,0
F423,VIVA,0,1.58,0.0,0,0,0
F444,VIVA,0,1.51,0.0,0,0,0
F468,VIVA,0,1.72,0.0,0,0,0
F488,VIVA,0,1.62,0.0,0,0,0
F497,VIVA,0,1.75,0.0,0,0,0
F501,VIVA,0,1.51,0.0,0,0,0
F506,VIVA,0,1.53,0.0,0,0,0
F612,VIVA,0,1.47,0.0,0,0,0
F629,VIVA,0,1.65,0.0,0,0,0
F635,VIVA,0,1.63,0.0,0,0,0
F712,VIVA,0,1.6,0.0,0,0,0
F722,VIVA,0,1.73,0.0,0,0,0
F731,VIVA,0,1.54,0.0,0,0,0
F742,VIVA,0,1.76,0.0,0,0,0
F743,VIVA,0,1.72,0.0,0,0,0
G004,VIVA,0,1.46,0.0,0,0,0
G209,VIVA,0,1.44,0.0,0,0,0
G261,VIVA,0,1.53,0.0,0,0,0
G302,VIVA,0,1.8,0.0,0,0,0
G303,VIVA,0,1.58,0.0,0,0,0
G324,VIVA,0,1.44,0.0,0,0,0
G330,VIVA,0,1.67,0.0,0,0,0
G342,VIVA,0,1.74,0.0,0,0,0
G344,VIVA,0,1.49,0.0,0,0,0
G347,VIVA,0,1.46,0.0,0,0,0
G348,VIVA,0,1.72,0.0,0,0,0
G350,VIVA,0,1.45,0.0,0,0,0
G353,VIVA,0,1.66,0.0,0,0,0
G358,VIVA,0,1.43,0.0,0,0,0
G373,VIVA,0,1.5,0.0,0,0,0
G374,VIVA,0,1.69,0.0,0,0,0
G386,VIVA,0,1.58,0.0,0,0,0
G389,VIVA,0,1.71,0.0,0,0,0
G403,VIVA,0,1.41,0.0,0,0,0
G460,VIVA,0,1.54,0.0,0,0,0
G522,VIVA,0,1.72,0.0,0,0,0
G568,VIVA,0,1.66,0.0,0,0,0
G601,VIVA,0,1.6,0.0,0,0,0
G639,VIVA,0,1.57,0.0,0,0,0
G642,VIVA,0,1.77,0.0,0,0,0
G684,VIVA,0,1.79,0.0,0,0,0
G696,VIVA,0,1.77,0.0,0,0,0
G709,VIVA,0,1.44,0.0,0,0,0
G747,VIVA,0,1.62,0.0,0,0,0
G790,VIVA,0,1.78,0.0,0,0,0
G793,VIVA,0,1.75,0.0,0,0,0
G829,VIVA,0,1.73,0.0,0,0,0
G854,VIVA,0,1.52,0.0,0,0,0
G857,VIVA,0,1.78,0.0,0,0,0
G861,VIVA,0,1.44,0.0,0,0,0
G888,VIVA,0,1.46,0.0,0,0,0
G904,VIVA,0,1.55,0.0,0,0,0
G949,VIVA,0,1.65,0.0,0,0,0
G963,VIVA,0,1.74,0.0,0,0,0
G964,VIVA,0,1.43,0.0,0,0,0
G968,VIVA,0,1.4,0.0,0,0,0
H903,VIVA,0,1.55,0.0,0,0,0
H928,VIVA,0,1.52,0.0,0,0,0
H943,VIVA,0,1.79,0.0,0,0,0
J007,VIVA,0,1.7,0.0,0,0,0
J039,VIVA,0,1.41,0.0,0,0,0
J040,VIVA,0,1.79,0.0,0,0,0
J041,VIVA,0,1.5,0.0,0,0,0
J048,VIVA,0,1.41,0.0,0,0,0
J050,VIVA,0,1.57,0.0,0,0,0
J071,VIVA,0,1.51,0.0,0,0,0
J075,VIVA,0,1.8,0.0,0,0,0
J127,VIVA,0,1.72,0.0,0,0,0
J141,VIVA,0,1.77,0.0,0,0,0
J161,VIVA,0,1.74,0.0,0,0,0
J167,VIVA,0,1.68,0.0,0,0,0
J210,VIVA,0,1.6,0.0,0,0,0
J222,VIVA,0,1.69,0.0,0,0,0
J232,VIVA,0,1.65,0.0,0,0,0
J266,VIVA,0,1.75,0.0,0,0,0
J283,VIVA,0,1.49,0.0,0,0,0
J286,VIVA,0,1.7,0.0,0,0,0
J290,VIVA,0,1.52,0.0,0,0,0
J292,VIVA,0,1.75,0.0,0,0,0
J294,VIVA,0,1.5,0.0,0,0,0
J335,VIVA,0,1.43,0.0,0,0,0
J367,VIVA,0,1.53,0.0,0,0,0
J382,VIVA,0,1.47,0.0,0,0,0
J391,VIVA,0,1.76,0.0,0,0,0
J395,VIVA,0,1.58,0.0,0,0,0
J415,VIVA,0,1.44,0.0,0,0,0
J416,VIVA,0,1.69,0.0,0,0,0
J417,VIVA,0,1.41,0.0,0,0,0
J420,VIVA,0,1.59,0.0,0,0,0
J427,VIVA,0,1.76,0.0,0,0,0
J428,VIVA,0,1.72,0.0,0,0,0
J429,VIVA,0,1.64,0.0,0,0,0
J430,VIVA,0,1.54,0.0,0,0,0
J437,VIVA,0,1.65,0.0,0,0,0
J461,VIVA,0,1.51,0.0,0,0,0
J470,VIVA,0,1.66,0.0,0,0,0
J481,VIVA,0,1.48,0.0,0,0,0
J490,VIVA,0,1.54,0.0,0,0,0
J495,VIVA,0,1.44,0.0,0,0,0
J506,VIVA,0,1.58,0.0,0,0,0
J515,VIVA,0,1.69,0.0,0,0,0
J526,VIVA,0,1.53,0.0,0,0,0
J536,VIVA,0,1.43,0.0,0,0,0
J538,VIVA,0,1.48,0.0,0,0,0
J540,VIVA,0,1.73,0.0,0,0,0
J542,VIVA,0,1.63,0.0,0,0,0
J549,VIVA,0,1.66,0.0,0,0,0
J558,VIVA,0,1.78,0.0,0,0,0
J605,VIVA,0,1.44,0.0,0,0,0
J615,VIVA,0,1.43,0.0,0,0,0
J623,VIVA,0,1.8,0.0,0,0,0
J635,VIVA,0,1.74,0.0,0,0,0
J647,VIVA,0,1.43,0.0,0,0,0
J652,VIVA,0,1.71,0.0,0,0,0
J663,VIVA,0,1.52,0.0,0,0,0
J692,VIVA,0,1.65,0.0,0,0,0
J695,VIVA,0,1.69,0.0,0,0,0
J779,VIVA,0,1.72,0.0,0,0,0
J783,VIVA,0,1.49,0.0,0,0,0
J791,VIVA,0,1.65,0.0,0,0,0
J804,VIVA,0,1.69,0.0,0,0,0
J810,VIVA,0,1.67,0.0,0,0,0
J811,VIVA,0,1.42,0.0,0,0,0
J812,VIVA,0,1.68,0.0,0,0,0
J813,VIVA,0,1.77,0.0,0,0,0
J816,VIVA,0,1.47,0.0,0,0,0
J817,VIVA,0,1.77,0.0,0,0,0
J819,VIVA,0,1.54,0.0,0,0,0
J820,VIVA,0,1.62,0.0,0,0,0
J822,VIVA,0,1.8,0.0,0,0,0
J823,VIVA,0,1.41,0.0,0,0,0
J831,VIVA,0,1.58,0.0,0,0,0
J832,VIVA,0,1.44,0.0,0,0,0
J833,VIVA,0,1.48,0.0,0,0,0
J834,VIVA,0,1.46,0.0,0,0,0
K132,VIVA,0,1.73,0.0,0,0,0
K642,VIVA,0,1.6,0.0,0,0,0
K710,VIVA,0,1.65,0.0,0,0,0
K718,VIVA,0,1.44,0.0,0,0,0
K772,VIVA,0,1.69,0.0,0,0,0
K930,VIVA,0,1.55,0.0,0,0,0
K935,VIVA,0,1.56,0.0,0,0,0
K936,VIVA,0,1.76,0.0,0,0,0
K937,VIVA,0,1.71,0.0,0,0,0
K938,VIVA,0,1.77,0.0,0,0,0
M216,VIVA,0,1.45,0.0,0,0,0
OWN-1101,VIVA,0,0.94,,5000000,500000,22000
OWN-141,VIVA,0,1.1,,5000000,500000,22000
OWN-1490,VIVA,0,0.87,,5000000,500000,22000
OWN-2252,VIVA,1,1.02,110000.0,5000000,500000,22000
OWN-2561,VIVA,0,1.06,,5000000,500000,22000
OWN-274,VIVA,0,1.03,,5000000,500000,22000
OWN-3510,VIVA,1,1.0,110000.0,5000000,500000,22000
OWN-37,VIVA,0,1.07,,5000000,500000,22000
OWN-3916,VIVA,1,0.96,110000.0,5000000,500000,22000
OWN-4208,VIVA,0,1.06,,5000000,500000,22000
OWN-5455,VIVA,0,1.07,,5000000,500000,22000
OWN-5506,VIVA,0,1.05,,5000000,500000,22000
OWN-699,VIVA,0,0.96,,5000000,500000,22000
OWN-7176,VIVA,0,0.94,,5000000,500000,22000
OWN-7188,VIVA,0,1.0,,5000000,500000,22000
OWN-7299,VIVA,1,0.97,110000.0,5000000,500000,22000
OWN-7480,VIVA,0,0.91,,5000000,500000,22000
OWN-7667,VIVA,0,1.08,,5000000,500000,22000
OWN-7715,VIVA,0,1.06,,5000000,500000,22000
OWN-7773,VIVA,0,0.9,,5000000,500000,22000
OWN-8058,OWN,1,0.88,,5000000,500000,22000
OWN-8064,OWN,1,1.06,,5000000,500000,22000
OWN-811,OWN,1,0.96,,5000000,500000,22000
OWN-8467,OWN,1,0.99,,5000000,500000,22000
OWN-8528,OWN,1,0.89,,5000000,500000,22000
OWN-8590,OWN,0,1.09,,5000000,500000,22000
OWN-923,OWN,0,0.97,,5000000,500000,22000
OWN-926,OWN,0,1.02,,5000000,500000,22000
OWN-9575,OWN,1,1.06,110000.0,5000000,500000,22000
OWN-965,OWN,1,0.99,110000.0,5000000,500000,22000
OWN-970,OWN,1,0.9,110000.0,5000000,500000,22000
OWN-A149,OWN,0,1.03,,5000000,500000,22000
OWN-A218,OWN,0,0.96,,5000000,500000,22000
OWN-A403,OWN,1,1.09,110000.0,5000000,500000,22000
OWN-A441,OWN,1,0.84,110000.0,5000000,500000,22000
OWN-A521,OWN,0,0.87,,5000000,500000,22000
OWN-B517,OWN,1,0.94,110000.0,5000000,500000,22000
OWN-F050,OWN,0,0.86,,5000000,500000,22000
OWN-F242,OWN,1,0.84,110000.0,5000000,500000,22000
OWN-F286,OWN,1,0.91,110000.0,5000000,500000,22000
OWN-F312,OWN,1,1.09,110000.0,5000000,500000,22000
OWN-F314,OWN,1,1.08,110000.0,5000000,500000,22000
OWN-F742,OWN,1,1.08,110000.0,5000000,500000,22000
OWN-G793,OWN,1,0.97,110000.0,5000000,500000,22000
OWN-G963,OWN,1,1.0,110000.0,5000000,500000,22000
OWN-J819,OWN,0,0.91,,5000000,500000,22000
OWN-K936,OWN,1,0.94,110000.0,5000000,500000,22000
OWN-X176,OWN,1,0.83,110000.0,5000000,500000,22000
OWN-X199,OWN,0,0.99,,5000000,500000,22000
OWN-X214,OWN,1,0.83,110000.0,5000000,500000,22000
X007,VIVA,0,1.65,0.0,0,0,0
X013,VIVA,0,1.44,0.0,0,0,0
X025,VIVA,0,1.67,0.0,0,0,0
X031,VIVA,0,1.4,0.0,0,0,0
X037,VIVA,0,1.74,0.0,0,0,0
X038,VIVA,0,1.42,0.0,0,0,0
X039,VIVA,0,1.43,0.0,0,0,0
X041,VIVA,0,1.67,0.0,0,0,0
X042,VIVA,0,1.51,0.0,0,0,0
X049,VIVA,0,1.61,0.0,0,0,0
X050,VIVA,0,1.43,0.0,0,0,0
X051,VIVA,0,1.57,0.0,0,0,0
X055,VIVA,0,1.48,0.0,0,0,0
X069,VIVA,0,1.58,0.0,0,0,0
X073,VIVA,0,1.79,0.0,0,0,0
X075,VIVA,0,1.53,0.0,0,0,0
X078,VIVA,0,1.55,0.0,0,0,0
X082,VIVA,0,1.53,0.0,0,0,0
X088,VIVA,0,1.42,0.0,0,0,0
X089,VIVA,0,1.62,0.0,0,0,0
X090,VIVA,0,1.43,0.0,0,0,0
X092,VIVA,0,1.72,0.0,0,0,0
X095,VIVA,0,1.51,0.0,0,0,0
X096,VIVA,0,1.61,0.0,0,0,0
X098,VIVA,0,1.52,0.0,0,0,0
X099,VIVA,0,1.64,0.0,0,0,0
X101,VIVA,0,1.49,0.0,0,0,0
X102,VIVA,0,1.74,0.0,0,0,0
X103,VIVA,0,1.66,0.0,0,0,0
X111,VIVA,0,1.58,0.0,0,0,0
X113,VIVA,0,1.59,0.0,0,0,0
X118,VIVA,0,1.54,0.0,0,0,0
X119,VIVA,0,1.56,0.0,0,0,0
X120,VIVA,0,1.48,0.0,0,0,0
X122,VIVA,0,1.6,0.0,0,0,0
X123,VIVA,0,1.78,0.0,0,0,0
X124,VIVA,0,1.69,0.0,0,0,0
X137,VIVA,0,1.46,0.0,0,0,0
X147,VIVA,0,1.78,0.0,0,0,0
X151,VIVA,0,1.51,0.0,0,0,0
X152,VIVA,0,1.79,0.0,0,0,0
X153,VIVA,0,1.71,0.0,0,0,0
X155,VIVA,0,1.63,0.0,0,0,0
X158,VIVA,0,1.43,0.0,0,0,0
X160,VIVA,0,1.57,0.0,0,0,0
X175,VIVA,0,1.63,0.0,0,0,0
