COD_NODE1,COD_NODE2,COD_PATH,pDistance
2221-2,2226-2,15,1.6404999999999699
2226-2,A429-2,15,0.570500000000038
A429-2,A432-2,15,0.245000000000005
A432-2,935-2,15,2.34600000000012
935-2,A427,15,0.5809999999999039
A427,2204,15,0.7540000000000191
2204,A074,15,1.12950000000001
A074,A425,15,0.523500000000013
A425,944,15,3.39999999999986
944,2267,15,0.243000000000052
2267,9547,15,1.8660000000001002
9547,A084,15,0.792999999999893
A084,A287,15,2.4265000000000296
A287,939,15,2.09950000000003
939,A377,15,0.360500000000002
A377,A291,15,0.0455000000000609
A291,2220,15,2.4879999999999396
2220,A271,15,2.08100000000002
A271,B406,15,0.42849999999998495
B406,919,15,0.854499999999916
919,A239,15,2.72000000000014
A239,A235,15,0.837999999999965
A235,2252-1,15,0.6584999999998901
2252-1,OWN-2252-1,15,0.0
OWN-2252-1,6945,15,0.776500000000055
6945,9495-1,15,2.9379999999999904
9495-1,B994,15,0.7079999999999699
B994,3024-1,15,0.6255000000001021
3024-1,2233-1,15,1.0174999999999301
2233-1,8491-4,15,2.01649999999995
8491-4,6951-4,15,0.5290000000001099
6951-4,A157-4,15,0.139499999999884
A157-4,810-4,15,1.14700000000005
810-4,2216-4,15,2.29650000000004
2216-4,A426-4,15,0.137499999999932
A426-4,5720-4,15,5.11700000000008
5720-4,7678-4,15,0.38749999999993195
7678-4,2806-4,15,5.35450000000003
2806-4,2246-4,15,2.29200000000003
2246-4,A150-4,15,0.675999999999931
A150-4,B767-4,15,54.812
B767-4,7735-4,15,2.60000000000002
7735-4,B907-4,15,29.921999999999997
B907-4,2330-4,15,24.4419999999999
2330-4,2328-4,15,0.8260000000000219
2328-4,A520,15,96.0565000000001
A520,7694-2,15,358.1125
7694-2,7726-1,15,0.0570000000000164
7726-1,8528-2,15,0.0
8528-2,OWN-8528-2,15,0.0
OWN-8528-2,8528-3,15,0.0
8528-3,OWN-8528-3,15,0.0
OWN-8528-3,7726-2,15,5.184134371782891e-14
7726-2,7694-3,15,0.0679999999999372
7694-3,A670-1,15,453.346
A670-1,7176,15,112.523
7176,OWN-7176,15,0.0
OWN-7176,GEN-7176,15,0.0
GEN-923,923,16,0.0
923,OWN-923,16,0.0
OWN-923,4452,16,0.602999999999996
4452,2260,16,2.26700000000004
2260,A117,16,2.8124999999999303
A117,5567,16,7.105427357600999e-14
5567,767,16,0.807500000000014
767,966,16,0.0199999999999489
966,2404,16,0.7670000000000309
2404,817,16,0.299999999999939
817,920,16,2.8170000000000095
920,3510,16,0.46000000000005103
3510,OWN-3510,16,0.0
OWN-3510,7202,16,0.15449999999998099
7202,A399,16,3.60800000000004
A399,8491,16,0.5124999999999671
8491,810,16,2.40999999999998
810,A157,16,0.0010000000000332
A157,6951,16,0.10600000000003
6951,2216,16,2.37299999999994
2216,A426,16,0.19150000000005105
A426,5720,16,5.11699999999995
5720,7678,16,0.6589999999999921
7678,2806,16,5.35449999999999
2806,2246,16,2.29200000000002
2246,A150,16,0.676000000000002
A150,B767,16,54.812
B767,7735,16,2.60000000000002
7735,B907,16,29.921999999999997
B907,2330,16,24.441999999999997
2330,2328,16,0.8260000000000219
2328,A153,16,31.983
A153,A356,16,168.792
A356,A510,16,9.73200000000003
A510,3147,16,165.114
3147,A901,16,0.5224999999999229
A901,7446,16,4.50500000000011
7446,7774,16,0.36999999999989097
7774,A900,16,0.7180000000000749
A900,3229,16,2.82099999999991
3229,2284,16,3.24200000000008
2284,A905,16,1.46549999999991
A905,3415,16,1.7875000000001398
3415,332,16,149.0405
332,G004,16,0.54200000000003
G004,F296,16,6.36099999999988
F296,19,16,0.0500000000000682
19,5489,16,0.16999999999995902
5489,F086,16,16.6970000000001
F086,5455,16,53.896
5455,OWN-5455,16,0.0
OWN-5455,5455-1,16,0.0
5455-1,OWN-5455-1,16,0.0
OWN-5455-1,F086-1,16,53.924000000000106
F086-1,5489-1,16,16.6435
5489-1,F296-1,16,0.180499999999995
F296-1,19-1,16,0.0610000000000355
19-1,G004-1,16,6.451999999999981
G004-1,332-1,16,0.41649999999998494
332-1,3415-1,16,148.9615
3415-1,A905-1,16,1.89499999999998
A905-1,2284-1,16,1.4925000000000102
2284-1,3229-1,16,3.5945000000000094
3229-1,A900-1,16,2.38549999999998
A900-1,7774-1,16,0.840000000000032
7774-1,7446-1,16,0.548499999999962
7446-1,A901-1,16,4.45499999999996
A901-1,3147-1,16,0.11300000000005599
3147-1,A510-1,16,165.5235
A510-1,A356-1,16,10.0024999999999
A356-1,A153-1,16,168.865
A153-1,2330-1,16,31.4949999999999
2330-1,2328-1,16,0.8720000000000709
2328-1,B907-1,16,25.139
B907-1,7735-1,16,29.8645
7735-1,B767-1,16,2.37649999999996
B767-1,A150-1,16,55.0895
A150-1,2246-1,16,0.456500000000005
2246-1,2806-1,16,2.98349999999994
2806-1,5720-1,16,5.30950000000007
5720-1,7678-1,16,1.3650000000000102
7678-1,A426-1,16,4.06499999999994
A426-1,2216-1,16,0.23099999999999501
2216-1,7659,16,0.36300000000005606
7659,810-1,16,1.8879999999999197
810-1,A157-1,16,1.43950000000007
A157-1,6951-1,16,0.38900000000001
6951-1,2233,16,2.6674999999999
2233,B994,16,1.9284999999999899
B994,3024,16,0.0775000000001
3024,9495,16,0.6119999999999661
9495,6945,16,2.96300000000008
6945,2252,16,0.625
2252,OWN-2252,16,0.0
OWN-2252,A235,16,0.7889999999998741
A235,A239,16,0.47149999999999204
A239,919,16,3.0575000000001205
919,B406,16,0.0574999999998909
B406,A271,16,0.968500000000063
A271,2220,16,1.94799999999998
2220,2644,16,2.36699999999996
2644,A377,16,0.41600000000005394
A377,A291,16,0.0890000000000555
A291,939,16,0.108999999999924
939,A296,16,3.2735000000000096
A296,830,16,0.15250000000003197
830,A084,16,1.11199999999997
A084,9547,16,0.9255000000000558
9547,2267,16,1.72649999999999
2267,944,16,0.751999999999953
944,A425,16,3.31449999999995
A425,A074,16,0.657000000000039
A074,A427,16,0.758000000000038
A427,2204,16,0.211000000000013
2204,935,16,0.13149999999996
935,9575,16,4.45500000000004
9575,OWN-9575,16,0.0
OWN-9575,9575-1,16,0.0
9575-1,OWN-9575-1,16,0.0
OWN-9575-1,A427-1,16,4.1890000000000205
A427-1,2204-1,16,0.333999999999945
2204-1,935-1,16,0.008499999999977529
935-1,A074-1,16,1.15050000000005
A074-1,A425-1,16,0.523499999999969
A425-1,944-1,16,3.4000000000000097
944-1,2267-1,16,0.488500000000027
2267-1,9547-1,16,1.8659999999999601
9547-1,A084-1,16,0.7930000000000441
A084-1,A287,16,2.48249999999998
A287,939-1,16,2.04350000000002
939-1,A377-1,16,0.360499999999988
A377-1,A291-1,16,0.0455000000000076
A291-1,2220-1,16,2.488
2220-1,A271-1,16,2.081
A271-1,B406-1,16,0.186499999999967
B406-1,919-1,16,1.09650000000003
919-1,A239-1,16,2.7624999999999797
A239-1,A235-1,16,0.7955000000000219
A235-1,2252-1,16,0.658500000000004
2252-1,OWN-2252-1,16,0.0
OWN-2252-1,6945-1,16,0.776499999999999
6945-1,9495-1,16,2.9379999999999904
9495-1,B994-1,16,0.707999999999998
B994-1,3024-1,16,0.6255000000000451
3024-1,2233-1,16,1.0174999999999599
2233-1,8491-1,16,2.01650000000002
8491-1,6951-2,16,0.528999999999989
6951-2,A157-2,16,0.139499999999977
A157-2,810-2,16,1.14699999999998
810-2,2216-2,16,2.2965000000000697
2216-2,A426-2,16,0.137499999999953
A426-2,5720-2,16,5.11700000000001
5720-2,7678-2,16,0.38749999999999607
7678-2,2806-2,16,5.35449999999999
2806-2,2246-2,16,2.29200000000002
2246-2,A150-2,16,0.676000000000002
A150-2,B767-2,16,54.812
B767-2,7735-2,16,2.5999999999999504
7735-2,B907-2,16,29.921999999999997
B907-2,2330-2,16,24.441999999999997
2330-2,2328-2,16,0.8259999999999929
2328-2,A153-2,16,31.983
A153-2,A356-2,16,168.792
A356-2,A510-2,16,9.73200000000003
A510-2,3147-2,16,165.114
3147-2,A901-2,16,0.5225000000000359
A901-2,7446-2,16,4.50499999999988
7446-2,7774-2,16,0.370000000000118
7774-2,A900-2,16,0.717999999999961
A900-2,3229-2,16,2.82100000000003
3229-2,2284-2,16,3.24199999999996
2284-2,A905-2,16,1.46550000000002
A905-2,3415-2,16,1.78749999999991
3415-2,332-2,16,149.0405
332-2,G004-2,16,0.54200000000003
G004-2,F296-2,16,6.360999999999991
F296-2,19-2,16,0.0499999999999545
19-2,5489-2,16,0.170000000000073
5489-2,F086-2,16,16.697
F086-2,5455-2,16,53.896
5455-2,OWN-5455-2,16,0.0
OWN-5455-2,5455-3,16,0.0
5455-3,OWN-5455-3,16,0.0
OWN-5455-3,5456,16,72.493
5456,G568,16,7.834500000000019
G568,474,16,0.858499999999992
474,G696,16,56.378
G696,X103,16,15.540999999999999
X103,G601,16,110.8665
G601,7485,16,0.646000000000015
7485,7484,16,11.919
7484,7715,16,39.2505
7715,OWN-7715,16,0.0
OWN-7715,7715-1,16,0.0
7715-1,OWN-7715-1,16,0.0
OWN-7715-1,7484-1,16,39.302
7484-1,7485-1,16,11.9135
7485-1,G601-1,16,0.645999999999901
G601-1,7850,16,106.4785
7850,F282,16,2.22549999999993
F282,F712,16,4.91950000000008
F712,345,16,2.6249999999999702
345,3502,16,35.126999999999995
3502,G460,16,1.2359999999998799
G460,3377,16,78.5334999999999
3377,5489-3,16,96.1790000000001
5489-3,F296-3,16,0.232499999999959
F296-3,19-3,16,0.10949999999996901
19-3,G004-3,16,6.3515000000001
G004-3,332-3,16,0.41649999999992793
332-3,848,16,57.21300000000011
848,8516,16,0.0
8516,1236,16,5.05399999999992
1236,A512,16,168.2775
A512,2565,16,70.2185000000001
2565,7693,16,0.0
7693,A730,16,59.6005
A730,1368,16,0.7930000000000059
1368,B573,16,4.18150000000003
B573,A176,16,99.4504999999999
A176,1159,16,0.676500000000033
1159,7076,16,0.0879999999999654
7076,X270,16,8.43750000000011
X270,9552,16,23.058000000000003
9552,1289,16,0.6649999999998499
1289,B938,16,0.9555000000000291
B938,X137,16,47.70850000000011
X137,8590,16,17.8735
8590,OWN-8590,16,0.0
OWN-8590,7453,16,51.4635
7453,B777,16,0.0984999999999445
B777,7396,16,2.02850000000001
7396,B812,16,0.0
B812,A301,16,0.245999999999981
A301,A307,16,140.77700000000002
A307,X287,16,0.48249999999984494
X287,A678,16,115.366
A678,1273,16,2.10400000000004
1273,8610,16,0.0
8610,B089,16,1.71350000000007
B089,B542,16,106.345
B542,1802,16,0.47199999999997994
1802,B541,16,42.3509999999999
B541,8363,16,243.457
8363,K718,16,1.89750000000004
K718,J395,16,0.224499999999807
J395,1401,16,0.7470000000000709
1401,7787,16,63.8354999999999
7787,K938,16,1.2725000000000402
K938,X284,16,43.1730000000002
X284,J367,16,1.39349999999968
J367,5597,16,0.0905000000002474
5597,1504,16,39.2860000000001
1504,4251,16,6.208999999999829
4251,J429,16,0.831000000000131
J429,1979,16,6.79549999999995
1979,J526,16,1.4925000000000601
J526,699,16,22.1709999999998
699,OWN-699,16,0.0
OWN-699,699-1,16,0.0
699-1,OWN-699-1,16,0.0
OWN-699-1,4355,16,10.1055000000001
4355,J506,16,1.7779999999998999
J506,2988,16,13.3655000000001
2988,5448,16,251.843
5448,8009,16,70.5205
8009,7901,16,245.0075
7901,125,16,145.939
125,868,16,192.114
868,J007,16,140.5355
J007,J549,16,106.678
J549,8058,16,0.141499999999951
8058,OWN-8058,16,0.0
OWN-8058,8058-1,16,0.0
8058-1,OWN-8058-1,16,0.0
OWN-8058-1,J007-1,16,106.18700000000001
J007-1,8598,16,107.978
8598,5057,16,0.009999999999990909
5057,7404,16,217.06599999999997
7404,1554,16,180.832
1554,1498,16,209.2725
1498,7749,16,1.3620000000000803
7749,B089-1,16,313.7395
B089-1,1273-1,16,0.9054999999998471
1273-1,8610-1,16,0.0
8610-1,7760,16,52.9935
7760,7194,16,38.569
7194,X195,16,80.41249999999991
X195,7759,16,33.902
7759,7073,16,37.828
7073,2561,16,0.431500000000142
2561,OWN-2561,16,0.0
OWN-2561,A435,16,1.39499999999998
A435,A628,16,24.230999999999998
A628,5520,16,36.736000000000104
5520,A649,16,134.42
A649,7808,16,26.1365000000001
7808,B715,16,0.5665000000001329
B715,2221,16,8.19999999999982
2221,2226,16,1.6460000000001898
2226,A429,16,0.593499999999949
A429,A432,16,1.70449999999983
A432,957,16,3.32950000000005
957,A436,16,1.43050000000017
A436,7661,16,5.64699999999993
7661,A441,16,0.458499999999958
A441,OWN-A441,16,0.0
OWN-A441,1026,16,1.3895
1026,7240,16,0.48049999999989296
7240,2249,16,0.10599999999999499
2249,A454,16,0.595500000000129
A454,1025,16,0.496999999999844
1025,A442,16,0.161000000000286
A442,9544,16,0.730499999999893
9544,A465,16,0.9889999999998051
A465,926,16,0.8260000000000219
926,OWN-926,16,0.0
OWN-926,A470,16,0.0480000000002292
A470,A471,16,0.38999999999987295
A471,A362,16,4.28950000000009
A362,7256,16,0.966499999999996
7256,A388,16,0.26050000000009305
A388,964,16,0.8024999999997819
964,A205,16,0.581000000000131
A205,965,16,0.12149999999996901
965,OWN-965,16,0.0
OWN-965,965-1,16,0.0
965-1,OWN-965-1,16,0.0
OWN-965-1,A205-1,16,0.5409999999999989
A205-1,964-1,16,0.7105
964-1,A388-1,16,0.720999999999999
A388-1,2292,16,1.7205
2292,A539,16,1.4425
A539,A400,16,0.0345000000000004
A400,9562,16,0.33999999999999897
9562,2277,16,1.7425
2277,9518,16,0.839500000000001
9518,811,16,1.8869999999999998
811,OWN-811,16,0.0
OWN-811,811-1,16,0.0
811-1,OWN-811-1,16,0.0
OWN-811-1,9518-1,16,1.167
9518-1,B998,16,0.12900000000000097
B998,A606,16,2.207
A606,7463,16,4.558
7463,A408,16,2.658
A408,5748,16,0.6585
5748,B402,16,0.849500000000001
B402,A421,16,0.384
A421,A436-1,16,4.0135
A436-1,2268,16,0.557500000000001
2268,9575-2,16,2.94
9575-2,OWN-9575-2,16,0.0
OWN-9575-2,9575-3,16,0.0
9575-3,OWN-9575-3,16,0.0
OWN-9575-3,957-1,16,1.8230000000000002
957-1,A432-1,16,2.49800000000005
A432-1,935-2,16,0.0179999999999589
935-2,A429-1,16,1.9354999999999898
A429-1,2226-1,16,0.46800000000003206
2226-1,2221-1,16,1.6964999999999602
2221-1,B715-1,16,7.792000000000019
B715-1,7808-1,16,0.585999999999974
7808-1,A649-1,16,22.643
A649-1,A402,16,23.2545
A402,1002,16,4.62799999999999
1002,7689,16,23.9695000000001
7689,1231,16,41.1054999999999
1231,2231,16,5.038000000000009
2231,B997,16,4.43900000000005
B997,2143,16,2.7289999999999797
2143,A640,16,2.7345
A640,7653,16,70.032
7653,B782,16,0.48599999999999
B782,6396,16,28.5605
6396,7495,16,39.0675
7495,X041,16,23.796999999999997
X041,5549,16,45.7535
5549,X175,16,13.5085
X175,2802,16,28.855
2802,2183,16,52.8685
2183,7795,16,11.0805
7795,5477,16,18.05
5477,X037,16,18.2795
X037,X007,16,2.03699999999998
X007,7319,16,0.926500000000033
7319,2279,16,0.43449999999995703
2279,X049,16,4.07750000000004
X049,1124,16,0.40399999999999603
1124,B055,16,0.8260000000000219
B055,5683,16,13.505999999999998
5683,A404,16,65.083
A404,7652,16,0.0950000000000273
7652,A533,16,0.155500000000075
A533,4696,16,0.0884999999999536
4696,5730,16,0.0124999999999318
5730,1186,16,1.38250000000005
1186,7773,16,6.798999999999981
7773,OWN-7773,16,0.0
OWN-7773,X111,16,93.823
X111,X042,16,0.566000000000031
X042,J382,16,0.05499999999995
J382,5436,16,31.4110000000001
5436,7449,16,113.757
7449,J515,16,1.77200000000005
J515,4361,16,5.36800000000005
4361,465,16,11.912
465,5413,16,0.5219999999999351
5413,5435,16,1.60050000000001
5435,J294,16,2.54250000000002
J294,J542,16,3.5879999999999703
J542,X098,16,0.39850000000001295
X098,J490,16,3.2619999999999396
J490,J430,16,0.16250000000002301
J430,1502,16,0.947999999999979
1502,J420,16,0.95049999999992
J420,J290,16,1.46500000000015
J290,J286,16,1.7869999999999198
J286,J292,16,0.635499999999979
J292,7790,16,1.0009999999999801
7790,2550,16,0.15350000000012198
2550,J283,16,1.9639999999999398
J283,J823,16,0.30449999999996197
J823,4280,16,0.101499999999987
4280,3301,16,1.8740000000000199
3301,1460,16,0.6895000000000661
1460,X208,16,0.0794999999999391
X208,1421,16,3.0625
1421,J623,16,0.533500000000004
J623,1410,16,0.723500000000058
1410,1490,16,0.230000000000018
1490,OWN-1490,16,0.0
OWN-1490,J652,16,0.0715000000000146
J652,7780,16,0.32549999999991996
7780,7262,16,0.16700000000003
7262,7793,16,2.21249999999998
7793,J831,16,1.56450000000007
J831,4262,16,0.0469999999999118
4262,J833,16,0.38900000000012397
J833,7301,16,0.25699999999983403
7301,J167,16,1.9860000000001001
J167,J427,16,0.9935000000000401
J427,1404,16,1.72199999999998
1404,J161,16,0.677999999999884
J161,K937,16,4.76550000000009
K937,5591,16,8.1825
5591,4227,16,0.10550000000000599
4227,J536,16,0.19849999999996698
J536,J050,16,0.36250000000006805
J050,699-2,16,11.2139999999999
699-2,OWN-699-2,16,0.0
OWN-699-2,699-3,16,0.0
699-3,OWN-699-3,16,0.0
OWN-699-3,J526-1,16,22.0324999999999
J526-1,1979-1,16,1.7695000000000602
1979-1,J429-1,16,6.5014999999999405
J429-1,4251-1,16,0.8570000000000991
4251-1,1504-1,16,6.28649999999992
1504-1,J367-1,16,39.233000000000004
J367-1,5597-1,16,0.0905000000000911
5597-1,X284-1,16,0.47249999999998205
X284-1,K938-1,16,43.948
K938-1,7787-1,16,1.02550000000002
7787-1,1401-1,16,64.1244999999999
1401-1,J395-1,16,0.7230000000001271
J395-1,K718-1,16,0.242999999999995
K718-1,8363-1,16,1.9019999999999602
8363-1,B541-1,16,243.52200000000002
B541-1,1802-1,16,42.153999999999996
1802-1,B542-1,16,0.672500000000014
B542-1,B089-2,16,106.3475
B089-2,1273-2,16,1.7294999999999199
1273-2,8610-2,16,0.0
8610-2,A678-1,16,2.13800000000003
A678-1,X287-1,16,115.2045
X287-1,A307-1,16,0.677999999999997
A307-1,A301-1,16,140.815
A301-1,7396-1,16,0.23900000000003302
7396-1,B812-1,16,0.0
B812-1,B777-1,16,2.04600000000005
B777-1,7453-1,16,0.0399999999999636
7453-1,8590-1,16,51.5005
8590-1,OWN-8590-1,16,0.0
OWN-8590-1,X137-1,16,17.8735
X137-1,B938-1,16,47.6614999999999
B938-1,1289-1,16,0.9820000000000849
1289-1,9552-1,16,0.6225000000000589
9552-1,X270-1,16,23.058000000000003
X270-1,7076-1,16,8.45949999999993
7076-1,1159-1,16,0.0869999999999891
1159-1,A176-1,16,0.676500000000033
A176-1,B573-1,16,99.45049999999979
B573-1,1368-1,16,4.15950000000021
1368-1,A730-1,16,0.815000000000055
A730-1,2565-1,16,59.6005
2565-1,7693-1,16,0.0
7693-1,A512-1,16,70.21849999999989
A512-1,A218,16,109.28200000000001
A218,OWN-A218,16,0.0
OWN-A218,A218-1,16,0.0
A218-1,OWN-A218-1,16,0.0
OWN-A218-1,X031,16,134.431
X031,A501,16,2.8175000000000203
A501,3716,16,0.8714999999999692
3716,A510-3,16,78.093
A510-3,A356-3,16,9.361999999999991
A356-3,A153-3,16,168.865
A153-3,2330-3,16,31.495
2330-3,2328-3,16,0.872000000000014
2328-3,B907-3,16,25.139
B907-3,7735-3,16,29.8645
7735-3,B767-3,16,2.37650000000002
B767-3,A150-3,16,55.089499999999894
A150-3,2246-3,16,0.456500000000005
2246-3,2806-3,16,2.98350000000005
2806-3,5720-3,16,5.249499999999901
5720-3,7678-3,16,0.263000000000147
7678-3,A426-3,16,5.12249999999995
A426-3,2216-3,16,0.21450000000004396
2216-3,810-3,16,2.29599999999994
810-3,6951-3,16,0.5145000000001121
6951-3,A157-3,16,0.24900000000002398
A157-3,8491-2,16,1.6239999999998
8491-2,A399-1,16,0.6550000000000861
A399-1,7202-1,16,3.4734999999999396
7202-1,3510-1,16,0.4560000000001311
3510-1,OWN-3510-1,16,0.0
OWN-3510-1,920-1,16,0.38400000000001505
920-1,817-1,16,2.58249999999998
817-1,2404-1,16,0.322999999999865
2404-1,767-1,16,0.755500000000097
767-1,966-1,16,0.123500000000035
966-1,A117-1,16,0.684499999999844
A117-1,5567-1,16,1.13686837721616e-13
5567-1,2260-1,16,2.9799999999999
2260-1,4452-1,16,2.1190000000001397
4452-1,923-1,16,0.7479999999999342
923-1,OWN-923-1,16,0.0
OWN-923-1,GEN-923-1,16,0.0
GEN-F742,F742,17,0.0
F742,OWN-F742,17,0.0
OWN-F742,F283,17,0.698499999999934
F283,22,17,5.8030000000000195
22,F294,17,1.88399999999993
F294,F287,17,2.6105000000000897
F287,5764,17,0.49699999999992206
5764,F314,17,1.64600000000011
F314,OWN-F314,17,0.0
OWN-F314,F162,17,1.48099999999993
F162,3112,17,2.648
3112,G403,17,0.0375000000000973
G403,G857,17,0.0524999999999949
G857,F115,17,1.14999999999998
F115,7845,17,16.2475
7845,F317,17,29.7155
F317,5457,17,0.19699999999995998
5457,F731,17,37.0214999999999
F731,F363,17,76.837
F363,3189,17,0.16800000000012
3189,X123,17,3.9010000000000096
X123,G004,17,1.6775000000000102
G004,332,17,0.428000000000026
332,848,17,57.6975
848,8516,17,0.0
8516,1236,17,5.05399999999989
1236,A512,17,168.2775
A512,2565,17,70.2185
2565,7693,17,0.0
7693,A730,17,59.6005
A730,1368,17,0.7930000000000059
1368,B573,17,4.18150000000003
B573,A176,17,99.4504999999999
A176,1159,17,0.676500000000033
1159,7076,17,0.0880000000000791
7076,X270,17,8.4375
X270,9552,17,23.058000000000003
9552,B938,17,1.3175
B938,1289,17,0.22849999999993997
1289,A728 ,17,195.817
A728 ,X221,17,46.233000000000104
X221,5565,17,1.0784999999999598
5565,A980,17,164.524
A980,7843,17,9.631000000000089
7843,7706,17,80.6454999999999
7706,7842,17,21.694000000000003
7842,X196,17,0.4320000000002439
X196,8467,17,26.9279999999999
8467,OWN-8467,17,0.0
OWN-8467,8467-1,17,0.0
8467-1,OWN-8467-1,17,0.0
OWN-8467-1,X196-1,17,26.9725
X196-1,7842-1,17,0.43199999999997707
7842-1,7706-1,17,21.6795
7706-1,7843-1,17,80.664
7843-1,A980-1,17,9.293999999999981
A980-1,5565-1,17,164.9015
5565-1,X221-1,17,1.05750000000006
X221-1,A728 -1,17,46.254
A728 -1,1289-1,17,195.817
1289-1,B938-1,17,0.20400000000006502
B938-1,9552-1,17,1.23700000000008
9552-1,X270-1,17,23.1419999999999
X270-1,7076-1,17,8.45949999999993
7076-1,1159-1,17,0.0869999999999891
1159-1,A176-1,17,0.676500000000033
A176-1,7176,17,123.45100000000001
7176,OWN-7176,17,0.0
OWN-7176,7176-1,17,0.0
7176-1,OWN-7176-1,17,0.0
OWN-7176-1,A521,17,171.97400000000002
A521,OWN-A521,17,0.0
OWN-A521,A607,17,0.07800000000000298
A607,A751,17,73.003
A751,A906,17,56.066
A906,3295,17,10.9839999999999
3295,3293,17,2.11950000000002
3293,G709,17,206.0815
G709,3231,17,1.13999999999999
3231,F053,17,0.0180000000000291
F053,F210,17,2.10199999999998
F210,G373,17,4.360000000000009
G373,G793,17,2.58999999999992
G793,OWN-G793,17,0.0
OWN-G793,3673,17,0.40200000000004404
3673,F111,17,1.39499999999998
F111,7409,17,1.3350000000000402
7409,7326,17,1.7759999999999498
7326,G353,17,6.34749999999997
G353,3940,17,2.58400000000006
3940,127,17,2.79699999999991
127,141,17,3.19350000000009
141,OWN-141,17,0.0
OWN-141,141-1,17,0.0
141-1,OWN-141-1,17,0.0
OWN-141-1,6845,17,2.0144999999999897
6845,127-1,17,0.6855000000000121
127-1,3940-1,17,3.14550000000002
3940-1,G353-1,17,2.37049999999999
G353-1,7326-1,17,5.904999999999981
7326-1,7409-1,17,0.8000000000000129
7409-1,F111-1,17,0.816000000000003
F111-1,3673-1,17,2.49
3673-1,G793-1,17,0.24100000000000302
G793-1,OWN-G793-1,17,0.0
OWN-G793-1,G373-1,17,2.9894999999999796
G373-1,F210-1,17,4.2755000000000605
F210-1,3231-1,17,1.7099999999999398
3231-1,F053-1,17,0.744000000000021
F053-1,F089,17,1.75800000000002
F089,3877,17,0.315999999999967
3877,3358,17,3.8035000000000094
3358,3295-1,17,201.172
3295-1,3293-1,17,1.33499999999995
3293-1,A906-1,17,11.8425
A906-1,3415,17,61.89900000000011
3415,A905,17,1.89499999999998
A905,2284,17,1.4925000000000102
2284,3229,17,3.5944999999999796
3229,A900,17,2.38550000000004
A900,7774,17,0.8399999999999179
7774,7446,17,0.5485000000000471
7446,A901,17,4.4549999999999805
A901,3147,17,0.113
3147,A510,17,165.5235
A510,A356,17,10.0025
A356,A153,17,168.865
A153,2330,17,31.495
2330,2328,17,0.871999999999957
2328,B907,17,25.139
B907,7735,17,29.8645
7735,B767,17,2.37650000000008
B767,A150,17,55.089499999999894
A150,2246,17,0.456500000000005
2246,2806,17,2.98349999999994
2806,5720,17,5.2645
5720,7678,17,0.24800000000004702
7678,A426,17,5.12249999999995
A426,2216,17,0.21450000000004396
2216,810,17,2.2960000000000496
810,A157,17,0.7635000000000219
A157,6951,17,0.34899999999993303
6951,8491,17,1.27500000000009
8491,A399,17,0.6699999999998449
A399,7202,17,3.7550000000001096
7202,3510,17,0.455999999999904
3510,OWN-3510,17,0.0
OWN-3510,920,17,0.23400000000003698
920,966,17,2.9329999999999905
966,2404,17,0.0294999999999845
2404,817,17,0.17849999999998498
817,767,17,0.971000000000004
767,5567,17,0.20100000000002202
5567,A117,17,0.0
A117,827,17,3.5579999999999905
827,5782,17,1.1240000000000199
5782,A107,17,1.38100000000009
A107,9499,17,2.05649999999991
9499,2277,17,3.89049999999997
2277,9518,17,0.516500000000065
9518,A400,17,1.6219999999999601
A400,A539,17,1.34450000000004
A539,2292,17,0.601499999999987
2292,9562,17,0.14599999999995802
9562,964,17,0.842500000000086
964,A388,17,0.41200000000003495
A388,A362,17,2.4404999999999304
A362,9544,17,3.7260000000000004
9544,A465,17,0.33950000000004404
A465,A470,17,0.5524999999998951
A470,A471,17,0.553000000000111
A471,9542,17,0.5119999999999439
9542,926,17,0.802000000000021
926,OWN-926,17,0.0
OWN-926,926-1,17,0.0
926-1,OWN-926-1,17,0.0
OWN-926-1,9542-1,17,0.956500000000005
9542-1,A471-1,17,0.5105000000000339
A471-1,A470-1,17,0.37199999999996
A470-1,A465-1,17,1.51150000000001
A465-1,9544-1,17,0.857499999999972
9544-1,1025,17,1.08500000000002
1025,A454,17,0.5180000000000329
A454,A442,17,0.413500000000003
A442,7240,17,0.33749999999998304
7240,2249,17,0.0264999999999977
2249,1026,17,0.454000000000056
1026,7661,17,1.65649999999992
7661,A441,17,0.0655000000000534
A441,OWN-A441,17,0.0
OWN-A441,A436,17,5.96749999999997
A436,957,17,0.765500000000042
957,A432,17,3.72849999999998
A432,935,17,0.638999999999978
935,A429,17,1.30550000000004
A429,2226,17,0.467999999999918
2226,2221,17,1.69650000000007
2221,B715,17,7.80100000000001
B715,7808,17,0.5859999999999771
7808,A649,17,22.669
A649,5520,17,137.465
5520,A628,17,36.755
A628,A435,17,24.301
A435,2561,17,1.38
2561,OWN-2561,17,0.0
OWN-2561,7073,17,0.435000000000002
7073,7759,17,37.8415
7759,X195,17,33.9
X195,7194,17,80.4945
7194,7760,17,38.615
7760,1273,17,53.018
1273,8610,17,0.0
8610,B089,17,0.7585000000000259
B089,7192,17,46.824499999999894
7192,7847,17,50.985
7847,4447,17,0.0589999999999691
4447,7195,17,2.25649999999996
7195,B517,17,0.311500000000137
B517,OWN-B517,17,0.0
OWN-B517,B517-1,17,0.0
B517-1,OWN-B517-1,17,0.0
