COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.546LKM-600L,1859,600,1,1
0.715LKM-800L,1859,800,1,1
0.754LKM-1000L,1859,1000,1,2
0.845LKM-1200L,1859,1200,1,2
0.42LKM-600L,186,600,1,3
0.55LKM-800L,186,800,1,1
0.58LKM-1000L,186,1000,1,10
0.65LKM-1200L,186,1200,1,3
0.546LKM-600L,186,600,1,5
0.715LKM-800L,186,800,1,4
0.754LKM-1000L,186,1000,1,6
0.845LKM-1200L,186,1200,1,1
0.42LKM-600L,1860,600,1,4
0.55LKM-800L,1860,800,1,2
0.58LKM-1000L,1860,1000,1,3
0.65LKM-1200L,1860,1200,1,3
0.546LKM-600L,1860,600,1,4
0.715LKM-800L,1860,800,1,3
0.754LKM-1000L,1860,1000,1,3
0.845LKM-1200L,1860,1200,1,2
0.42LKM-600L,1861,600,1,4
0.55LKM-800L,1861,800,1,1
0.58LKM-1000L,1861,1000,1,8
0.65LKM-1200L,1861,1200,1,7
0.546LKM-600L,1861,600,1,4
0.715LKM-800L,1861,800,1,3
0.754LKM-1000L,1861,1000,1,1
0.845LKM-1200L,1861,1200,1,4
0.42LKM-600L,1862,600,1,8
0.55LKM-800L,1862,800,1,3
0.58LKM-1000L,1862,1000,1,4
0.65LKM-1200L,1862,1200,1,6
0.546LKM-600L,1862,600,1,3
0.715LKM-800L,1862,800,1,1
0.754LKM-1000L,1862,1000,1,2
0.845LKM-1200L,1862,1200,1,5
0.42LKM-600L,1863,600,1,2
0.55LKM-800L,1863,800,1,3
0.58LKM-1000L,1863,1000,1,7
0.65LKM-1200L,1863,1200,1,8
0.546LKM-600L,1863,600,1,3
0.715LKM-800L,1863,800,1,1
0.754LKM-1000L,1863,1000,1,2
0.845LKM-1200L,1863,1200,1,4
0.42LKM-600L,1864,600,1,2
0.55LKM-800L,1864,800,1,11
0.58LKM-1000L,1864,1000,1,2
0.65LKM-1200L,1864,1200,1,6
0.546LKM-600L,1864,600,1,6
0.715LKM-800L,1864,800,1,4
0.754LKM-1000L,1864,1000,1,2
0.845LKM-1200L,1864,1200,1,1
0.42LKM-600L,1865,600,1,3
0.55LKM-800L,1865,800,1,2
0.58LKM-1000L,1865,1000,1,6
0.65LKM-1200L,1865,1200,1,8
0.546LKM-600L,1865,600,1,5
0.715LKM-800L,1865,800,1,3
0.754LKM-1000L,1865,1000,1,4
0.845LKM-1200L,1865,1200,1,2
0.42LKM-600L,1866,600,1,5
0.55LKM-800L,1866,800,1,3
0.58LKM-1000L,1866,1000,1,8
0.65LKM-1200L,1866,1200,1,1
0.546LKM-600L,1866,600,1,4
0.715LKM-800L,1866,800,1,1
0.754LKM-1000L,1866,1000,1,5
0.845LKM-1200L,1866,1200,1,4
0.42LKM-600L,1867,600,1,3
0.55LKM-800L,1867,800,1,4
0.58LKM-1000L,1867,1000,1,6
0.65LKM-1200L,1867,1200,1,6
0.546LKM-600L,1867,600,1,3
0.715LKM-800L,1867,800,1,2
0.754LKM-1000L,1867,1000,1,3
0.845LKM-1200L,1867,1200,1,1
0.42LKM-600L,1868,600,1,6
0.55LKM-800L,1868,800,1,5
0.58LKM-1000L,1868,1000,1,7
0.65LKM-1200L,1868,1200,1,6
0.546LKM-600L,1868,600,1,1
0.715LKM-800L,1868,800,1,1
0.754LKM-1000L,1868,1000,1,1
0.845LKM-1200L,1868,1200,1,2
0.42LKM-600L,1869,600,1,18
0.55LKM-800L,1869,800,1,1
0.58LKM-1000L,1869,1000,1,22
0.65LKM-1200L,1869,1200,1,20
0.546LKM-600L,1869,600,1,3
0.715LKM-800L,1869,800,1,6
0.754LKM-1000L,1869,1000,1,9
0.845LKM-1200L,1869,1200,1,2
0.42LKM-600L,187,600,1,4
0.55LKM-800L,187,800,1,5
0.58LKM-1000L,187,1000,1,7
0.65LKM-1200L,187,1200,1,5
0.546LKM-600L,187,600,1,4
0.715LKM-800L,187,800,1,5
0.754LKM-1000L,187,1000,1,8
0.845LKM-1200L,187,1200,1,7
0.42LKM-600L,1870,600,1,3
0.55LKM-800L,1870,800,1,2
0.58LKM-1000L,1870,1000,1,5
0.65LKM-1200L,1870,1200,1,6
0.546LKM-600L,1870,600,1,3
0.715LKM-800L,1870,800,1,1
0.754LKM-1000L,1870,1000,1,2
0.845LKM-1200L,1870,1200,1,3
0.42LKM-600L,1871,600,1,5
0.55LKM-800L,1871,800,1,3
0.58LKM-1000L,1871,1000,1,4
0.65LKM-1200L,1871,1200,1,1
0.546LKM-600L,1871,600,1,3
0.715LKM-800L,1871,800,1,1
0.754LKM-1000L,1871,1000,1,2
0.845LKM-1200L,1871,1200,1,1
0.42LKM-600L,1872,600,1,6
0.55LKM-800L,1872,800,1,4
0.58LKM-1000L,1872,1000,1,12
0.65LKM-1200L,1872,1200,1,19
0.546LKM-600L,1872,600,1,8
0.715LKM-800L,1872,800,1,1
0.754LKM-1000L,1872,1000,1,5
0.845LKM-1200L,1872,1200,1,4
0.42LKM-600L,1873,600,1,4
0.55LKM-800L,1873,800,1,1
0.58LKM-1000L,1873,1000,1,1
0.65LKM-1200L,1873,1200,1,2
0.546LKM-600L,1873,600,1,2
0.715LKM-800L,1873,800,1,1
0.754LKM-1000L,1873,1000,1,3
0.845LKM-1200L,1873,1200,1,2
0.42LKM-600L,1874,600,1,1
0.55LKM-800L,1874,800,1,3
0.58LKM-1000L,1874,1000,1,8
0.65LKM-1200L,1874,1200,1,6
0.546LKM-600L,1874,600,1,3
0.715LKM-800L,1874,800,1,3
0.754LKM-1000L,1874,1000,1,4
0.845LKM-1200L,1874,1200,1,3
0.42LKM-600L,1875,600,1,9
0.55LKM-800L,1875,800,1,1
0.58LKM-1000L,1875,1000,1,5
0.65LKM-1200L,1875,1200,1,11
0.546LKM-600L,1875,600,1,2
0.715LKM-800L,1875,800,1,1
0.754LKM-1000L,1875,1000,1,2
0.845LKM-1200L,1875,1200,1,5
0.42LKM-600L,1876,600,1,15
0.55LKM-800L,1876,800,1,9
0.58LKM-1000L,1876,1000,1,17
0.65LKM-1200L,1876,1200,1,22
0.546LKM-600L,1876,600,1,3
0.715LKM-800L,1876,800,1,2
0.754LKM-1000L,1876,1000,1,9
0.845LKM-1200L,1876,1200,1,7
0.42LKM-600L,1877,600,1,1
0.55LKM-800L,1877,800,1,9
0.58LKM-1000L,1877,1000,1,6
0.65LKM-1200L,1877,1200,1,1
0.546LKM-600L,1877,600,1,4
0.715LKM-800L,1877,800,1,2
0.754LKM-1000L,1877,1000,1,1
0.845LKM-1200L,1877,1200,1,1
0.42LKM-600L,1878,600,1,4
0.55LKM-800L,1878,800,1,10
0.58LKM-1000L,1878,1000,1,13
0.65LKM-1200L,1878,1200,1,3
0.546LKM-600L,1878,600,1,6
0.715LKM-800L,1878,800,1,3
0.754LKM-1000L,1878,1000,1,7
0.845LKM-1200L,1878,1200,1,2
0.42LKM-600L,1879,600,1,2
0.55LKM-800L,1879,800,1,4
0.58LKM-1000L,1879,1000,1,1
0.65LKM-1200L,1879,1200,1,5
0.546LKM-600L,1879,600,1,4
0.715LKM-800L,1879,800,1,3
0.754LKM-1000L,1879,1000,1,1
0.845LKM-1200L,1879,1200,1,3
0.42LKM-600L,188,600,1,1
0.55LKM-800L,188,800,1,5
0.58LKM-1000L,188,1000,1,7
0.65LKM-1200L,188,1200,1,8
0.546LKM-600L,188,600,1,3
0.715LKM-800L,188,800,1,1
0.754LKM-1000L,188,1000,1,1
0.845LKM-1200L,188,1200,1,2
0.42LKM-600L,1880,600,1,2
0.55LKM-800L,1880,800,1,2
0.58LKM-1000L,1880,1000,1,7
0.65LKM-1200L,1880,1200,1,10
0.546LKM-600L,1880,600,1,1
0.715LKM-800L,1880,800,1,5
0.754LKM-1000L,1880,1000,1,5
0.845LKM-1200L,1880,1200,1,4
0.42LKM-600L,1881,600,1,1
0.55LKM-800L,1881,800,1,3
0.58LKM-1000L,1881,1000,1,2
0.65LKM-1200L,1881,1200,1,2
0.754LKM-1000L,1881,1000,1,1
0.845LKM-1200L,1881,1200,1,2
0.42LKM-600L,1882,600,1,7
0.55LKM-800L,1882,800,1,1
0.58LKM-1000L,1882,1000,1,6
0.65LKM-1200L,1882,1200,1,3
0.546LKM-600L,1882,600,1,5
0.715LKM-800L,1882,800,1,4
0.754LKM-1000L,1882,1000,1,2
0.845LKM-1200L,1882,1200,1,3
0.42LKM-600L,1883,600,1,5
0.55LKM-800L,1883,800,1,3
0.58LKM-1000L,1883,1000,1,1
0.65LKM-1200L,1883,1200,1,1
0.546LKM-600L,1883,600,1,2
0.715LKM-800L,1883,800,1,1
0.754LKM-1000L,1883,1000,1,1
0.845LKM-1200L,1883,1200,1,3
0.42LKM-600L,1884,600,1,5
0.55LKM-800L,1884,800,1,2
0.58LKM-1000L,1884,1000,1,9
0.65LKM-1200L,1884,1200,1,12
0.754LKM-1000L,1884,1000,1,1
0.845LKM-1200L,1884,1200,1,5
0.42LKM-600L,1885,600,1,7
0.55LKM-800L,1885,800,1,2
0.58LKM-1000L,1885,1000,1,6
0.65LKM-1200L,1885,1200,1,5
0.546LKM-600L,1885,600,1,1
0.715LKM-800L,1885,800,1,1
0.754LKM-1000L,1885,1000,1,4
0.845LKM-1200L,1885,1200,1,3
0.42LKM-600L,1886,600,1,5
0.55LKM-800L,1886,800,1,8
0.58LKM-1000L,1886,1000,1,10
0.65LKM-1200L,1886,1200,1,19
0.546LKM-600L,1886,600,1,3
0.715LKM-800L,1886,800,1,4
0.754LKM-1000L,1886,1000,1,6
0.845LKM-1200L,1886,1200,1,4
0.42LKM-600L,1887,600,1,16
0.55LKM-800L,1887,800,1,7
0.58LKM-1000L,1887,1000,1,7
0.65LKM-1200L,1887,1200,1,28
0.546LKM-600L,1887,600,1,10
0.715LKM-800L,1887,800,1,3
0.754LKM-1000L,1887,1000,1,8
0.845LKM-1200L,1887,1200,1,7
0.42LKM-600L,1888,600,1,5
0.55LKM-800L,1888,800,1,8
0.58LKM-1000L,1888,1000,1,12
0.65LKM-1200L,1888,1200,1,13
0.546LKM-600L,1888,600,1,2
0.715LKM-800L,1888,800,1,5
0.754LKM-1000L,1888,1000,1,8
0.845LKM-1200L,1888,1200,1,8
0.42LKM-600L,1889,600,1,7
0.55LKM-800L,1889,800,1,10
0.58LKM-1000L,1889,1000,1,2
0.65LKM-1200L,1889,1200,1,4
0.546LKM-600L,1889,600,1,1
0.715LKM-800L,1889,800,1,1
0.754LKM-1000L,1889,1000,1,4
0.845LKM-1200L,1889,1200,1,4
0.42LKM-600L,189,600,1,7
0.55LKM-800L,189,800,1,4
0.58LKM-1000L,189,1000,1,4
0.65LKM-1200L,189,1200,1,21
0.546LKM-600L,189,600,1,1
0.715LKM-800L,189,800,1,1
0.754LKM-1000L,189,1000,1,5
0.845LKM-1200L,189,1200,1,4
0.42LKM-600L,1890,600,1,13
0.55LKM-800L,1890,800,1,9
0.58LKM-1000L,1890,1000,1,18
0.65LKM-1200L,1890,1200,1,6
0.546LKM-600L,1890,600,1,5
0.715LKM-800L,1890,800,1,3
0.754LKM-1000L,1890,1000,1,2
0.845LKM-1200L,1890,1200,1,7
0.42LKM-600L,1891,600,1,14
0.55LKM-800L,1891,800,1,3
0.58LKM-1000L,1891,1000,1,1
0.65LKM-1200L,1891,1200,1,35
0.546LKM-600L,1891,600,1,9
0.715LKM-800L,1891,800,1,1
0.754LKM-1000L,1891,1000,1,7
0.845LKM-1200L,1891,1200,1,5
0.42LKM-600L,1892,600,1,5
0.55LKM-800L,1892,800,1,9
0.58LKM-1000L,1892,1000,1,13
0.65LKM-1200L,1892,1200,1,7
0.546LKM-600L,1892,600,1,4
0.715LKM-800L,1892,800,1,1
0.754LKM-1000L,1892,1000,1,7
0.845LKM-1200L,1892,1200,1,4
0.42LKM-600L,1893,600,1,1
0.55LKM-800L,1893,800,1,9
0.58LKM-1000L,1893,1000,1,19
0.65LKM-1200L,1893,1200,1,5
0.546LKM-600L,1893,600,1,8
0.715LKM-800L,1893,800,1,1
0.754LKM-1000L,1893,1000,1,8
0.845LKM-1200L,1893,1200,1,1
0.42LKM-600L,1894,600,1,7
0.55LKM-800L,1894,800,1,4
0.58LKM-1000L,1894,1000,1,8
0.65LKM-1200L,1894,1200,1,3
0.546LKM-600L,1894,600,1,5
0.715LKM-800L,1894,800,1,2
0.754LKM-1000L,1894,1000,1,4
0.845LKM-1200L,1894,1200,1,5
0.42LKM-600L,1895,600,1,1
0.55LKM-800L,1895,800,1,2
0.58LKM-1000L,1895,1000,1,3
0.65LKM-1200L,1895,1200,1,8
0.546LKM-600L,1895,600,1,1
0.715LKM-800L,1895,800,1,4
0.754LKM-1000L,1895,1000,1,1
0.845LKM-1200L,1895,1200,1,1
0.42LKM-600L,1896,600,1,6
0.55LKM-800L,1896,800,1,8
0.58LKM-1000L,1896,1000,1,15
0.65LKM-1200L,1896,1200,1,8
0.546LKM-600L,1896,600,1,8
0.715LKM-800L,1896,800,1,1
0.754LKM-1000L,1896,1000,1,1
0.845LKM-1200L,1896,1200,1,5
0.42LKM-600L,1897,600,1,5
0.55LKM-800L,1897,800,1,1
0.58LKM-1000L,1897,1000,1,5
0.65LKM-1200L,1897,1200,1,10
0.546LKM-600L,1897,600,1,4
0.715LKM-800L,1897,800,1,2
0.754LKM-1000L,1897,1000,1,3
0.845LKM-1200L,1897,1200,1,5
0.42LKM-600L,1898,600,1,7
0.55LKM-800L,1898,800,1,1
0.58LKM-1000L,1898,1000,1,8
0.65LKM-1200L,1898,1200,1,3
0.546LKM-600L,1898,600,1,1
0.715LKM-800L,1898,800,1,4
0.754LKM-1000L,1898,1000,1,4
0.845LKM-1200L,1898,1200,1,1
0.42LKM-600L,1899,600,1,3
0.55LKM-800L,1899,800,1,12
0.58LKM-1000L,1899,1000,1,15
0.65LKM-1200L,1899,1200,1,20
0.546LKM-600L,1899,600,1,3
0.715LKM-800L,1899,800,1,1
0.754LKM-1000L,1899,1000,1,8
0.845LKM-1200L,1899,1200,1,6
0.42LKM-600L,19,600,1,3
0.55LKM-800L,19,800,1,4
0.58LKM-1000L,19,1000,1,1
0.65LKM-1200L,19,1200,1,4
0.546LKM-600L,19,600,1,1
0.715LKM-800L,19,800,1,2
0.754LKM-1000L,19,1000,1,1
0.845LKM-1200L,19,1200,1,3
0.42LKM-600L,190,600,1,5
0.55LKM-800L,190,800,1,5
0.58LKM-1000L,190,1000,1,1
0.65LKM-1200L,190,1200,1,9
0.546LKM-600L,190,600,1,2
0.715LKM-800L,190,800,1,2
0.754LKM-1000L,190,1000,1,1
0.845LKM-1200L,190,1200,1,5
0.42LKM-600L,1900,600,1,3
0.55LKM-800L,1900,800,1,7
0.58LKM-1000L,1900,1000,1,2
0.65LKM-1200L,1900,1200,1,5
0.546LKM-600L,1900,600,1,5
0.715LKM-800L,1900,800,1,2
0.754LKM-1000L,1900,1000,1,1
0.845LKM-1200L,1900,1200,1,3
0.42LKM-600L,1901,600,1,6
0.55LKM-800L,1901,800,1,2
0.58LKM-1000L,1901,1000,1,6
0.65LKM-1200L,1901,1200,1,13
0.546LKM-600L,1901,600,1,7
0.715LKM-800L,1901,800,1,4
0.754LKM-1000L,1901,1000,1,2
0.845LKM-1200L,1901,1200,1,3
0.42LKM-600L,1902,600,1,2
0.55LKM-800L,1902,800,1,2
0.58LKM-1000L,1902,1000,1,1
0.65LKM-1200L,1902,1200,1,3
0.546LKM-600L,1902,600,1,2
0.715LKM-800L,1902,800,1,1
0.754LKM-1000L,1902,1000,1,2
0.845LKM-1200L,1902,1200,1,1
0.42LKM-600L,1903,600,1,9
0.55LKM-800L,1903,800,1,6
0.58LKM-1000L,1903,1000,1,5
0.65LKM-1200L,1903,1200,1,14
0.546LKM-600L,1903,600,1,5
0.715LKM-800L,1903,800,1,3
0.754LKM-1000L,1903,1000,1,6
0.845LKM-1200L,1903,1200,1,2
0.42LKM-600L,1904,600,1,4
0.55LKM-800L,1904,800,1,4
0.58LKM-1000L,1904,1000,1,3
0.65LKM-1200L,1904,1200,1,6
0.546LKM-600L,1904,600,1,3
0.715LKM-800L,1904,800,1,1
0.754LKM-1000L,1904,1000,1,2
0.845LKM-1200L,1904,1200,1,2
0.42LKM-600L,1905,600,1,3
0.55LKM-800L,1905,800,1,12
0.58LKM-1000L,1905,1000,1,16
0.65LKM-1200L,1905,1200,1,13
0.546LKM-600L,1905,600,1,7
0.715LKM-800L,1905,800,1,3
0.754LKM-1000L,1905,1000,1,3
0.845LKM-1200L,1905,1200,1,3
0.42LKM-600L,1906,600,1,5
0.55LKM-800L,1906,800,1,3
0.58LKM-1000L,1906,1000,1,4
0.65LKM-1200L,1906,1200,1,1
0.546LKM-600L,1906,600,1,3
0.715LKM-800L,1906,800,1,2
0.754LKM-1000L,1906,1000,1,2
0.845LKM-1200L,1906,1200,1,2
0.42LKM-600L,1907,600,1,7
0.55LKM-800L,1907,800,1,4
0.58LKM-1000L,1907,1000,1,6
0.65LKM-1200L,1907,1200,1,8
0.546LKM-600L,1907,600,1,1
0.715LKM-800L,1907,800,1,1
0.754LKM-1000L,1907,1000,1,1
0.845LKM-1200L,1907,1200,1,1
0.42LKM-600L,1908,600,1,11
0.55LKM-800L,1908,800,1,6
0.58LKM-1000L,1908,1000,1,9
0.65LKM-1200L,1908,1200,1,8
0.546LKM-600L,1908,600,1,4
0.715LKM-800L,1908,800,1,4
0.754LKM-1000L,1908,1000,1,1
0.845LKM-1200L,1908,1200,1,4
0.42LKM-600L,1909,600,1,14
0.55LKM-800L,1909,800,1,2
0.58LKM-1000L,1909,1000,1,12
0.65LKM-1200L,1909,1200,1,16
0.546LKM-600L,1909,600,1,2
0.715LKM-800L,1909,800,1,4
0.754LKM-1000L,1909,1000,1,1
0.845LKM-1200L,1909,1200,1,1
0.42LKM-600L,191,600,1,1
0.55LKM-800L,191,800,1,3
0.58LKM-1000L,191,1000,1,1
0.65LKM-1200L,191,1200,1,3
0.546LKM-600L,191,600,1,2
0.715LKM-800L,191,800,1,2
0.754LKM-1000L,191,1000,1,2
0.845LKM-1200L,191,1200,1,2
0.42LKM-600L,1910,600,1,7
0.55LKM-800L,1910,800,1,3
0.58LKM-1000L,1910,1000,1,6
0.65LKM-1200L,1910,1200,1,8
0.546LKM-600L,1910,600,1,3
0.715LKM-800L,1910,800,1,3
0.754LKM-1000L,1910,1000,1,4
0.845LKM-1200L,1910,1200,1,3
0.42LKM-600L,1911,600,1,5
0.55LKM-800L,1911,800,1,6
0.58LKM-1000L,1911,1000,1,6
0.65LKM-1200L,1911,1200,1,9
0.546LKM-600L,1911,600,1,1
0.715LKM-800L,1911,800,1,4
0.754LKM-1000L,1911,1000,1,1
0.845LKM-1200L,1911,1200,1,2
0.42LKM-600L,1912,600,1,14
0.55LKM-800L,1912,800,1,5
0.58LKM-1000L,1912,1000,1,1
0.65LKM-1200L,1912,1200,1,2
0.546LKM-600L,1912,600,1,8
0.715LKM-800L,1912,800,1,6
0.754LKM-1000L,1912,1000,1,7
0.845LKM-1200L,1912,1200,1,4
0.42LKM-600L,1913,600,1,5
0.55LKM-800L,1913,800,1,1
0.58LKM-1000L,1913,1000,1,6
0.65LKM-1200L,1913,1200,1,6
0.546LKM-600L,1913,600,1,1
0.715LKM-800L,1913,800,1,2
0.754LKM-1000L,1913,1000,1,3
0.845LKM-1200L,1913,1200,1,3
0.42LKM-600L,1914,600,1,1
0.55LKM-800L,1914,800,1,7
0.58LKM-1000L,1914,1000,1,1
0.65LKM-1200L,1914,1200,1,23
0.546LKM-600L,1914,600,1,3
0.715LKM-800L,1914,800,1,4
0.754LKM-1000L,1914,1000,1,6
0.845LKM-1200L,1914,1200,1,8
0.42LKM-600L,1915,600,1,6
0.55LKM-800L,1915,800,1,9
0.58LKM-1000L,1915,1000,1,11
0.65LKM-1200L,1915,1200,1,6
0.546LKM-600L,1915,600,1,6
0.715LKM-800L,1915,800,1,3
0.754LKM-1000L,1915,1000,1,3
0.845LKM-1200L,1915,1200,1,1
0.42LKM-600L,1916,600,1,10
0.55LKM-800L,1916,800,1,3
0.58LKM-1000L,1916,1000,1,3
0.65LKM-1200L,1916,1200,1,3
0.546LKM-600L,1916,600,1,3
0.715LKM-800L,1916,800,1,3
0.754LKM-1000L,1916,1000,1,1
0.845LKM-1200L,1916,1200,1,7
0.42LKM-600L,1917,600,1,1
0.55LKM-800L,1917,800,1,3
0.58LKM-1000L,1917,1000,1,3
0.65LKM-1200L,1917,1200,1,5
0.546LKM-600L,1917,600,1,3
0.715LKM-800L,1917,800,1,3
0.754LKM-1000L,1917,1000,1,1
0.845LKM-1200L,1917,1200,1,5
0.42LKM-600L,1918,600,1,5
0.55LKM-800L,1918,800,1,2
0.58LKM-1000L,1918,1000,1,5
0.65LKM-1200L,1918,1200,1,5
0.546LKM-600L,1918,600,1,4
0.715LKM-800L,1918,800,1,3
0.754LKM-1000L,1918,1000,1,1
0.845LKM-1200L,1918,1200,1,3
0.42LKM-600L,1919,600,1,3
0.55LKM-800L,1919,800,1,4
0.58LKM-1000L,1919,1000,1,2
0.65LKM-1200L,1919,1200,1,4
0.546LKM-600L,1919,600,1,3
0.715LKM-800L,1919,800,1,1
0.754LKM-1000L,1919,1000,1,2
0.845LKM-1200L,1919,1200,1,2
0.42LKM-600L,192,600,1,16
0.55LKM-800L,192,800,1,1
0.58LKM-1000L,192,1000,1,24
0.65LKM-1200L,192,1200,1,24
0.546LKM-600L,192,600,1,5
0.715LKM-800L,192,800,1,3
0.754LKM-1000L,192,1000,1,7
0.845LKM-1200L,192,1200,1,5
0.42LKM-600L,1920,600,1,1
0.55LKM-800L,1920,800,1,6
0.58LKM-1000L,1920,1000,1,5
0.65LKM-1200L,1920,1200,1,2
0.546LKM-600L,1920,600,1,2
0.715LKM-800L,1920,800,1,1
0.754LKM-1000L,1920,1000,1,1
0.845LKM-1200L,1920,1200,1,1
0.42LKM-600L,1921,600,1,9
0.55LKM-800L,1921,800,1,6
0.58LKM-1000L,1921,1000,1,5
0.65LKM-1200L,1921,1200,1,3
0.546LKM-600L,1921,600,1,4
0.715LKM-800L,1921,800,1,1
0.754LKM-1000L,1921,1000,1,4
0.845LKM-1200L,1921,1200,1,4
0.42LKM-600L,1922,600,1,15
0.55LKM-800L,1922,800,1,4
0.58LKM-1000L,1922,1000,1,17
0.65LKM-1200L,1922,1200,1,18
0.546LKM-600L,1922,600,1,8
0.715LKM-800L,1922,800,1,5
0.754LKM-1000L,1922,1000,1,5
0.845LKM-1200L,1922,1200,1,7
0.42LKM-600L,1923,600,1,9
0.55LKM-800L,1923,800,1,5
0.58LKM-1000L,1923,1000,1,9
0.65LKM-1200L,1923,1200,1,10
0.546LKM-600L,1923,600,1,7
0.715LKM-800L,1923,800,1,5
0.754LKM-1000L,1923,1000,1,2
0.845LKM-1200L,1923,1200,1,6
0.42LKM-600L,1924,600,1,8
0.55LKM-800L,1924,800,1,4
0.58LKM-1000L,1924,1000,1,1
0.65LKM-1200L,1924,1200,1,2
0.754LKM-1000L,1924,1000,1,2
0.845LKM-1200L,1924,1200,1,1
0.42LKM-600L,1925,600,1,6
0.55LKM-800L,1925,800,1,5
0.58LKM-1000L,1925,1000,1,2
0.65LKM-1200L,1925,1200,1,1
0.546LKM-600L,1925,600,1,5
0.715LKM-800L,1925,800,1,1
0.754LKM-1000L,1925,1000,1,4
0.845LKM-1200L,1925,1200,1,2
0.42LKM-600L,1926,600,1,5
0.55LKM-800L,1926,800,1,6
0.58LKM-1000L,1926,1000,1,1
0.65LKM-1200L,1926,1200,1,5
0.546LKM-600L,1926,600,1,1
0.715LKM-800L,1926,800,1,3
0.754LKM-1000L,1926,1000,1,4
0.845LKM-1200L,1926,1200,1,1
0.42LKM-600L,1927,600,1,17
0.55LKM-800L,1927,800,1,3
0.58LKM-1000L,1927,1000,1,10
0.65LKM-1200L,1927,1200,1,26
0.546LKM-600L,1927,600,1,8
0.715LKM-800L,1927,800,1,4
0.754LKM-1000L,1927,1000,1,2
0.845LKM-1200L,1927,1200,1,8
0.42LKM-600L,1928,600,1,1
0.55LKM-800L,1928,800,1,2
0.58LKM-1000L,1928,1000,1,3
0.65LKM-1200L,1928,1200,1,3
0.546LKM-600L,1928,600,1,2
0.715LKM-800L,1928,800,1,2
0.754LKM-1000L,1928,1000,1,3
0.845LKM-1200L,1928,1200,1,1
0.42LKM-600L,1929,600,1,3
0.55LKM-800L,1929,800,1,10
0.58LKM-1000L,1929,1000,1,8
0.65LKM-1200L,1929,1200,1,16
0.546LKM-600L,1929,600,1,3
0.715LKM-800L,1929,800,1,1
0.754LKM-1000L,1929,1000,1,1
0.845LKM-1200L,1929,1200,1,6
0.42LKM-600L,193,600,1,4
0.55LKM-800L,193,800,1,4
0.58LKM-1000L,193,1000,1,1
0.65LKM-1200L,193,1200,1,2
0.546LKM-600L,193,600,1,4
0.715LKM-800L,193,800,1,1
0.754LKM-1000L,193,1000,1,4
0.845LKM-1200L,193,1200,1,5
0.42LKM-600L,1930,600,1,1
0.55LKM-800L,1930,800,1,1
0.58LKM-1000L,1930,1000,1,6
0.65LKM-1200L,1930,1200,1,3
0.546LKM-600L,1930,600,1,3
0.715LKM-800L,1930,800,1,1
0.754LKM-1000L,1930,1000,1,1
0.845LKM-1200L,1930,1200,1,3
0.42LKM-600L,1931,600,1,2
0.55LKM-800L,1931,800,1,8
0.58LKM-1000L,1931,1000,1,5
0.65LKM-1200L,1931,1200,1,8
0.546LKM-600L,1931,600,1,5
0.715LKM-800L,1931,800,1,1
0.754LKM-1000L,1931,1000,1,4
0.845LKM-1200L,1931,1200,1,4
0.42LKM-600L,1932,600,1,14
0.55LKM-800L,1932,800,1,9
0.58LKM-1000L,1932,1000,1,1
0.65LKM-1200L,1932,1200,1,1
0.546LKM-600L,1932,600,1,1
0.715LKM-800L,1932,800,1,1
0.754LKM-1000L,1932,1000,1,1
0.845LKM-1200L,1932,1200,1,9
0.42LKM-600L,1933,600,1,9
0.55LKM-800L,1933,800,1,7
0.58LKM-1000L,1933,1000,1,8
0.65LKM-1200L,1933,1200,1,3
0.546LKM-600L,1933,600,1,1
0.715LKM-800L,1933,800,1,1
0.754LKM-1000L,1933,1000,1,1
0.845LKM-1200L,1933,1200,1,4
0.42LKM-600L,1934,600,1,8
0.55LKM-800L,1934,800,1,4
0.58LKM-1000L,1934,1000,1,4
0.65LKM-1200L,1934,1200,1,9
0.546LKM-600L,1934,600,1,1
0.715LKM-800L,1934,800,1,2
0.754LKM-1000L,1934,1000,1,3
0.845LKM-1200L,1934,1200,1,4
0.42LKM-600L,1935,600,1,17
0.55LKM-800L,1935,800,1,3
0.58LKM-1000L,1935,1000,1,6
0.65LKM-1200L,1935,1200,1,22
0.546LKM-600L,1935,600,1,8
0.715LKM-800L,1935,800,1,3
0.754LKM-1000L,1935,1000,1,5
0.845LKM-1200L,1935,1200,1,6
0.42LKM-600L,1936,600,1,7
0.55LKM-800L,1936,800,1,9
0.58LKM-1000L,1936,1000,1,22
0.65LKM-1200L,1936,1200,1,26
0.546LKM-600L,1936,600,1,7
0.715LKM-800L,1936,800,1,4
0.754LKM-1000L,1936,1000,1,1
0.845LKM-1200L,1936,1200,1,2
0.42LKM-600L,1937,600,1,7
0.55LKM-800L,1937,800,1,2
0.58LKM-1000L,1937,1000,1,5
0.65LKM-1200L,1937,1200,1,6
0.546LKM-600L,1937,600,1,3
0.715LKM-800L,1937,800,1,1
0.754LKM-1000L,1937,1000,1,1
0.845LKM-1200L,1937,1200,1,2
0.42LKM-600L,1938,600,1,14
0.55LKM-800L,1938,800,1,15
0.58LKM-1000L,1938,1000,1,17
0.65LKM-1200L,1938,1200,1,28
0.546LKM-600L,1938,600,1,2
0.715LKM-800L,1938,800,1,5
0.754LKM-1000L,1938,1000,1,4
