COD_NODE1,COD_NODE2,COD_PATH,pDistance,PathLength
A150,2246,37,0.456500000000005,2063.099
2246,2806,37,2.9834999999999905,2063.099
2806,5720,37,5.2645,2063.099
5720,7678,37,0.24800000000004702,2063.099
7678,A426,37,5.12249999999995,2063.099
A426,2216,37,0.21450000000004396,2063.099
2216,810,37,2.29599999999994,2063.099
810,A157,37,0.7635000000001361,2063.099
A157,6951,37,0.34899999999993303,2063.099
6951,8491,37,1.27499999999998,2063.099
8491,A399,37,0.669999999999959,2063.099
A399,7202,37,3.7550000000001096,2063.099
7202,3510,37,0.455999999999904,2063.099
3510,OWN-3510,37,0.0,2063.099
OWN-3510,920,37,0.23400000000003698,2063.099
920,966,37,2.9329999999999905,2063.099
966,2404,37,0.0294999999999845,2063.099
2404,817,37,0.17849999999998498,2063.099
817,767,37,0.971000000000004,2063.099
767,5567,37,0.20100000000002202,2063.099
5567,A117,37,0.0,2063.099
A117,827,37,3.5579999999999905,2063.099
827,5782,37,1.2029999999999699,2063.099
5782,A107,37,1.4220000000000301,2063.099
A107,9499,37,1.9365000000000199,2063.099
9499,2277,37,3.89049999999997,2063.099
2277,9518,37,0.5150000000000999,2063.099
9518,A400,37,1.6234999999999198,2063.099
A400,A539,37,1.34299999999996,2063.099
A539,2292,37,0.615000000000009,2063.099
2292,A388,37,1.46500000000003,2063.099
A388,964,37,0.11750000000006403,2063.099
964,965,37,1.41249999999991,2063.099
965,OWN-965,37,0.0,2063.099
OWN-965,A362,37,1.41149999999993,2063.099
A362,7256,37,1.0980000000000698,2063.099
7256,1029,37,1.35050000000001,2063.099
1029,7750,37,2.7434999999999303,2063.099
7750,970,37,1.09850000000006,2063.099
970,OWN-970,37,0.0,2063.099
OWN-970,GEN-970,37,0.0,2063.099
GEN-1490,1490,38,0.0,2216.339
1490,OWN-1490,38,0.0,2216.339
OWN-1490,7262,38,1.0319999999999399,2216.339
7262,J623,38,0.0175000000000582,2216.339
J623,1421,38,0.35399999999994397,2216.339
1421,1410,38,0.6315000000000289,2216.339
1410,J652,38,0.21799999999999103,2216.339
J652,J558,38,1.54599999999998,2216.339
J558,J222,38,0.154000000000016,2216.339
J222,1671,38,1.31250000000001,2216.339
1671,1474,38,0.563000000000041,2216.339
1474,J210,38,0.732999999999919,2216.339
J210,1451,38,4.49600000000002,2216.339
1451,4257,38,0.252500000000053,2216.339
4257,J415,38,1.52049999999993,2216.339
J415,4263,38,1.47350000000007,2216.339
4263,X284,38,30.156999999999996,2216.339
X284,J367,38,0.29599999999995696,2216.339
J367,5597,38,0.0905000000000911,2216.339
5597,4326,38,41.2794999999999,2216.339
4326,X202,38,168.5135,2216.339
X202,J391,38,0.502000000000095,2216.339
J391,7848,38,0.39350000000001706,2216.339
7848,7764,38,90.1669999999999,2216.339
7764,B518,38,0.0269999999999868,2216.339
B518,B770,38,0.784000000000106,2216.339
B770,B681,38,57.7435,2216.339
B681,8467,38,11.4315,2216.339
8467,OWN-8467,38,0.0,2216.339
OWN-8467,X196,38,26.9605000000001,2216.339
X196,7842,38,0.43199999999995997,2216.339
7842,7706,38,21.6795,2216.339
7706,7843,38,80.1779999999999,2216.339
7843,7699,38,57.652,2216.339
7699,7836,38,94.4585,2216.339
7836,OWN-X199,38,111.693,2216.339
OWN-X199,X199,38,0.0,2216.339
X199,1225,38,98.9985,2216.339
1225,A200,38,0.0994999999999209,2216.339
A200,7380,38,0.8045000000000749,2216.339
7380,A204,38,0.26049999999997897,2216.339
A204,A022,38,8.767499999999929,2216.339
A022,1300,38,242.197,2216.339
1300,A550,38,2.1979999999998703,2216.339
A550,1303,38,0.0670000000000073,2216.339
1303,1837,38,105.3865,2216.339
1837,983,38,0.17100000000027601,2216.339
983,B933,38,0.562999999999874,2216.339
B933,A511,38,7.40049999999997,2216.339
A511,1221,38,52.70949999999989,2216.339
1221,F050,38,224.5035,2216.339
F050,OWN-F050,38,0.0,2216.339
OWN-F050,F050-1,38,0.0,2216.339
F050-1,OWN-F050-1,38,0.0,2216.339
OWN-F050-1,1221-1,38,224.3575,2216.339
1221-1,A511-1,38,52.9335,2216.339
A511-1,B933-1,38,7.2355000000000596,2216.339
B933-1,983-1,38,0.538999999999987,2216.339
983-1,1837-1,38,0.170999999999992,2216.339
1837-1,A550-1,38,104.9275,2216.339
A550-1,1303-1,38,0.545500000000061,2216.339
1303-1,1300-1,38,1.70499999999993,2216.339
1300-1,2330,38,113.0975,2216.339
2330,2328,38,0.872000000000014,2216.339
2328,B907,38,25.139,2216.339
B907,7735,38,29.8645,2216.339
7735,B767,38,2.37649999999996,2216.339
B767,A150,38,55.089499999999894,2216.339
A150,2246,38,0.456500000000119,2216.339
2246,2806,38,2.98349999999994,2216.339
2806,5720,38,5.30950000000007,2216.339
5720,7678,38,1.5139999999998999,2216.339
7678,A426,38,3.91600000000005,2216.339
A426,2216,38,0.23099999999999501,2216.339
2216,810,38,2.25099999999998,2216.339
810,A157,38,1.58850000000007,2216.339
A157,8491,38,0.194999999999936,2216.339
8491,6951,38,0.19400000000007397,2216.339
6951,2233,38,2.9474999999999905,2216.339
2233,3024,38,1.0924999999999698,2216.339
3024,9495,38,0.6119999999999661,2216.339
9495,2296,38,2.12750000000005,2216.339
2296,B544,38,0.254000000000019,2216.339
B544,2252,38,1.64899999999989,2216.339
2252,OWN-2252,38,0.0,2216.339
OWN-2252,7754,38,3.7160000000001205,2216.339
7754,A316,38,1.12349999999992,2216.339
A316,A563,38,4.60699999999997,2216.339
A563,759,38,0.12750000000005499,2216.339
759,A712,38,0.36650000000008703,2216.339
A712,7676,38,0.9224999999999001,2216.339
7676,986,38,0.0430000000000064,2216.339
986,976,38,1.07349999999997,2216.339
976,A296,38,1.3525000000000802,2216.339
A296,830,38,0.881999999999948,2216.339
830,2241,38,1.3719999999999601,2216.339
2241,A403,38,1.7090000000000602,2216.339
A403,OWN-A403,38,0.0,2216.339
OWN-A403,GEN-A403,38,0.0,2216.339
GEN-A403,A403,39,0.0,3110.5170000000003
A403,OWN-A403,39,0.0,3110.5170000000003
OWN-A403,2241,39,0.802500000000001,3110.5170000000003
2241,7333,39,3.14650000000003,3110.5170000000003
7333,2267,39,2.7075000000000093,3110.5170000000003
2267,A425,39,2.4090000000000003,3110.5170000000003
A425,A074,39,0.9114999999998901,3110.5170000000003
A074,2204,39,0.7200000000000658,3110.5170000000003
2204,A427,39,0.828999999999999,3110.5170000000003
A427,935,39,0.606,3110.5170000000003
935,A432,39,2.4534999999999303,3110.5170000000003
A432,A429,39,0.43350000000015704,3110.5170000000003
A429,2226,39,0.3899999999999121,3110.5170000000003
2226,2221,39,1.589,3110.5170000000003
2221,B715,39,8.88200000000001,3110.5170000000003
B715,7808,39,0.586000000000087,3110.5170000000003
7808,A649,39,22.668999999999798,3110.5170000000003
A649,5520,39,137.465,3110.5170000000003
5520,A628,39,36.755,3110.5170000000003
A628,A435,39,24.301,3110.5170000000003
A435,2561,39,1.38,3110.5170000000003
2561,OWN-2561,39,0.0,3110.5170000000003
OWN-2561,7073,39,0.434999999999889,3110.5170000000003
7073,7759,39,37.8415000000001,3110.5170000000003
7759,X195,39,33.9,3110.5170000000003
X195,7194,39,80.4945,3110.5170000000003
7194,7760,39,38.6150000000001,3110.5170000000003
7760,1273,39,53.040499999999895,3110.5170000000003
1273,8610,39,1.13686837721616e-13,3110.5170000000003
8610,B089,39,0.8599999999999001,3110.5170000000003
B089,7749,39,313.7345,3110.5170000000003
7749,1498,39,1.3629999999999398,3110.5170000000003
1498,1554,39,209.18,3110.5170000000003
1554,7404,39,180.832,3110.5170000000003
7404,5057,39,217.045,3110.5170000000003
5057,8598,39,0.009999999999990909,3110.5170000000003
8598,J007,39,107.8135,3110.5170000000003
J007,J549,39,106.21600000000001,3110.5170000000003
J549,8058,39,0.141499999999951,3110.5170000000003
8058,OWN-8058,39,0.0,3110.5170000000003
OWN-8058,8058-1,39,0.0,3110.5170000000003
8058-1,OWN-8058-1,39,0.0,3110.5170000000003
OWN-8058-1,J007-1,39,106.18700000000001,3110.5170000000003
J007-1,5057-1,39,106.67399999999999,3110.5170000000003
5057-1,8598-1,39,0.0,3110.5170000000003
8598-1,X155,39,740.3595,3110.5170000000003
X155,B559,39,202.0205,3110.5170000000003
B559,5896,39,0.0855000000001382,3110.5170000000003
5896,5642,39,186.0535,3110.5170000000003
5642,B781,39,0.34999999999990905,3110.5170000000003
B781,A730,39,103.986,3110.5170000000003
A730,1368,39,0.7930000000001199,3110.5170000000003
1368,B573,39,3.90149999999994,3110.5170000000003
B573,7176,39,29.5485000000001,3110.5170000000003
7176,OWN-7176,39,0.0,3110.5170000000003
OWN-7176,GEN-7176,39,0.0,3110.5170000000003
GEN-5455,5455,40,0.0,2911.123
5455,OWN-5455,40,0.0,2911.123
OWN-5455,F086,40,53.924,2911.123
F086,5489,40,16.6435,2911.123
5489,F296,40,0.180499999999995,2911.123
F296,19,40,0.0610000000000355,2911.123
19,G004,40,6.451999999999981,2911.123
G004,332,40,0.416500000000042,2911.123
332,3415,40,148.9615,2911.123
3415,A905,40,1.89500000000004,2911.123
A905,2284,40,1.49249999999995,2911.123
2284,3229,40,3.5945000000000698,2911.123
3229,A900,40,2.38549999999998,2911.123
A900,7774,40,0.840000000000032,2911.123
7774,7446,40,0.548499999999962,2911.123
7446,A901,40,4.45499999999996,2911.123
A901,3147,40,0.11300000000005599,2911.123
3147,A510,40,165.5235,2911.123
A510,A356,40,10.0024999999999,2911.123
A356,A153,40,168.865,2911.123
A153,2330,40,31.4949999999999,2911.123
2330,2328,40,0.8720000000000709,2911.123
2328,B907,40,25.139,2911.123
B907,7735,40,29.8645,2911.123
7735,B767,40,2.37649999999996,2911.123
B767,A150,40,55.0895,2911.123
A150,2246,40,0.45649999999989205,2911.123
2246,2806,40,2.98350000000005,2911.123
2806,5720,40,5.2645,2911.123
5720,7678,40,0.24800000000004702,2911.123
7678,A426,40,5.12249999999995,2911.123
A426,2216,40,0.21450000000004396,2911.123
2216,810,40,2.29599999999994,2911.123
810,A157,40,0.7635000000001361,2911.123
A157,6951,40,0.34899999999993303,2911.123
6951,8491,40,1.27499999999998,2911.123
8491,A399,40,0.669999999999959,2911.123
A399,7202,40,3.7550000000001096,2911.123
7202,3510,40,0.455999999999904,2911.123
3510,OWN-3510,40,0.0,2911.123
OWN-3510,920,40,0.23400000000003698,2911.123
920,966,40,2.9329999999999905,2911.123
966,2404,40,0.0294999999999845,2911.123
2404,817,40,0.31200000000001193,2911.123
817,767,40,0.874500000000012,2911.123
767,5567,40,0.163999999999987,2911.123
5567,A117,40,0.0,2911.123
A117,827,40,3.86799999999994,2911.123
827,A234,40,1.28600000000006,2911.123
A234,A262,40,0.13799999999992002,2911.123
A262,5656,40,1.07350000000008,2911.123
5656,5586,40,2.07150000000001,2911.123
5586,1397,40,0.182999999999993,2911.123
1397,B998,40,2.35649999999998,2911.123
B998,9518,40,1.06550000000004,2911.123
9518,811,40,0.424499999999966,2911.123
811,OWN-811,40,0.0,2911.123
OWN-811,811-1,40,0.0,2911.123
811-1,OWN-811-1,40,0.0,2911.123
OWN-811-1,9518-1,40,0.7870000000000229,2911.123
9518-1,B998-1,40,0.148000000000007,2911.123
B998-1,5586-1,40,2.69150000000008,2911.123
5586-1,1397-1,40,0.275999999999943,2911.123
1397-1,5656-1,40,2.2434999999999503,2911.123
5656-1,A234-1,40,0.9695000000000191,2911.123
A234-1,A262-1,40,0.0504999999999356,2911.123
A262-1,827-1,40,1.2175000000000902,2911.123
827-1,767-1,40,4.16799999999994,2911.123
767-1,A117-1,40,0.00849999999999795,2911.123
A117-1,5567-1,40,7.105427357600999e-14,2911.123
5567-1,817-1,40,0.754500000000032,2911.123
817-1,2404-1,40,0.480999999999998,2911.123
2404-1,966-1,40,0.20399999999991,2911.123
966-1,920-1,40,3.1210000000000604,2911.123
920-1,7202-1,40,0.384999999999948,2911.123
7202-1,3510-1,40,0.264000000000024,2911.123
3510-1,OWN-3510-1,40,0.0,2911.123
OWN-3510-1,A399-1,40,3.69999999999996,2911.123
A399-1,8491-1,40,0.5125000000000239,2911.123
8491-1,A157-1,40,1.78200000000009,2911.123
A157-1,6951-1,40,0.10599999999991301,2911.123
6951-1,810-1,40,0.521999999999977,2911.123
810-1,2216-1,40,2.48,2911.123
2216-1,A426-1,40,0.19150000000004802,2911.123
A426-1,5720-1,40,5.11700000000007,2911.123
5720-1,7678-1,40,0.6589999999998211,2911.123
7678-1,2806-1,40,5.354500000000161,2911.123
2806-1,2246-1,40,2.2919999999999,2911.123
2246-1,A150-1,40,0.676000000000059,2911.123
A150-1,B767-1,40,54.812,2911.123
B767-1,7735-1,40,2.5999999999999504,2911.123
7735-1,B907-1,40,29.921999999999997,2911.123
B907-1,2330-1,40,24.441999999999997,2911.123
2330-1,2328-1,40,0.82600000000005,2911.123
2328-1,A153-1,40,31.983,2911.123
A153-1,A356-1,40,168.792,2911.123
A356-1,A510-1,40,9.731999999999971,2911.123
A510-1,3147-1,40,165.114,2911.123
3147-1,A901-1,40,0.5225000000000359,2911.123
A901-1,7446-1,40,4.50499999999988,2911.123
7446-1,7774-1,40,0.370000000000005,2911.123
7774-1,A900-1,40,0.717999999999961,2911.123
A900-1,3229-1,40,2.82100000000003,2911.123
3229-1,2284-1,40,3.24200000000008,2911.123
2284-1,A905-1,40,1.46549999999991,2911.123
A905-1,3415-1,40,1.78750000000002,2911.123
3415-1,A906,40,62.1095,2911.123
A906,3295,40,10.984000000000002,2911.123
3295,3293,40,2.1194999999999,2911.123
3293,F174,40,71.6660000000001,2911.123
F174,3052,40,1.39949999999999,2911.123
3052,F731,40,53.908,2911.123
F731,G642,40,53.147,2911.123
G642,5452,40,22.4179999999999,2911.123
5452,X124,40,12.1360000000001,2911.123
X124,345,40,60.172999999999895,2911.123
345,F712,40,2.6970000000001204,2911.123
F712,F282,40,5.0625,2911.123
F282,7850,40,1.87850000000003,2911.123
7850,G601,40,106.6465,2911.123
G601,7485,40,0.6459999999999579,2911.123
7485,7484,40,11.9190000000001,2911.123
7484,7715,40,39.2505,2911.123
7715,OWN-7715,40,0.0,2911.123
OWN-7715,7715-1,40,0.0,2911.123
7715-1,OWN-7715-1,40,0.0,2911.123
OWN-7715-1,7484-1,40,39.302,2911.123
7484-1,7485-1,40,11.9135,2911.123
7485-1,G601-1,40,0.645999999999901,2911.123
G601-1,7850-1,40,106.4785,2911.123
7850-1,F282-1,40,2.22550000000004,2911.123
F282-1,F712-1,40,4.91949999999997,2911.123
F712-1,345-1,40,2.5565,2911.123
345-1,X124-1,40,60.2915,2911.123
X124-1,5452-1,40,12.1395,2911.123
5452-1,G642-1,40,21.8729999999999,2911.123
G642-1,F731-1,40,53.48250000000011,2911.123
F731-1,3052-1,40,53.7400000000001,2911.123
3052-1,F174-1,40,1.03099999999989,2911.123
F174-1,A907,40,43.27100000000011,2911.123
A907,F359,40,0.978499999999997,2911.123
F359,3295-1,40,27.7375,2911.123
3295-1,3293-1,40,1.35050000000001,2911.123
3293-1,A906-1,40,11.8425,2911.123
A906-1,3415-2,40,61.89900000000011,2911.123
3415-2,A905-2,40,1.89499999999998,2911.123
A905-2,2284-2,40,1.49249999999995,2911.123
2284-2,3229-2,40,3.5945000000001497,2911.123
3229-2,A900-2,40,2.38549999999998,2911.123
A900-2,7774-2,40,0.8399999999999179,2911.123
7774-2,7446-2,40,0.54849999999999,2911.123
7446-2,A901-2,40,4.45500000000004,2911.123
A901-2,3147-2,40,0.11299999999994301,2911.123
3147-2,A510-2,40,165.5235,2911.123
A510-2,A356-2,40,10.0025000000001,2911.123
A356-2,A153-2,40,168.865,2911.123
A153-2,2330-2,40,31.495,2911.123
2330-2,2328-2,40,0.871999999999957,2911.123
2328-2,B907-2,40,25.139,2911.123
B907-2,7735-2,40,29.8645,2911.123
7735-2,B767-2,40,2.37649999999996,2911.123
B767-2,A150-2,40,55.0895,2911.123
A150-2,2246-2,40,0.456500000000005,2911.123
2246-2,2806-2,40,2.98349999999994,2911.123
2806-2,5720-2,40,5.2645,2911.123
5720-2,7678-2,40,0.24799999999982,2911.123
7678-2,A426-2,40,5.1225000000004,2911.123
A426-2,2216-2,40,0.214499999999816,2911.123
2216-2,810-2,40,2.2960000000000496,2911.123
810-2,A157-2,40,0.7635000000000219,2911.123
A157-2,6951-2,40,0.8159999999998041,2911.123
6951-2,8491-2,40,0.8079999999999928,2911.123
8491-2,A399-2,40,0.670000000000073,2911.123
A399-2,7202-2,40,3.7550000000001096,2911.123
7202-2,3510-2,40,0.4560000000001311,2911.123
3510-2,OWN-3510-2,40,0.0,2911.123
OWN-3510-2,920-2,40,0.23399999999992396,2911.123
920-2,966-2,40,2.9329999999999905,2911.123
966-2,2404-2,40,0.0294999999998709,2911.123
2404-2,817-2,40,0.7920000000001441,2911.123
817-2,767-2,40,0.39449999999987995,2911.123
767-2,5567-2,40,0.163999999999987,2911.123
5567-2,A117-2,40,0.0,2911.123
A117-2,827-2,40,3.86800000000017,2911.123
827-2,A234-2,40,1.9914999999998602,2911.123
A234-2,A262-2,40,0.0699999999999363,2911.123
A262-2,5656-2,40,0.436000000000149,2911.123
5656-2,5586-2,40,2.15949999999975,2911.123
5586-2,1397-2,40,0.0950000000002547,2911.123
1397-2,B998-2,40,2.5715000000000097,2911.123
B998-2,811-2,40,0.8649999999997819,2911.123
811-2,OWN-811-2,40,0.0,2911.123
OWN-811-2,9518-2,40,0.625,2911.123
9518-2,A115,40,3.23450000000003,2911.123
A115,A546,40,0.394000000000005,2911.123
A546,B442,40,2.18550000000005,2911.123
B442,A446,40,2.05500000000006,2911.123
A446,2199,40,1.48250000000007,2911.123
2199,2212,40,0.311999999999898,2911.123
2212,2249,40,0.7669999999998249,2911.123
2249,A442,40,0.297000000000025,2911.123
A442,1025,40,0.7805000000003021,2911.123
1025,A454,40,0.043999999999869,2911.123
A454,7240,40,0.344499999999925,2911.123
7240,1026,40,0.20349999999984902,2911.123
1026,A441,40,0.6760000000001579,2911.123
A441,OWN-A441,40,0.0,2911.123
OWN-A441,GEN-A441,40,0.0,2911.123
GEN-274,274,41,0.0,3295.1890000000003
274,OWN-274,41,0.0,3295.1890000000003
OWN-274,3931,41,0.453500000000006,3295.1890000000003
3931,F497,41,0.700499999999994,3295.1890000000003
F497,3754,41,0.961999999999998,3295.1890000000003
3754,82,41,0.817999999999985,3295.1890000000003
82,F309,41,0.8665,3295.1890000000003
F309,F506,41,0.6475000000000091,3295.1890000000003
F506,559,41,1.3645,3295.1890000000003
559,574,41,2.113,3295.1890000000003
574,F321,41,0.875000000000016,3295.1890000000003
F321,F071,41,2.7039999999999798,3295.1890000000003
F071,3275,41,0.0925000000000118,3295.1890000000003
3275,F288,41,0.0854999999999784,3295.1890000000003
F288,98,41,0.0880000000000116,3295.1890000000003
98,5987,41,1.505,3295.1890000000003
5987,F025,41,0.998000000000024,3295.1890000000003
F025,3226,41,1.03949999999997,3295.1890000000003
3226,F042,41,2.8545000000000096,3295.1890000000003
F042,F257,41,0.0,3295.1890000000003
F257,3222,41,1.26250000000001,3295.1890000000003
3222,G353,41,3.075,3295.1890000000003
G353,F322,41,5.0835,3295.1890000000003
F322,G350,41,0.130500000000026,3295.1890000000003
G350,3253,41,0.06299999999997401,3295.1890000000003
3253,F325,41,2.26299999999998,3295.1890000000003
F325,3682,41,2.40700000000002,3295.1890000000003
3682,H928,41,1.29499999999999,3295.1890000000003
H928,G949,41,2.9965000000000095,3295.1890000000003
G949,G347,41,0.5810000000000171,3295.1890000000003
G347,G861,41,0.41949999999999205,3295.1890000000003
G861,F635,41,2.2409999999999703,3295.1890000000003
F635,F311,41,0.761499999999998,3295.1890000000003
F311,5846,41,0.689999999999998,3295.1890000000003
5846,7010,41,4.005,3295.1890000000003
7010,7020,41,0.817000000000021,3295.1890000000003
7020,F272,41,2.38899999999999,3295.1890000000003
F272,F256,41,5.60650000000003,3295.1890000000003
F256,X082,41,1.07749999999997,3295.1890000000003
X082,X158,41,0.322999999999993,3295.1890000000003
X158,F255,41,6.281500000000019,3295.1890000000003
F255,F349,41,36.688,3295.1890000000003
F349,7746,41,0.710999999999999,3295.1890000000003
7746,F258,41,0.609999999999999,3295.1890000000003
F258,F327,41,0.0430000000000064,3295.1890000000003
F327,G790,41,20.285999999999998,3295.1890000000003
G790,F305,41,10.1765,3295.1890000000003
F305,F252,41,0.43000000000003497,3295.1890000000003
F252,3061,41,1.94599999999997,3295.1890000000003
3061,X101,41,0.552500000000009,3295.1890000000003
X101,F269,41,74.9015,3295.1890000000003
F269,3058,41,10.1115,3295.1890000000003
3058,3289,41,50.472,3295.1890000000003
3289,F629,41,1.09199999999998,3295.1890000000003
F629,7694,41,84.931,3295.1890000000003
7694,7726,41,0.0679999999999836,3295.1890000000003
7726,8528,41,0.0,3295.1890000000003
8528,OWN-8528,41,0.0,3295.1890000000003
OWN-8528,8528-1,41,0.0,3295.1890000000003
8528-1,OWN-8528-1,41,0.0,3295.1890000000003
OWN-8528-1,7726-1,41,2.34196342874249e-14,3295.1890000000003
7726-1,7694-1,41,0.0679999999999941,3295.1890000000003
7694-1,4500,41,60.405,3295.1890000000003
4500,9715,41,203.07,3295.1890000000003
9715,F304,41,0.558999999999969,3295.1890000000003
F304,A903,41,0.276000000000067,3295.1890000000003
A903,A913,41,30.3645,3295.1890000000003
A913,X123,41,132.0235,3295.1890000000003
X123,5489,41,5.951000000000019,3295.1890000000003
5489,19,41,0.73049999999995,3295.1890000000003
19,F296,41,0.40050000000002206,3295.1890000000003
F296,F394,41,63.849,3295.1890000000003
F394,3973,41,0.0729999999999791,3295.1890000000003
3973,5506,41,3.42600000000004,3295.1890000000003
5506,OWN-5506,41,0.0,3295.1890000000003
OWN-5506,5506-1,41,0.0,3295.1890000000003
5506-1,OWN-5506-1,41,0.0,3295.1890000000003
OWN-5506-1,X296,41,71.02750000000009,3295.1890000000003
X296,348,41,0.430999999999955,3295.1890000000003
348,5587,41,0.0,3295.1890000000003
5587,E092,41,2.7669999999998796,3295.1890000000003
E092,B924,41,260.223,3295.1890000000003
B924,7675,41,0.117500000000121,3295.1890000000003
7675,3261,41,0.007000000000005,3295.1890000000003
3261,A936,41,255.226,3295.1890000000003
A936,X155,41,159.764,3295.1890000000003
X155,K642,41,1302.518,3295.1890000000003
K642,7200,41,1.45249999999987,3295.1890000000003
7200,4728,41,121.8735,3295.1890000000003
4728,J048,41,0.5420000000003711,3295.1890000000003
J048,1600,41,1.34349999999995,3295.1890000000003
1600,5707,41,1.4434999999998601,3295.1890000000003
5707,J039,41,5.48199999999997,3295.1890000000003
J039,1430,41,1.33650000000034,3295.1890000000003
1430,J040,41,0.17050000000017498,3295.1890000000003
J040,7786,41,5.30899999999974,3295.1890000000003
7786,4170,41,5.07749999999987,3295.1890000000003
4170,J695,41,0.321500000000015,3295.1890000000003
J695,1967,41,37.8639999999996,3295.1890000000003
1967,1452,41,56.757000000000495,3295.1890000000003
1452,J041,41,1.02049999999963,3295.1890000000003
J041,7473,41,52.435500000000495,3295.1890000000003
7473,6999,41,43.1819999999998,3295.1890000000003
6999,5508,41,0.6479999999996829,3295.1890000000003
5508,J663,41,50.3170000000005,3295.1890000000003
J663,1101,41,0.380999999999858,3295.1890000000003
1101,OWN-1101,41,0.0,3295.1890000000003
OWN-1101,GEN-1101,41,0.0,3295.1890000000003
GEN-F742,F742,42,0.0,3226.761
F742,OWN-F742,42,0.0,3226.761
OWN-F742,F283,42,0.698499999999934,3226.761
F283,22,42,5.8030000000000195,3226.761
22,F294,42,1.88399999999993,3226.761
F294,F287,42,2.6105000000000897,3226.761
F287,5764,42,0.49699999999992206,3226.761
5764,F314,42,1.64600000000011,3226.761
F314,OWN-F314,42,0.0,3226.761
OWN-F314,F162,42,1.48099999999993,3226.761
F162,3112,42,2.648,3226.761
3112,G403,42,0.0375000000000973,3226.761
G403,G857,42,0.0524999999999949,3226.761
G857,F115,42,1.14999999999998,3226.761
F115,7845,42,16.2475,3226.761
7845,F317,42,29.7155,3226.761
F317,5457,42,0.19699999999995998,3226.761
5457,F731,42,37.0214999999999,3226.761
F731,F363,42,76.837,3226.761
F363,3189,42,0.16800000000012,3226.761
3189,X123,42,3.9010000000000096,3226.761
X123,G004,42,1.6775000000000102,3226.761
G004,332,42,0.428000000000026,3226.761
332,848,42,57.6975,3226.761
848,8516,42,0.0,3226.761
8516,1236,42,5.053999999999999,3226.761
1236,A512,42,168.2775,3226.761
A512,2565,42,70.2185,3226.761
2565,7693,42,0.0,3226.761
7693,A730,42,59.6005,3226.761
A730,1368,42,0.7930000000000059,3226.761
1368,B573,42,4.18149999999991,3226.761
B573,A176,42,99.4505,3226.761
A176,1159,42,0.676500000000033,3226.761
1159,7076,42,0.0879999999999654,3226.761
7076,X270,42,8.43750000000011,3226.761
X270,9552,42,23.058000000000003,3226.761
9552,1289,42,0.6649999999999641,3226.761
1289,B938,42,0.9555000000000291,3226.761
B938,X137,42,47.7084999999998,3226.761
X137,8590,42,17.8735,3226.761
8590,OWN-8590,42,0.0,3226.761
OWN-8590,7453,42,51.4635000000001,3226.761
7453,B777,42,0.0984999999999445,3226.761
B777,7396,42,2.02850000000001,3226.761
7396,B812,42,0.0,3226.761
B812,A301,42,0.246000000000095,3226.761
A301,A307,42,140.77700000000002,3226.761
A307,X287,42,0.48249999999995896,3226.761
X287,A678,42,115.366,3226.761
A678,1273,42,2.10400000000004,3226.761
1273,8610,42,0.0,3226.761
8610,B089,42,1.71349999999984,3226.761
B089,B542,42,106.345,3226.761
B542,1802,42,0.47199999999997994,3226.761
1802,B541,42,42.3510000000001,3226.761
B541,8363,42,243.457,3226.761
8363,K718,42,1.89750000000004,3226.761
K718,J395,42,0.224500000000035,3226.761
J395,1401,42,0.7470000000000709,3226.761
1401,7787,42,63.8355000000001,3226.761
7787,K938,42,1.2724999999998101,3226.761
K938,X284,42,43.173,3226.761
X284,J367,42,1.3935000000001299,3226.761
J367,5597,42,0.0904999999997926,3226.761
5597,J538,42,17.3335000000002,3226.761
J538,8108,42,2.8449999999998,3226.761
8108,4888,42,3.71000000000004,3226.761
4888,383,42,5.894999999999981,3226.761
383,685,42,1.89949999999999,3226.761
685,J470,42,0.494000000000142,3226.761
J470,J437,42,1.52399999999989,3226.761
J437,7826,42,0.420499999999947,3226.761
7826,OWN-X214,42,0.36000000000012705,3226.761
OWN-X214,X214,42,0.0,3226.761
X214,1591,42,0.622499999999945,3226.761
1591,4212,42,0.5820000000001071,3226.761
4212,J430,42,2.4849999999999,3226.761
J430,1502,42,0.47700000000008896,3226.761
1502,J490,42,0.710999999999785,3226.761
J490,J420,42,0.6190000000001421,3226.761
J420,8094,42,0.555499999999938,3226.761
8094,4294,42,0.32650000000012397,3226.761
4294,J290,42,0.653999999999996,3226.761
J290,J495,42,12.2375,3226.761
J495,4208,42,0.0844999999999345,3226.761
4208,OWN-4208,42,0.0,3226.761
OWN-4208,4208-1,42,0.0,3226.761
4208-1,OWN-4208-1,42,0.0,3226.761
OWN-4208-1,J605,42,5.36199999999999,3226.761
J605,1316,42,4.19250000000004,3226.761
1316,J232,42,0.560499999999978,3226.761
J232,4201,42,1.4305,3226.761
4201,J428,42,0.415999999999931,3226.761
J428,J817,42,5.60950000000003,3226.761
J817,J791,42,4.80650000000007,3226.761
J791,7729,42,8.81249999999997,3226.761
7729,J635,42,0.244999999999987,3226.761
J635,7299,42,0.365500000000026,3226.761
7299,OWN-7299,42,0.0,3226.761
OWN-7299,J536,42,10.429,3226.761
J536,5591,42,0.0530000000000186,3226.761
5591,4227,42,0.047500000000035,3226.761
4227,J050,42,0.618999999999964,3226.761
J050,1672,42,13.897,3226.761
1672,1677,42,0.30000000000003996,3226.761
1677,J810,42,22.8105,3226.761
