COD_NODE,COD_SUPPLIER,isPotential,pPriceOriginal,pLocationCost,pStationCapacity,pStationUnitCapacity,pCostUnitCapacity
OWN-811,OWN,1,0.96,2562.4432117407828,220981,22098,281
OWN-8528,OWN,1,0.89,2562.4432117407828,220981,22098,281
OWN-8590,OWN,1,1.09,2562.4432117407828,220981,22098,281
OWN-923,OWN,1,0.97,2562.4432117407828,220981,22098,281
OWN-926,OWN,1,1.02,2562.4432117407828,220981,22098,281
OWN-9575,OWN,1,1.06,2562.4432117407828,220981,22098,281
OWN-965,OWN,1,0.99,2562.4432117407828,220981,22098,281
OWN-970,OWN,1,0.9,2562.4432117407828,220981,22098,281
OWN-A218,OWN,1,0.96,2562.4432117407828,220981,22098,281
OWN-A403,OWN,1,1.09,2562.4432117407828,220981,22098,281
OWN-A441,OWN,1,0.84,2562.4432117407828,220981,22098,281
OWN-B517,OWN,1,0.94,2562.4432117407828,220981,22098,281
OWN-F050,OWN,1,0.86,2562.4432117407828,220981,22098,281
OWN-F242,OWN,1,0.84,2562.4432117407828,220981,22098,281
OWN-G793,OWN,1,0.97,2562.4432117407828,220981,22098,281
OWN-K936,OWN,1,0.94,2562.4432117407828,220981,22098,281
OWN-X199,OWN,1,0.99,2562.4432117407828,220981,22098,281
OWN-X214,OWN,1,0.83,2562.4432117407828,220981,22098,281
X007,VIVA,0,1.65,0.0,0,0,0
X031,VIVA,0,1.4,0.0,0,0,0
X037,VIVA,0,1.74,0.0,0,0,0
X038,VIVA,0,1.42,0.0,0,0,0
X039,VIVA,0,1.43,0.0,0,0,0
X041,VIVA,0,1.67,0.0,0,0,0
X042,VIVA,0,1.51,0.0,0,0,0
X049,VIVA,0,1.61,0.0,0,0,0
X082,VIVA,0,1.53,0.0,0,0,0
X089,VIVA,0,1.62,0.0,0,0,0
X096,VIVA,0,1.61,0.0,0,0,0
X098,VIVA,0,1.52,0.0,0,0,0
X101,VIVA,0,1.49,0.0,0,0,0
X111,VIVA,0,1.58,0.0,0,0,0
X122,VIVA,0,1.6,0.0,0,0,0
X123,VIVA,0,1.78,0.0,0,0,0
X137,VIVA,0,1.46,0.0,0,0,0
X152,VIVA,0,1.79,0.0,0,0,0
X153,VIVA,0,1.71,0.0,0,0,0
X155,VIVA,0,1.63,0.0,0,0,0
X158,VIVA,0,1.43,0.0,0,0,0
X175,VIVA,0,1.63,0.0,0,0,0
X195,VIVA,0,1.69,0.0,0,0,0
X199,VIVA,0,1.43,0.0,0,0,0
X207,VIVA,0,1.5,0.0,0,0,0
X208,VIVA,0,1.47,0.0,0,0,0
X214,VIVA,0,1.52,0.0,0,0,0
X263,VIVA,0,1.62,0.0,0,0,0
X270,VIVA,0,1.78,0.0,0,0,0
X281,VIVA,0,1.49,0.0,0,0,0
X284,VIVA,0,1.59,0.0,0,0,0
X287,VIVA,0,1.77,0.0,0,0,0
X288,VIVA,0,1.7,0.0,0,0,0
X290,VIVA,0,1.62,0.0,0,0,0
j824,VIVA,0,1.71,0.0,0,0,0
