COD_NODE1,COD_NODE2,COD_PATH,pDistance,PathLength
7333,2267,20,4.453,2294.109
2267,944,20,1.4080000000000101,2294.109
944,9547,20,0.0969999999999729,2294.109
9547,A287,20,3.4250000000000203,2294.109
A287,B428,20,1.126,2294.109
B428,768,20,1.08799999999999,2294.109
768,1037,20,1.969,2294.109
1037,985,20,1.16100000000001,2294.109
985,X151,20,1.1640000000000001,2294.109
X151,778,20,2.04799999999999,2294.109
778,A131,20,0.00799999999999201,2294.109
A131,A009,20,0.430500000000002,2294.109
A009,7361,20,1.6269999999999998,2294.109
7361,2805,20,2.0905000000000102,2294.109
2805,2804,20,0.183000000000007,2294.109
2804,2127,20,2.51250000000001,2294.109
2127,7629,20,1.7449999999999601,2294.109
7629,A340,20,6.688500000000019,2294.109
A340,B949,20,0.8470000000000079,2294.109
B949,8442,20,12.084000000000001,2294.109
8442,A565,20,0.655999999999999,2294.109
A565,2980,20,4.207,2294.109
2980,A464,20,0.768000000000001,2294.109
A464,1245,20,71.623,2294.109
1245,7308,20,52.8985,2294.109
7308,1225,20,3.9164999999999797,2294.109
1225,A200,20,2.31300000000002,2294.109
A200,7380,20,2.17599999999999,2294.109
7380,A204,20,0.35550000000000603,2294.109
A204,X075,20,58.1065,2294.109
X075,1137,20,45.553999999999995,2294.109
1137,A718,20,1.60949999999997,2294.109
A718,4460,20,0.275500000000022,2294.109
4460,2336,20,0.297000000000025,2294.109
2336,B972,20,53.966,2294.109
B972,7176,20,91.33200000000001,2294.109
7176,OWN-7176,20,0.0,2294.109
OWN-7176,GEN-7176,20,0.0,2294.109
GEN-5506,5506,21,0.0,2602.172
5506,OWN-5506,21,0.0,2602.172
OWN-5506,E098,21,95.198,2602.172
E098,484,21,19.901,2602.172
484,X078,21,1.44400000000002,2602.172
X078,3044,21,33.59,2602.172
3044,A721,21,1.21850000000001,2602.172
A721,A512,21,107.7005,2602.172
A512,2565,21,70.275,2602.172
2565,7693,21,0.0,2602.172
7693,7176,21,56.757,2602.172
7176,OWN-7176,21,0.0,2602.172
OWN-7176,7176-1,21,0.0,2602.172
7176-1,OWN-7176-1,21,0.0,2602.172
OWN-7176-1,B573,21,29.5485000000001,2602.172
B573,1368,21,3.87949999999995,2602.172
1368,A730,21,0.815000000000076,2602.172
A730,B781,21,103.976,2602.172
B781,5642,21,0.33949999999998703,2602.172
5642,5896,21,186.033,2602.172
5896,B559,21,0.0880000000000223,2602.172
B559,X155,21,202.018,2602.172
X155,K642,21,1302.4335,2602.172
K642,7200,21,1.4525000000001,2602.172
7200,4728,21,121.8735,2602.172
4728,J048,21,0.5420000000001439,2602.172
J048,1600,21,1.34349999999972,2602.172
1600,5707,21,1.44350000000009,2602.172
5707,J039,21,5.48199999999997,2602.172
J039,1430,21,1.3365000000001102,2602.172
1430,J040,21,0.170499999999947,2602.172
J040,7786,21,5.30899999999997,2602.172
7786,4170,21,5.077500000000099,2602.172
4170,J695,21,0.321500000000015,2602.172
J695,1967,21,37.8639999999998,2602.172
1967,1452,21,56.757000000000296,2602.172
1452,J041,21,1.02049999999963,2602.172
J041,7473,21,52.435500000000495,2602.172
7473,6999,21,43.18199999999929,2602.172
6999,5508,21,0.6480000000001379,2602.172
5508,J663,21,50.3170000000005,2602.172
J663,1101,21,0.380999999999858,2602.172
1101,OWN-1101,21,0.0,2602.172
OWN-1101,GEN-1101,21,0.0,2602.172
GEN-2252,2252,22,0.0,2802.2670000000003
2252,OWN-2252,22,0.0,2802.2670000000003
OWN-2252,2296,22,1.317,2802.2670000000003
2296,B544,22,0.4315,2802.2670000000003
B544,7202,22,4.9865,2802.2670000000003
7202,3510,22,0.0910000000000002,2802.2670000000003
3510,OWN-3510,22,0.0,2802.2670000000003
OWN-3510,3510-1,22,0.0,2802.2670000000003
3510-1,OWN-3510-1,22,0.0,2802.2670000000003
OWN-3510-1,7202-1,22,0.542500000000003,2802.2670000000003
7202-1,920,22,0.25750000000001105,2802.2670000000003
920,A399,22,3.7544999999999704,2802.2670000000003
A399,8491,22,0.562,2802.2670000000003
8491,2233,22,0.29000000000000603,2802.2670000000003
2233,A157,22,1.16050000000001,2802.2670000000003
A157,6951,22,0.340000000000019,2802.2670000000003
6951,810,22,0.7649999999999821,2802.2670000000003
810,2216,22,2.48,2802.2670000000003
2216,A426,22,0.191499999999991,2802.2670000000003
A426,5720,22,5.11700000000001,2802.2670000000003
5720,7678,22,0.6589999999999921,2802.2670000000003
7678,2806,22,5.35450000000004,2802.2670000000003
2806,2246,22,2.29199999999996,2802.2670000000003
2246,A150,22,0.676000000000005,2802.2670000000003
A150,B767,22,54.812,2802.2670000000003
B767,7735,22,2.60000000000001,2802.2670000000003
7735,B907,22,29.921999999999997,2802.2670000000003
B907,2330,22,24.441999999999997,2802.2670000000003
2330,2328,22,0.8259999999999929,2802.2670000000003
2328,A153,22,31.983,2802.2670000000003
A153,A356,22,168.792,2802.2670000000003
A356,A510,22,9.069499999999948,2802.2670000000003
A510,3716,22,78.4255,2802.2670000000003
3716,A501,22,0.784000000000049,2802.2670000000003
A501,X031,22,2.85699999999997,2802.2670000000003
X031,A218,22,134.251,2802.2670000000003
A218,OWN-A218,22,0.0,2802.2670000000003
OWN-A218,1236,22,70.8004999999999,2802.2670000000003
1236,848,22,5.279500000000099,2802.2670000000003
848,8516,22,0.0,2802.2670000000003
8516,F324,22,12.649000000000001,2802.2670000000003
F324,5506,22,78.50799999999991,2802.2670000000003
5506,OWN-5506,22,0.0,2802.2670000000003
OWN-5506,5506-1,22,0.0,2802.2670000000003
5506-1,OWN-5506-1,22,0.0,2802.2670000000003
OWN-5506-1,F324-1,22,78.41,2802.2670000000003
F324-1,848-1,22,12.638,2802.2670000000003
848-1,8516-1,22,0.0,2802.2670000000003
8516-1,1236-1,22,5.26250000000005,2802.2670000000003
1236-1,A218-1,22,70.5475,2802.2670000000003
A218-1,OWN-A218-1,22,0.0,2802.2670000000003
OWN-A218-1,X031-1,22,134.274,2802.2670000000003
X031-1,A501-1,22,2.8175,2802.2670000000003
A501-1,3716-1,22,0.8715000000000259,2802.2670000000003
3716-1,A510-1,22,78.093,2802.2670000000003
A510-1,A356-1,22,9.36200000000002,2802.2670000000003
A356-1,A153-1,22,168.865,2802.2670000000003
A153-1,2330-1,22,31.495,2802.2670000000003
2330-1,2328-1,22,0.8720000000000709,2802.2670000000003
2328-1,B907-1,22,25.139,2802.2670000000003
B907-1,7735-1,22,29.8645,2802.2670000000003
7735-1,B767-1,22,2.37649999999996,2802.2670000000003
B767-1,A150-1,22,55.089499999999894,2802.2670000000003
A150-1,2246-1,22,0.456500000000005,2802.2670000000003
2246-1,2806-1,22,2.98350000000005,2802.2670000000003
2806-1,5720-1,22,5.249499999999901,2802.2670000000003
5720-1,7678-1,22,0.263000000000147,2802.2670000000003
7678-1,A426-1,22,5.12249999999995,2802.2670000000003
A426-1,2216-1,22,0.21450000000004396,2802.2670000000003
2216-1,810-1,22,2.29599999999994,2802.2670000000003
810-1,6951-1,22,0.514499999999998,2802.2670000000003
6951-1,A157-1,22,0.24900000000002398,2802.2670000000003
A157-1,8491-1,22,1.62399999999991,2802.2670000000003
8491-1,A399-1,22,0.6550000000000861,2802.2670000000003
A399-1,7202-2,22,3.4734999999999396,2802.2670000000003
7202-2,3510-2,22,0.4560000000001311,2802.2670000000003
3510-2,OWN-3510-2,22,0.0,2802.2670000000003
OWN-3510-2,920-1,22,0.38400000000001505,2802.2670000000003
920-1,817,22,2.58249999999998,2802.2670000000003
817,2404,22,0.322999999999865,2802.2670000000003
2404,767,22,0.7554999999999841,2802.2670000000003
767,966,22,0.12350000000014899,2802.2670000000003
966,A117,22,0.684499999999844,2802.2670000000003
A117,5567,22,1.13686837721616e-13,2802.2670000000003
5567,2260,22,2.9799999999999,2802.2670000000003
2260,4452,22,2.1190000000001397,2802.2670000000003
4452,923,22,0.7479999999999342,2802.2670000000003
923,OWN-923,22,0.0,2802.2670000000003
OWN-923,923-1,22,0.0,2802.2670000000003
923-1,OWN-923-1,22,0.0,2802.2670000000003
OWN-923-1,4452-1,22,0.603000000000001,2802.2670000000003
4452-1,2260-1,22,2.267,2802.2670000000003
2260-1,5567-1,22,2.6235,2802.2670000000003
5567-1,A117-1,22,0.0,2802.2670000000003
A117-1,767-1,22,2.0425,2802.2670000000003
767-1,817-1,22,1.9875,2802.2670000000003
817-1,1033,22,0.1425,2802.2670000000003
1033,5582,22,1.9575,2802.2670000000003
5582,A580,22,1.4895,2802.2670000000003
A580,2296-1,22,2.9360000000000004,2802.2670000000003
2296-1,B544-1,22,0.4315,2802.2670000000003
B544-1,2252-1,22,0.8895000000000021,2802.2670000000003
2252-1,OWN-2252-1,22,0.0,2802.2670000000003
OWN-2252-1,2252-2,22,0.0,2802.2670000000003
2252-2,OWN-2252-2,22,0.0,2802.2670000000003
OWN-2252-2,A235,22,0.723499999999987,2802.2670000000003
A235,6945,22,0.84150000000001,2802.2670000000003
6945,2296-2,22,0.856999999999977,2802.2670000000003
2296-2,B544-2,22,0.041500000000021006,2802.2670000000003
B544-2,9495,22,1.59349999999999,2802.2670000000003
9495,3024,22,1.5764999999999898,2802.2670000000003
3024,2233-1,22,0.4960000000000229,2802.2670000000003
2233-1,8491-2,22,2.01649999999997,2802.2670000000003
8491-2,6951-2,22,0.6125000000000289,2802.2670000000003
6951-2,A157-2,22,0.0834999999999901,2802.2670000000003
A157-2,810-2,22,1.147,2802.2670000000003
810-2,2216-2,22,2.29650000000002,2802.2670000000003
2216-2,A426-2,22,0.137499999999982,2802.2670000000003
A426-2,5720-2,22,5.1169999999999805,2802.2670000000003
5720-2,7678-2,22,0.387500000000024,2802.2670000000003
7678-2,2806-2,22,5.35449999999999,2802.2670000000003
2806-2,2246-2,22,2.29200000000002,2802.2670000000003
2246-2,A150-2,22,0.676000000000005,2802.2670000000003
A150-2,B767-2,22,54.812,2802.2670000000003
B767-2,7735-2,22,2.5999999999999903,2802.2670000000003
7735-2,B907-2,22,29.921999999999997,2802.2670000000003
B907-2,2330-2,22,24.441999999999997,2802.2670000000003
2330-2,2328-2,22,0.8259999999999929,2802.2670000000003
2328-2,A153-2,22,31.983,2802.2670000000003
A153-2,1384,22,161.488,2802.2670000000003
1384,A598,22,0.40999999999996795,2802.2670000000003
A598,7176,22,92.876,2802.2670000000003
7176,OWN-7176,22,0.0,2802.2670000000003
OWN-7176,7176-1,22,0.0,2802.2670000000003
7176-1,OWN-7176-1,22,0.0,2802.2670000000003
OWN-7176-1,A176,22,123.45100000000001,2802.2670000000003
A176,1159,22,0.676499999999962,2802.2670000000003
1159,7076,22,0.0879999999999939,2802.2670000000003
7076,X270,22,8.43750000000004,2802.2670000000003
X270,9552,22,23.058000000000003,2802.2670000000003
9552,B938,22,1.31749999999997,2802.2670000000003
B938,1289,22,0.22849999999999698,2802.2670000000003
1289,A728 ,22,195.817,2802.2670000000003
A728 ,X221,22,46.233000000000104,2802.2670000000003
X221,5565,22,1.07850000000002,2802.2670000000003
5565,A980,22,164.524,2802.2670000000003
A980,7843,22,9.631000000000089,2802.2670000000003
7843,7706,22,80.6454999999999,2802.2670000000003
7706,7842,22,21.7430000000002,2802.2670000000003
7842,X196,22,0.110500000000002,2802.2670000000003
X196,7191,22,1.79499999999985,2802.2670000000003
7191,B502,22,0.0815000000000055,2802.2670000000003
B502,1576,22,179.095,2802.2670000000003
1576,A404,22,15.23,2802.2670000000003
A404,7652,22,0.0950000000000273,2802.2670000000003
7652,A533,22,0.155500000000075,2802.2670000000003
A533,4696,22,0.0884999999998399,2802.2670000000003
4696,5730,22,0.0125000000000455,2802.2670000000003
5730,1186,22,1.38250000000005,2802.2670000000003
1186,7773,22,6.80899999999997,2802.2670000000003
7773,OWN-7773,22,0.0,2802.2670000000003
OWN-7773,GEN-7773,22,0.0,2802.2670000000003
GEN-926,926,23,0.0,2219.362
926,OWN-926,23,0.0,2219.362
OWN-926,9542,23,0.956500000000005,2219.362
9542,A471,23,0.5104999999999771,2219.362
A471,A470,23,0.37200000000001704,2219.362
A470,A465,23,1.51150000000001,2219.362
A465,9544,23,0.857499999999972,2219.362
9544,1025,23,1.08500000000002,2219.362
1025,A454,23,0.517999999999976,2219.362
A454,A442,23,0.413500000000003,2219.362
A442,7240,23,0.33750000000004,2219.362
7240,2249,23,0.0264999999999977,2219.362
2249,1026,23,0.45399999999999896,2219.362
1026,7661,23,1.65649999999998,2219.362
7661,A441,23,0.0654999999999966,2219.362
A441,OWN-A441,23,0.0,2219.362
OWN-A441,A436,23,5.96749999999997,2219.362
A436,957,23,0.765500000000042,2219.362
957,A432,23,3.72850000000004,2219.362
A432,935,23,0.638999999999978,2219.362
935,A429,23,1.3054999999999801,2219.362
A429,2226,23,0.467999999999975,2219.362
2226,2221,23,1.6965000000000199,2219.362
2221,B715,23,7.80100000000001,2219.362
B715,7808,23,0.5859999999999771,2219.362
7808,A649,23,22.643,2219.362
A649,A402,23,23.2545000000001,2219.362
A402,1002,23,4.62799999999999,2219.362
1002,7689,23,23.9695,2219.362
7689,1231,23,41.1055,2219.362
1231,2231,23,5.038000000000009,2219.362
2231,B997,23,4.43900000000005,2219.362
B997,2143,23,2.7289999999999304,2219.362
2143,A640,23,2.7345,2219.362
A640,7653,23,70.03200000000011,2219.362
7653,B782,23,0.48599999999999,2219.362
B782,6396,23,28.5605,2219.362
6396,7495,23,39.0675,2219.362
7495,X041,23,23.796999999999997,2219.362
X041,5549,23,45.7535,2219.362
5549,X175,23,13.5085,2219.362
X175,2802,23,28.855,2219.362
2802,2183,23,52.8685,2219.362
2183,7795,23,11.0805,2219.362
7795,5477,23,18.05,2219.362
5477,X037,23,18.2795,2219.362
X037,X007,23,2.03700000000003,2219.362
X007,7319,23,0.926500000000033,2219.362
7319,2279,23,0.43449999999995703,2219.362
2279,X049,23,4.077499999999991,2219.362
X049,1124,23,0.40399999999999603,2219.362
1124,B055,23,0.8260000000000219,2219.362
B055,5683,23,13.505999999999998,2219.362
5683,A404,23,65.083,2219.362
A404,7652,23,0.0950000000000273,2219.362
7652,A533,23,0.155500000000075,2219.362
A533,4696,23,0.0884999999999536,2219.362
4696,5730,23,0.0124999999999318,2219.362
5730,1186,23,1.38250000000005,2219.362
1186,7773,23,6.798999999999981,2219.362
7773,OWN-7773,23,0.0,2219.362
OWN-7773,X111,23,93.823,2219.362
X111,X042,23,0.566000000000031,2219.362
X042,J382,23,0.0550000000000637,2219.362
J382,5436,23,31.4109999999999,2219.362
5436,7449,23,113.757,2219.362
7449,J515,23,1.77200000000005,2219.362
J515,4361,23,5.36800000000005,2219.362
4361,465,23,11.912,2219.362
465,5413,23,0.5219999999999351,2219.362
5413,5435,23,1.60050000000001,2219.362
5435,J294,23,2.54250000000002,2219.362
J294,J542,23,3.5879999999999703,2219.362
J542,X098,23,0.39850000000001295,2219.362
X098,J490,23,3.2619999999999396,2219.362
J490,J430,23,0.16250000000002301,2219.362
J430,1502,23,0.947999999999979,2219.362
1502,J420,23,0.9505000000000341,2219.362
J420,J290,23,1.46500000000003,2219.362
J290,J286,23,1.7870000000000301,2219.362
J286,J292,23,0.635499999999979,2219.362
J292,7790,23,1.0009999999999801,2219.362
7790,2550,23,0.153500000000008,2219.362
2550,J283,23,1.9639999999999398,2219.362
J283,J823,23,0.30449999999996197,2219.362
J823,4280,23,0.101499999999987,2219.362
4280,3301,23,1.8740000000000199,2219.362
3301,1460,23,0.6895000000000661,2219.362
1460,X208,23,0.0794999999999391,2219.362
X208,1421,23,3.0625,2219.362
1421,J623,23,0.533500000000004,2219.362
J623,1410,23,0.723500000000058,2219.362
1410,1490,23,0.230000000000018,2219.362
1490,OWN-1490,23,0.0,2219.362
OWN-1490,J652,23,0.0715000000000146,2219.362
J652,7780,23,0.32549999999991996,2219.362
7780,7262,23,0.16700000000003,2219.362
7262,7793,23,2.21249999999998,2219.362
7793,J831,23,1.56450000000007,2219.362
J831,4262,23,0.0469999999999118,2219.362
4262,J833,23,0.38900000000012397,2219.362
J833,7301,23,0.256999999999948,2219.362
7301,J167,23,1.9859999999999898,2219.362
J167,J427,23,0.9935000000000401,2219.362
J427,1404,23,1.72199999999998,2219.362
1404,J161,23,0.677999999999884,2219.362
J161,K937,23,4.76550000000009,2219.362
K937,5591,23,8.1825,2219.362
5591,4227,23,0.10550000000000599,2219.362
4227,J536,23,0.19850000000008103,2219.362
J536,J050,23,0.362499999999955,2219.362
J050,699,23,11.2139999999999,2219.362
699,OWN-699,23,0.0,2219.362
OWN-699,699-1,23,0.0,2219.362
699-1,OWN-699-1,23,0.0,2219.362
OWN-699-1,1672,23,10.173,2219.362
1672,1677,23,0.299999999999995,2219.362
1677,J810,23,22.8105,2219.362
J810,J813,23,4.566,2219.362
J813,7381,23,19.207,2219.362
7381,X290,23,1.0825,2219.362
X290,4528,23,3.6774999999999904,2219.362
4528,1556,23,0.13849999999999302,2219.362
1556,4115,23,8.8135,2219.362
4115,J141,23,0.0534999999999854,2219.362
J141,347,23,6.04450000000001,2219.362
347,346,23,18.5145,2219.362
346,5222,23,0.143999999999991,2219.362
5222,j824,23,9.312999999999999,2219.362
j824,J692,23,71.387,2219.362
J692,8064,23,0.276999999999987,2219.362
8064,OWN-8064,23,0.0,2219.362
OWN-8064,8064-1,23,0.0,2219.362
8064-1,OWN-8064-1,23,0.0,2219.362
OWN-8064-1,J692-1,23,0.268999999999994,2219.362
J692-1,j824-1,23,71.5315,2219.362
j824-1,5222-1,23,9.46850000000001,2219.362
5222-1,346-1,23,0.0799999999999983,2219.362
346-1,347-1,23,17.846,2219.362
347-1,4115-1,23,6.34299999999999,2219.362
4115-1,J141-1,23,4.5145,2219.362
J141-1,1556-1,23,3.7255000000000096,2219.362
1556-1,4528-1,23,0.483999999999995,2219.362
4528-1,X290-1,23,3.7880000000000096,2219.362
X290-1,7381-1,23,0.940999999999988,2219.362
7381-1,J813-1,23,21.904,2219.362
J813-1,J810-1,23,1.7705,2219.362
J810-1,1672-1,23,22.8905,2219.362
1672-1,1677-1,23,0.300000000000011,2219.362
1677-1,5591-1,23,14.503,2219.362
5591-1,J536-1,23,0.147500000000036,2219.362
J536-1,4227-1,23,0.0264999999999986,2219.362
4227-1,J050-1,23,0.492500000000007,2219.362
J050-1,7729,23,9.30549999999999,2219.362
7729,J635,23,2.2754999999999703,2219.362
J635,7299,23,0.10250000000002,2219.362
7299,OWN-7299,23,0.0,2219.362
OWN-7299,7299-1,23,0.0,2219.362
7299-1,OWN-7299-1,23,0.0,2219.362
OWN-7299-1,J635-1,23,0.882000000000011,2219.362
J635-1,J427-1,23,4.1389999999999905,2219.362
J427-1,J127,23,0.6330000000000171,2219.362
J127,1462,23,0.131499999999968,2219.362
1462,1442,23,0.869500000000015,2219.362
1442,4262-1,23,2.225,2219.362
4262-1,J833-1,23,0.0469999999999988,2219.362
J833-1,J831-1,23,0.369,2219.362
J831-1,7793-1,23,2.7554999999999903,2219.362
7793-1,7780-1,23,0.7059999999999592,2219.362
7780-1,7262-1,23,1.0665000000000402,2219.362
7262-1,1490-1,23,0.16499999999999598,2219.362
1490-1,OWN-1490-1,23,0.0,2219.362
OWN-1490-1,J652-1,23,0.0905000000000236,2219.362
J652-1,1410-1,23,0.7104999999999658,2219.362
1410-1,J623-1,23,0.0819999999999936,2219.362
J623-1,1421-1,23,1.01150000000005,2219.362
1421-1,1460-1,23,2.6704999999999703,2219.362
1460-1,X208-1,23,0.8724999999999599,2219.362
X208-1,3301-1,23,0.27350000000006197,2219.362
3301-1,J283-1,23,1.2635,2219.362
J283-1,4280-1,23,0.21249999999998398,2219.362
4280-1,J823-1,23,0.120000000000026,2219.362
J823-1,2550-1,23,1.7134999999999698,2219.362
2550-1,1415,23,0.345999999999986,2219.362
1415,7790-1,23,0.692500000000024,2219.362
7790-1,J292-1,23,0.12899999999998,2219.362
J292-1,J286-1,23,1.92549999999998,2219.362
J286-1,J290-1,23,1.22900000000004,2219.362
J290-1,J420-1,23,1.9074999999999398,2219.362
J420-1,J490-1,23,0.40149999999999203,2219.362
J490-1,1502-1,23,0.4620000000000711,2219.362
1502-1,J430-1,23,0.888499999999937,2219.362
J430-1,J542-1,23,3.40350000000003,2219.362
J542-1,X098-1,23,0.6810000000000539,2219.362
X098-1,J294-1,23,2.82349999999995,2219.362
J294-1,5435-1,23,3.4734999999999903,2219.362
5435-1,5413-1,23,1.63650000000004,2219.362
5413-1,465-1,23,0.028999999999974997,2219.362
465-1,4361-1,23,11.6715,2219.362
4361-1,J515-1,23,5.65749999999996,2219.362
J515-1,7449-1,23,1.47549999999998,2219.362
7449-1,5436-1,23,114.0355,2219.362
5436-1,J382-1,23,31.408,2219.362
J382-1,X042-1,23,0.0760000000000218,2219.362
X042-1,X111-1,23,0.611999999999995,2219.362
X111-1,7773-1,23,93.777,2219.362
7773-1,OWN-7773-1,23,0.0,2219.362
OWN-7773-1,1186-1,23,6.6934999999999105,2219.362
1186-1,4696-1,23,1.42150000000004,2219.362
4696-1,5730-1,23,0.14549999999997,2219.362
5730-1,A533-1,23,0.0310000000000059,2219.362
A533-1,7652-1,23,0.0500000000000114,2219.362
7652-1,A404-1,23,0.13550000000003598,2219.362
A404-1,5683-1,23,65.12899999999999,2219.362
5683-1,B055-1,23,13.601999999999899,2219.362
B055-1,X049-1,23,0.5325000000000271,2219.362
X049-1,1124-1,23,0.452500000000043,2219.362
1124-1,2279-1,23,3.76849999999996,2219.362
2279-1,X007-1,23,1.99649999999997,2219.362
X007-1,7319-1,23,0.522000000000048,2219.362
7319-1,X037-1,23,0.444500000000005,2219.362
X037-1,5477-1,23,19.091499999999897,2219.362
5477-1,7795-1,23,18.1265,2219.362
7795-1,2183-1,23,10.9835,2219.362
2183-1,2802-1,23,52.9205,2219.362
2802-1,X175-1,23,28.8575,2219.362
X175-1,5549-1,23,13.783,2219.362
5549-1,X041-1,23,45.292,2219.362
X041-1,7495-1,23,23.836,2219.362
7495-1,6396-1,23,38.9209999999999,2219.362
6396-1,B782-1,23,28.811,2219.362
B782-1,7653-1,23,0.48599999999999,2219.362
7653-1,7367,23,43.554500000000104,2219.362
7367,A640-1,23,26.4204999999999,2219.362
A640-1,2143-1,23,2.79499999999996,2219.362
2143-1,B997-1,23,2.49400000000003,2219.362
B997-1,2231-1,23,4.43149999999991,2219.362
2231-1,1231-1,23,5.7360000000001,2219.362
1231-1,7689-1,23,40.6495,2219.362
7689-1,1002-1,23,23.3444999999999,2219.362
1002-1,A402-1,23,6.04349999999999,2219.362
A402-1,A649-1,23,18.747000000000103,2219.362
A649-1,7808-1,23,25.9165,2219.362
7808-1,B715-1,23,0.566499999999905,2219.362
B715-1,2221-1,23,8.20000000000005,2219.362
2221-1,2226-1,23,1.6459999999999602,2219.362
2226-1,A429-1,23,0.593500000000063,2219.362
A429-1,A432-1,23,1.71449999999993,2219.362
A432-1,957-1,23,3.31950000000006,2219.362
957-1,A436-1,23,1.4304999999999397,2219.362
A436-1,7661-1,23,5.64700000000005,2219.362
7661-1,A441-1,23,0.45850000000007207,2219.362
A441-1,OWN-A441-1,23,0.0,2219.362
OWN-A441-1,1026-1,23,1.3894999999998798,2219.362
1026-1,7240-1,23,0.48050000000000603,2219.362
7240-1,2249-1,23,0.10599999999999499,2219.362
2249-1,A454-1,23,0.595500000000129,2219.362
A454-1,1025-1,23,0.49699999999995703,2219.362
1025-1,A442-1,23,0.125999999999863,2219.362
A442-1,9544-1,23,0.7655000000000881,2219.362
9544-1,A465-1,23,0.988999999999919,2219.362
A465-1,926-1,23,0.8260000000000219,2219.362
926-1,OWN-926-1,23,0.0,2219.362
OWN-926-1,A470-1,23,0.0480000000000018,2219.362
A470-1,A471-1,23,0.3900000000001,2219.362
A471-1,A362,23,4.63449999999989,2219.362
A362,965,23,0.545500000000061,2219.362
965,OWN-965,23,0.0,2219.362
OWN-965,7256,23,1.05450000000008,2219.362
7256,1029,23,1.86899999999991,2219.362
1029,7750,23,2.3295000000000496,2219.362
7750,970,23,1.0984999999999399,2219.362
970,OWN-970,23,0.0,2219.362
OWN-970,GEN-970,23,0.0,2219.362
GEN-37,37,24,0.0,2464.826
37,OWN-37,24,0.0,2464.826
OWN-37,H903,24,0.22349999999998998,2464.826
H903,F337,24,1.4325000000000199,2464.826
F337,3662,24,0.127000000000035,2464.826
3662,F278,24,0.44550000000000395,2464.826
F278,X096,24,0.40649999999997705,2464.826
X096,3722,24,2.0889999999999698,2464.826
3722,F340,24,0.265000000000027,2464.826
F340,7782,24,1.7085,2464.826
7782,3725,24,0.756999999999955,2464.826
3725,F279,24,0.380000000000056,2464.826
F279,3240,24,0.9634999999999699,2464.826
3240,X122,24,0.0439999999999969,2464.826
X122,F240,24,0.116500000000023,2464.826
F240,F160,24,2.66449999999996,2464.826
F160,7420,24,4.21200000000003,2464.826
7420,F313,24,0.49049999999998295,2464.826
F313,5909,24,26.589000000000002,2464.826
5909,5908,24,1.83349999999998,2464.826
5908,F731,24,43.5765000000001,2464.826
F731,3052,24,53.73049999999989,2464.826
3052,F174,24,1.0310000000000301,2464.826
F174,A907,24,43.271,2464.826
A907,F359,24,0.978499999999997,2464.826
F359,3295,24,27.7375,2464.826
3295,3293,24,1.35049999999998,2464.826
3293,A906,24,11.8425,2464.826
A906,3415,24,61.898999999999994,2464.826
3415,A905,24,1.89499999999998,2464.826
A905,2284,24,1.4925000000000102,2464.826
2284,3229,24,3.5944999999999796,2464.826
3229,A900,24,2.38550000000004,2464.826
A900,7774,24,0.839999999999975,2464.826
7774,7446,24,0.54849999999999,2464.826
7446,A901,24,4.4549999999999805,2464.826
A901,3147,24,0.11300000000005599,2464.826
3147,A510,24,165.5235,2464.826
A510,A356,24,10.0025,2464.826
A356,A153,24,168.865,2464.826
A153,2330,24,31.495,2464.826
2330,2328,24,0.871999999999957,2464.826
2328,B907,24,25.139,2464.826
B907,7735,24,29.8645,2464.826
7735,B767,24,2.37649999999996,2464.826
B767,A150,24,55.0895,2464.826
A150,2246,24,0.456500000000005,2464.826
2246,2806,24,2.98350000000005,2464.826
2806,5720,24,5.30949999999996,2464.826
5720,7678,24,1.5140000000000102,2464.826
7678,A426,24,3.91599999999994,2464.826
A426,2216,24,0.23099999999999501,2464.826
2216,810,24,2.2510000000000896,2464.826
810,A157,24,1.5884999999999498,2464.826
A157,6951,24,0.38900000000001,2464.826
6951,8491,24,0.15250000000003197,2464.826
8491,2233,24,2.79499999999996,2464.826
2233,3024,24,1.31949999999995,2464.826
3024,9495,24,0.708500000000072,2464.826
9495,2296,24,1.8039999999999698,2464.826
2296,B544,24,0.254000000000019,2464.826
B544,6945,24,0.47950000000003,2464.826
6945,A235,24,0.827999999999975,2464.826
A235,2252,24,0.827499999999986,2464.826
2252,OWN-2252,24,0.0,2464.826
OWN-2252,2252-1,24,0.0,2464.826
2252-1,OWN-2252-1,24,0.0,2464.826
OWN-2252-1,2296-1,24,0.0624999999999201,2464.826
2296-1,B544-1,24,0.431500000000007,2464.826
B544-1,6945-1,24,0.546500000000137,2464.826
6945-1,A235-1,24,0.5829999999999279,2464.826
A235-1,7754,24,2.2969999999999,2464.826
7754,A316,24,1.1030000000000502,2464.826
A316,A271,24,1.11400000000004,2464.826
A271,2220,24,1.9480000000000002,2464.826
2220,2644,24,1.81800000000001,2464.826
2644,A291,24,0.49699999999990796,2464.826
A291,939,24,0.329500000000035,2464.826
939,976,24,0.944500000000016,2464.826
976,A296,24,1.83499999999995,2464.826
A296,830,24,0.27100000000012303,2464.826
830,A084,24,1.48749999999991,2464.826
A084,9547,24,0.9679999999999571,2464.826
9547,2267,24,1.67100000000011,2464.826
2267,944,24,0.16999999999997698,2464.826
944,A425,24,3.31450000000007,2464.826
A425,A074,24,0.9114999999998901,2464.826
A074,2204,24,0.9269999999999531,2464.826
