COD_NODE1,COD_PATH,pOriginPath,pDestinationPath,pDistanceOOP,pFirstStation,PathLength
F174,28,0,0,0.40700000000003894,0,2959.553
A907,28,0,0,0.0389999999999873,0,2959.553
F359,28,0,0,1.15350000000001,0,2959.553
3295,28,0,0,0.22900000000004198,0,2959.553
3293,28,0,0,2.9995000000000096,0,2959.553
A906,28,0,0,0.175000000000068,0,2959.553
3415,28,0,0,0.0760000000000218,0,2959.553
A905,28,0,0,0.01,0,2959.553
2284,28,0,0,0.121500000000083,0,2959.553
3229,28,0,0,0.650999999999954,0,2959.553
A900,28,0,0,0.702499999999986,0,2959.553
7774,28,0,0,1.29049999999995,0,2959.553
7446,28,0,0,0.670999999999935,0,2959.553
A901,28,0,0,0.41700000000003,0,2959.553
3147,28,0,0,0.738999999999919,0,2959.553
A510,28,0,0,0.433499999999981,0,2959.553
A356,28,0,0,0.0,0,2959.553
A153,28,0,0,0.01,0,2959.553
2330,28,0,0,0.0810000000000173,0,2959.553
2328,28,0,0,3.3559999999999905,0,2959.553
B907,28,0,0,0.01,0,2959.553
7735,28,0,0,0.44650000000001505,0,2959.553
B767,28,0,0,0.45699999999999397,0,2959.553
A150,28,0,0,1.62450000000001,0,2959.553
2246,28,0,0,1.22699999999998,0,2959.553
2806,28,0,0,1.8495000000000301,0,2959.553
5720,28,0,0,0.0550000000000637,0,2959.553
7678,28,0,0,2.005,0,2959.553
A426,28,0,0,0.11450000000002099,0,2959.553
2216,28,0,0,0.13100000000008502,0,2959.553
810,28,0,0,0.0860000000000127,0,2959.553
A157,28,0,0,1.2665000000000601,0,2959.553
6951,28,0,0,1.04750000000001,0,2959.553
8491,28,0,0,0.35250000000007703,0,2959.553
A399,28,0,0,0.874500000000012,0,2959.553
7202,28,0,0,0.24350000000004002,0,2959.553
3510,28,0,0,0.585500000000025,0,2959.553
OWN-3510,28,0,0,0.585500000000025,0,2959.553
920,28,0,0,0.5825000000000949,0,2959.553
966,28,0,0,1.5445000000000801,0,2959.553
2404,28,0,0,0.0630000000001019,0,2959.553
817,28,0,0,1.14999999999998,0,2959.553
767,28,0,0,0.49450000000001604,0,2959.553
5567,28,0,0,0.990500000000111,0,2959.553
A117,28,0,0,1.1124999999999499,0,2959.553
827,28,0,0,0.46249999999997704,0,2959.553
A234,28,0,0,1.8215000000000101,0,2959.553
A262,28,0,0,1.4544999999999397,0,2959.553
5656,28,0,0,1.13686837721616e-13,0,2959.553
5586,28,0,0,0.722499999999968,0,2959.553
1397,28,0,0,0.0594999999999573,0,2959.553
B998,28,0,0,1.08699999999999,0,2959.553
9518,28,0,0,1.39350000000002,0,2959.553
811,28,0,0,0.0,0,2959.553
OWN-811,28,0,0,0.0,0,2959.553
811-1,28,0,0,0.0,0,2959.553
OWN-811-1,28,0,0,0.0,0,2959.553
9518-1,28,0,0,1.50100000000003,0,2959.553
B998-1,28,0,0,0.45800000000002705,0,2959.553
5586-1,28,0,0,0.134500000000003,0,2959.553
1397-1,28,0,0,0.0215000000000032,0,2959.553
5656-1,28,0,0,0.0,0,2959.553
A234-1,28,0,0,1.93349999999998,0,2959.553
A262-1,28,0,0,1.3489999999999898,0,2959.553
827-1,28,0,0,0.362500000000011,0,2959.553
767-1,28,0,0,0.39850000000001295,0,2959.553
A117-1,28,0,0,1.03300000000002,0,2959.553
5567-1,28,0,0,0.911000000000001,0,2959.553
817-1,28,0,0,0.984500000000025,0,2959.553
2404-1,28,0,0,0.0325000000000273,0,2959.553
966-1,28,0,0,1.4325,0,2959.553
920-1,28,0,0,0.9785000000000541,0,2959.553
7202-1,28,0,0,0.34649999999999204,0,2959.553
3510-1,28,0,0,1.0495000000000199,0,2959.553
OWN-3510-1,28,0,0,1.0495000000000199,0,2959.553
A399-1,28,0,0,0.730500000000063,0,2959.553
8491-1,28,0,0,0.41899999999998294,0,2959.553
A157-1,28,0,0,0.0190000000000055,0,2959.553
6951-1,28,0,0,1.12600000000003,0,2959.553
810-1,28,0,0,0.01,0,2959.553
2216-1,28,0,0,0.01,0,2959.553
A426-1,28,0,0,0.266500000000008,0,2959.553
5720-1,28,0,0,0.0625000000000568,0,2959.553
7678-1,28,0,0,0.9155000000000091,0,2959.553
2806-1,28,0,0,1.90300000000002,0,2959.553
2246-1,28,0,0,0.7930000000000059,0,2959.553
A150-1,28,0,0,1.411,0,2959.553
B767-1,28,0,0,0.479000000000042,0,2959.553
7735-1,28,0,0,0.535000000000025,0,2959.553
B907-1,28,0,0,2.11099999999999,0,2959.553
2330-1,28,0,0,3.363,0,2959.553
2328-1,28,0,0,0.02800000000002,0,2959.553
A153-1,28,0,0,0.0699999999999932,0,2959.553
A356-1,28,0,0,0.0289999999999964,0,2959.553
A510-1,28,0,0,0.776499999999999,0,2959.553
3716,28,0,0,0.7429999999999949,0,2959.553
A501,28,0,0,0.274000000000001,0,2959.553
X031,28,0,0,0.0160000000000196,0,2959.553
A218,28,0,0,0.0,0,2959.553
OWN-A218,28,0,0,0.0,0,2959.553
A218-1,28,0,0,0.0,0,2959.553
OWN-A218-1,28,0,0,0.0,0,2959.553
A512,28,0,0,0.0330000000000155,0,2959.553
2565,28,0,0,0.0715000000000146,0,2959.553
7693,28,0,0,0.0715000000000146,0,2959.553
A730,28,0,0,0.04200000000003,0,2959.553
1368,28,0,0,0.01,0,2959.553
B573,28,0,0,0.265499999999975,0,2959.553
A176,28,0,0,0.204999999999927,0,2959.553
1159,28,0,0,0.0884999999999536,0,2959.553
7076,28,0,0,0.275499999999965,0,2959.553
X270,28,0,0,0.01,0,2959.553
9552,28,0,0,0.01,0,2959.553
1289,28,0,0,0.8919999999999391,0,2959.553
B938,28,0,0,0.0475000000000136,0,2959.553
X137,28,0,0,0.06899999999996001,0,2959.553
8590,28,0,0,0.004500000000007279,0,2959.553
OWN-8590,28,0,0,0.004500000000007279,0,2959.553
7453,28,0,0,0.01,0,2959.553
B777,28,0,0,0.123500000000035,0,2959.553
B812,28,0,0,0.0,0,2959.553
7396,28,0,0,0.0299999999999727,0,2959.553
A301,28,0,0,0.3809999999999721,0,2959.553
A307,28,0,0,0.0660000000000309,0,2959.553
X287,28,0,0,0.0805000000000291,0,2959.553
A678,28,0,0,0.0594999999999573,0,2959.553
1273,28,0,0,0.0715000000000146,0,2959.553
8610,28,0,0,0.0695000000000618,0,2959.553
B089,28,0,0,0.114000000000033,0,2959.553
B542,28,0,0,0.00799999999992451,0,2959.553
1802,28,0,0,0.232999999999947,0,2959.553
B541,28,0,0,0.36000000000001403,0,2959.553
8363,28,0,0,0.46299999999996505,0,2959.553
K718,28,0,0,0.44049999999992895,0,2959.553
J395,28,0,0,0.0469999999999118,0,2959.553
1401,28,0,0,0.0849999999999227,0,2959.553
7787,28,0,0,0.23849999999993104,0,2959.553
K938,28,0,0,0.0,0,2959.553
X284,28,0,0,2.50099999999998,0,2959.553
J367,28,0,0,0.391499999999951,0,2959.553
5597,28,0,0,0.428999999999974,0,2959.553
J538,28,0,0,0.680499999999938,0,2959.553
8108,28,0,0,0.503500000000031,0,2959.553
4888,28,0,0,1.2885,0,2959.553
383,28,0,0,1.4514999999998999,0,2959.553
685,28,0,0,0.6939999999999599,0,2959.553
J470,28,0,0,0.947000000000003,0,2959.553
J437,28,0,0,0.01,0,2959.553
7826,28,0,0,1.0025000000000501,0,2959.553
OWN-X214,28,0,0,1.26249999999993,0,2959.553
X214,28,0,0,1.26249999999993,0,2959.553
1591,28,0,0,0.144000000000005,0,2959.553
4212,28,0,0,1.57600000000002,0,2959.553
J430,28,0,0,1.23500000000001,0,2959.553
1502,28,0,0,0.86099999999999,0,2959.553
J490,28,0,0,1.69299999999998,0,2959.553
J420,28,0,0,0.01,0,2959.553
8094,28,0,0,1.83749999999998,0,2959.553
4294,28,0,0,0.504000000000019,0,2959.553
J290,28,0,0,0.788999999999987,0,2959.553
J495,28,0,0,1.9174999999998998,0,2959.553
4208,28,0,0,0.0,0,2959.553
OWN-4208,28,0,0,0.0,0,2959.553
GEN-4208,28,0,1,,0,2959.553
GEN-X176,29,1,0,,0,3168.0809999999997
OWN-X176,29,0,0,0.0,1,3168.0809999999997
X176,29,0,0,0.0,0,3168.0809999999997
108,29,0,0,0.7364999999999781,0,3168.0809999999997
2291,29,0,0,0.0,0,3168.0809999999997
A723,29,0,0,0.0,0,3168.0809999999997
X089,29,0,0,0.33699999999987496,0,3168.0809999999997
A678,29,0,0,0.0594999999999573,0,3168.0809999999997
1273,29,0,0,0.0714999999999009,0,3168.0809999999997
8610,29,0,0,0.0694999999999482,0,3168.0809999999997
B089,29,0,0,0.11399999999991901,0,3168.0809999999997
B542,29,0,0,0.00799999999992451,0,3168.0809999999997
1802,29,0,0,0.232999999999947,0,3168.0809999999997
B541,29,0,0,0.36000000000001403,0,3168.0809999999997
8363,29,0,0,0.46299999999996505,0,3168.0809999999997
K718,29,0,0,0.44049999999992895,0,3168.0809999999997
J395,29,0,0,0.0470000000000255,0,3168.0809999999997
1401,29,0,0,0.0849999999999227,0,3168.0809999999997
7787,29,0,0,0.23849999999993104,0,3168.0809999999997
K938,29,0,0,0.0,0,3168.0809999999997
X284,29,0,0,2.50099999999998,0,3168.0809999999997
J367,29,0,0,0.391499999999951,0,3168.0809999999997
5597,29,0,0,0.428999999999974,0,3168.0809999999997
1504,29,0,0,1.56299999999987,0,3168.0809999999997
4251,29,0,0,0.01,0,3168.0809999999997
J429,29,0,0,0.256999999999948,0,3168.0809999999997
1979,29,0,0,0.0314999999999372,0,3168.0809999999997
J526,29,0,0,0.0,0,3168.0809999999997
699,29,0,0,0.0,0,3168.0809999999997
OWN-699,29,0,0,0.0,0,3168.0809999999997
699-1,29,0,0,0.0,0,3168.0809999999997
OWN-699-1,29,0,0,0.0,0,3168.0809999999997
J526-1,29,0,0,0.232500000000073,0,3168.0809999999997
1979-1,29,0,0,0.0620000000000118,0,3168.0809999999997
J429-1,29,0,0,0.184499999999957,0,3168.0809999999997
4251-1,29,0,0,0.294499999999971,0,3168.0809999999997
1504-1,29,0,0,1.5120000000000602,0,3168.0809999999997
J367-1,29,0,0,0.6069999999999711,0,3168.0809999999997
5597-1,29,0,0,0.6444999999999941,0,3168.0809999999997
X284-1,29,0,0,0.7209999999998901,0,3168.0809999999997
K938-1,29,0,0,0.0,0,3168.0809999999997
7787-1,29,0,0,0.0444999999999709,0,3168.0809999999997
1401-1,29,0,0,0.0189999999998918,0,3168.0809999999997
J395-1,29,0,0,0.01,0,3168.0809999999997
K718-1,29,0,0,0.370999999999981,0,3168.0809999999997
8363-1,29,0,0,0.39799999999991104,0,3168.0809999999997
B541-1,29,0,0,0.36000000000001403,0,3168.0809999999997
1802-1,29,0,0,0.0,0,3168.0809999999997
B542-1,29,0,0,0.00449999999989359,0,3168.0809999999997
B089-1,29,0,0,0.14099999999996302,0,3168.0809999999997
8610-1,29,0,0,0.0694999999999482,0,3168.0809999999997
1273-1,29,0,0,0.0714999999999009,0,3168.0809999999997
A678-1,29,0,0,0.21449999999993,0,3168.0809999999997
X287,29,0,0,0.22500000000002301,0,3168.0809999999997
A307,29,0,0,0.0469999999999118,0,3168.0809999999997
A301,29,0,0,0.34000000000003194,0,3168.0809999999997
B812,29,0,0,0.01,0,3168.0809999999997
7396,29,0,0,0.0299999999999727,0,3168.0809999999997
B777,29,0,0,0.177000000000021,0,3168.0809999999997
7453,29,0,0,0.15299999999990602,0,3168.0809999999997
8590,29,0,0,0.00449999999989359,0,3168.0809999999997
OWN-8590,29,0,0,0.00449999999989359,0,3168.0809999999997
X137,29,0,0,0.0690000000000737,0,3168.0809999999997
B938,29,0,0,0.0944999999999254,0,3168.0809999999997
1289,29,0,0,0.913499999999999,0,3168.0809999999997
9552,29,0,0,0.01,0,3168.0809999999997
X270,29,0,0,0.01,0,3168.0809999999997
7076,29,0,0,0.274499999999989,0,3168.0809999999997
1159,29,0,0,0.0884999999999536,0,3168.0809999999997
A176,29,0,0,0.205000000000041,0,3168.0809999999997
B573,29,0,0,0.265499999999975,0,3168.0809999999997
1368,29,0,0,0.01,0,3168.0809999999997
A730,29,0,0,0.04200000000003,0,3168.0809999999997
2565,29,0,0,0.0715000000000146,0,3168.0809999999997
7693,29,0,0,0.0715000000000146,0,3168.0809999999997
A512,29,0,0,0.0330000000000155,0,3168.0809999999997
A721,29,0,0,0.110500000000002,0,3168.0809999999997
3044,29,0,0,0.197000000000003,0,3168.0809999999997
X078,29,0,0,0.0,0,3168.0809999999997
484,29,0,0,0.01,0,3168.0809999999997
E098,29,0,0,0.0319999999999254,0,3168.0809999999997
337,29,0,0,0.166499999999928,0,3168.0809999999997
5455,29,0,0,0.0,0,3168.0809999999997
OWN-5455,29,0,0,0.0,0,3168.0809999999997
GEN-5455,29,0,1,,0,3168.0809999999997
GEN-F050,30,1,0,,0,2850.935
F050,30,0,0,0.0,1,2850.935
OWN-F050,30,0,0,0.0,0,2850.935
1221,30,0,0,1.5514999999999801,0,2850.935
A511,30,0,0,0.01,0,2850.935
B933,30,0,0,0.0205000000000268,0,2850.935
983,30,0,0,0.0165000000000077,0,2850.935
1837,30,0,0,0.0205000000000268,0,2850.935
A550,30,0,0,0.01,0,2850.935
1303,30,0,0,0.0645000000000095,0,2850.935
1300,30,0,0,0.595499999999959,0,2850.935
2330,30,0,0,0.0810000000000173,0,2850.935
2328,30,0,0,3.3559999999999905,0,2850.935
B907,30,0,0,0.01,0,2850.935
7735,30,0,0,0.446499999999958,0,2850.935
B767,30,0,0,0.45699999999999397,0,2850.935
A150,30,0,0,1.6244999999999499,0,2850.935
2246,30,0,0,1.22700000000003,0,2850.935
2806,30,0,0,1.8495000000000301,0,2850.935
5720,30,0,0,0.07000000000005001,0,2850.935
7678,30,0,0,2.005,0,2850.935
A426,30,0,0,0.11450000000002099,0,2850.935
2216,30,0,0,0.131000000000029,0,2850.935
810,30,0,0,0.0860000000000127,0,2850.935
6951,30,0,0,1.6455000000000302,0,2850.935
A157,30,0,0,1.26650000000001,0,2850.935
8491,30,0,0,0.35250000000002,0,2850.935
A399,30,0,0,0.889499999999998,0,2850.935
7202,30,0,0,0.54000000000002,0,2850.935
3510,30,0,0,0.8820000000000051,0,2850.935
OWN-3510,30,0,0,0.8820000000000051,0,2850.935
920,30,0,0,0.728999999999985,0,2850.935
817,30,0,0,1.98849999999999,0,2850.935
2404,30,0,0,0.266500000000008,0,2850.935
767,30,0,0,1.12900000000002,0,2850.935
966,30,0,0,0.839499999999987,0,2850.935
A117,30,0,0,1.10300000000001,0,2850.935
5567,30,0,0,0.980999999999995,0,2850.935
2260,30,0,0,0.32400000000001195,0,2850.935
4452,30,0,0,1.35499999999996,0,2850.935
923,30,0,0,0.0,0,2850.935
OWN-923,30,0,0,0.0,0,2850.935
923-1,30,0,0,0.0,0,2850.935
OWN-923-1,30,0,0,0.0,0,2850.935
4452-1,30,0,0,0.01,0,2850.935
4756,30,0,0,1.1520000000000001,0,2850.935
2260-1,30,0,0,0.507499999999993,0,2850.935
A117-1,30,0,0,2.214,0,2850.935
5567-1,30,0,0,2.09199999999998,0,2850.935
837,30,0,0,0.01,0,2850.935
9508,30,0,0,0.01,0,2850.935
A045,30,0,0,0.0524999999999949,0,2850.935
A268,30,0,0,1.7519999999999998,0,2850.935
7469,30,0,0,0.8944999999999941,0,2850.935
A799,30,0,0,0.00699999999999079,0,2850.935
5759,30,0,0,0.0139999999999958,0,2850.935
B498,30,0,0,0.0489999999999924,0,2850.935
6037,30,0,0,0.0464999999999947,0,2850.935
A072,30,0,0,0.611999999999995,0,2850.935
5921,30,0,0,0.5655,0,2850.935
1028,30,0,0,0.01,0,2850.935
A058,30,0,0,0.549999999999997,0,2850.935
B806,30,0,0,0.86699999999999,0,2850.935
7353,30,0,0,0.41749999999999,0,2850.935
4751,30,0,0,1.30799999999999,0,2850.935
A019,30,0,0,0.41749999999999,0,2850.935
A542,30,0,0,0.11799999999999498,0,2850.935
A656,30,0,0,0.38299999999999607,0,2850.935
7781,30,0,0,0.0580000000000069,0,2850.935
A347,30,0,0,0.115999999999985,0,2850.935
7716,30,0,0,0.0234999999999985,0,2850.935
A149,30,0,0,0.0,0,2850.935
OWN-A149,30,0,0,0.0,0,2850.935
A149-1,30,0,0,0.0,0,2850.935
OWN-A149-1,30,0,0,0.0,0,2850.935
7716-1,30,0,0,1.3725,0,2850.935
A347-1,30,0,0,0.291499999999999,0,2850.935
7781-1,30,0,0,0.0439999999999969,0,2850.935
A656-1,30,0,0,0.316000000000003,0,2850.935
A542-1,30,0,0,0.35150000000000103,0,2850.935
4751-1,30,0,0,1.179,0,2850.935
7353-1,30,0,0,0.01,0,2850.935
A019-1,30,0,0,0.01,0,2850.935
B806-1,30,0,0,0.902000000000001,0,2850.935
1028-1,30,0,0,0.01,0,2850.935
5921-1,30,0,0,0.805999999999997,0,2850.935
A058-1,30,0,0,0.504500000000007,0,2850.935
A072-1,30,0,0,0.8555000000000059,0,2850.935
6037-1,30,0,0,0.177000000000007,0,2850.935
B498-1,30,0,0,0.0490000000000066,0,2850.935
5759-1,30,0,0,0.0139999999999958,0,2850.935
A799-1,30,0,0,0.0210000000000008,0,2850.935
7469-1,30,0,0,1.4745000000000101,0,2850.935
A268-1,30,0,0,1.7615,0,2850.935
A045-1,30,0,0,0.387,0,2850.935
9508-1,30,0,0,1.4665,0,2850.935
837-1,30,0,0,0.07650000000000999,0,2850.935
899,30,0,0,0.4750000000000089,0,2850.935
883,30,0,0,0.7325000000000159,0,2850.935
860,30,0,0,0.494500000000002,0,2850.935
A103,30,0,0,0.01,0,2850.935
A054,30,0,0,1.399,0,2850.935
A015,30,0,0,0.9535000000000051,0,2850.935
780,30,0,0,0.316000000000003,0,2850.935
9564,30,0,0,0.887,0,2850.935
A087,30,0,0,0.150500000000008,0,2850.935
9975,30,0,0,0.13900000000001,0,2850.935
A081,30,0,0,0.3560000000000089,0,2850.935
4452-2,30,0,0,0.645500000000013,0,2850.935
A092,30,0,0,0.405000000000001,0,2850.935
9489,30,0,0,1.4210854715202e-14,0,2850.935
A005,30,0,0,0.578000000000003,0,2850.935
7903,30,0,0,0.385499999999993,0,2850.935
A107,30,0,0,0.13300000000001,0,2850.935
9499,30,0,0,0.0750000000000028,0,2850.935
1397,30,0,0,0.697000000000003,0,2850.935
2277,30,0,0,0.322000000000003,0,2850.935
B998,30,0,0,1.5095,0,2850.935
9518,30,0,0,0.0925000000000011,0,2850.935
811,30,0,0,0.442000000000007,0,2850.935
OWN-811,30,0,0,0.442000000000007,0,2850.935
A115,30,0,0,0.644000000000005,0,2850.935
A546,30,0,0,0.2955000000000039,0,2850.935
B442,30,0,0,0.41000000000001097,0,2850.935
A446,30,0,0,0.01,0,2850.935
2199,30,0,0,0.928500000000014,0,2850.935
1025,30,0,0,0.218000000000004,0,2850.935
2212,30,0,0,0.463499999999996,0,2850.935
A454,30,0,0,0.22950000000000198,0,2850.935
2249,30,0,0,0.0835000000000008,0,2850.935
7240,30,0,0,0.4405,0,2850.935
A442,30,0,0,0.752499999999998,0,2850.935
1026,30,0,0,0.537000000000006,0,2850.935
A441,30,0,0,0.0,0,2850.935
OWN-A441,30,0,0,0.0,0,2850.935
A441-1,30,0,0,0.0,0,2850.935
OWN-A441-1,30,0,0,0.0,0,2850.935
7240-1,30,0,0,2.4004999999999703,0,2850.935
1026-1,30,0,0,2.01649999999995,0,2850.935
7661,30,0,0,1.7234999999999399,0,2850.935
A436,30,0,0,0.40699999999998204,0,2850.935
957,30,0,0,0.764499999999998,0,2850.935
A432,30,0,0,0.12199999999995699,0,2850.935
935,30,0,0,2.22199999999998,0,2850.935
A429,30,0,0,1.16849999999999,0,2850.935
2226,30,0,0,0.941499999999962,0,2850.935
2221,30,0,0,0.834000000000003,0,2850.935
B715,30,0,0,0.12999999999999498,0,2850.935
7808,30,0,0,1.65299999999996,0,2850.935
A649,30,0,0,4.37799999999999,0,2850.935
A402,30,0,0,1.13049999999993,0,2850.935
1002,30,0,0,2.15649999999994,0,2850.935
7689,30,0,0,1.5599999999999499,0,2850.935
1231,30,0,0,0.0324999999999704,0,2850.935
2231,30,0,0,0.590499999999963,0,2850.935
B997,30,0,0,0.000499999999988177,0,2850.935
2143,30,0,0,0.41649999999998494,0,2850.935
A640,30,0,0,0.4669999999999849,0,2850.935
7653,30,0,0,0.01,0,2850.935
B782,30,0,0,0.01,0,2850.935
6396,30,0,0,0.225499999999954,0,2850.935
7495,30,0,0,1.56299999999999,0,2850.935
X041,30,0,0,0.43099999999998295,0,2850.935
5549,30,0,0,0.625499999999988,0,2850.935
X175,30,0,0,0.54200000000003,0,2850.935
2802,30,0,0,0.422000000000025,0,2850.935
2183,30,0,0,0.9714999999999921,0,2850.935
7795,30,0,0,0.16599999999994,0,2850.935
5477,30,0,0,0.23399999999998,0,2850.935
X037,30,0,0,0.0815000000000055,0,2850.935
X007,30,0,0,1.92049999999995,0,2850.935
7319,30,0,0,1.93899999999996,0,2850.935
2279,30,0,0,0.142499999999984,0,2850.935
X049,30,0,0,1.39699999999993,0,2850.935
1124,30,0,0,0.12199999999995699,0,2850.935
B055,30,0,0,0.150999999999954,0,2850.935
5683,30,0,0,0.01,0,2850.935
A404,30,0,0,1.178,0,2850.935
7652,30,0,0,0.0519999999999641,0,2850.935
A533,30,0,0,0.453499999999963,0,2850.935
4696,30,0,0,0.660999999999945,0,2850.935
5730,30,0,0,1.46849999999995,0,2850.935
1186,30,0,0,0.311999999999955,0,2850.935
7773,30,0,0,0.01,0,2850.935
OWN-7773,30,0,0,0.01,0,2850.935
X111,30,0,0,0.506999999999948,0,2850.935
X042,30,0,0,0.01,0,2850.935
J382,30,0,0,0.01,0,2850.935
5436,30,0,0,0.0719999999999459,0,2850.935
7449,30,0,0,0.0799999999999841,0,2850.935
J515,30,0,0,0.0559999999999832,0,2850.935
4361,30,0,0,0.32099999999997,0,2850.935
465,30,0,0,0.675999999999931,0,2850.935
5413,30,0,0,0.510999999999967,0,2850.935
5435,30,0,0,1.45350000000002,0,2850.935
J294,30,0,0,1.1279999999999901,0,2850.935
J542,30,0,0,1.22599999999994,0,2850.935
X098,30,0,0,1.06149999999997,0,2850.935
J490,30,0,0,1.81549999999993,0,2850.935
J430,30,0,0,0.0229999999999677,0,2850.935
1502,30,0,0,0.01,0,2850.935
J420,30,0,0,1.04149999999998,0,2850.935
J290,30,0,0,1.8915000000000102,0,2850.935
J286,30,0,0,1.5684999999999698,0,2850.935
J292,30,0,0,0.01,0,2850.935
7790,30,0,0,0.282999999999959,0,2850.935
2550,30,0,0,0.48149999999998294,0,2850.935
J283,30,0,0,0.944499999999948,0,2850.935
J823,30,0,0,0.183999999999969,0,2850.935
4280,30,0,0,0.652499999999975,0,2850.935
3301,30,0,0,1.4464999999999602,0,2850.935
1460,30,0,0,1.54899999999998,0,2850.935
X208,30,0,0,0.47849999999994003,0,2850.935
1421,30,0,0,0.998999999999967,0,2850.935
J623,30,0,0,1.07049999999998,0,2850.935
1410,30,0,0,0.516999999999996,0,2850.935
1490,30,0,0,1.7309999999999397,0,2850.935
OWN-1490,30,0,0,1.7309999999999397,0,2850.935
J652,30,0,0,0.0874999999999773,0,2850.935
7780,30,0,0,0.01,0,2850.935
7262,30,0,0,0.61099999999999,0,2850.935
7793,30,0,0,0.16049999999995598,0,2850.935
J831,30,0,0,0.01,0,2850.935
4262,30,0,0,0.549999999999955,0,2850.935
J833,30,0,0,0.10799999999994699,0,2850.935
7301,30,0,0,0.6959999999999699,0,2850.935
J167,30,0,0,0.3530000000000089,0,2850.935
J427,30,0,0,0.54649999999998,0,2850.935
1404,30,0,0,0.0674999999999386,0,2850.935
J161,30,0,0,0.0215000000000032,0,2850.935
K937,30,0,0,0.0949999999999704,0,2850.935
5591,30,0,0,1.36949999999996,0,2850.935
4227,30,0,0,0.9139999999999301,0,2850.935
J536,30,0,0,0.593499999999949,0,2850.935
J050,30,0,0,1.87899999999996,0,2850.935
699,30,0,0,0.0,0,2850.935
OWN-699,30,0,0,0.0,0,2850.935
699-1,30,0,0,0.0,0,2850.935
OWN-699-1,30,0,0,0.0,0,2850.935
J536-1,30,0,0,0.7949999999999592,0,2850.935
4227-1,30,0,0,1.12699999999995,0,2850.935
K937-1,30,0,0,0.22999999999996104,0,2850.935
J161-1,30,0,0,0.40050000000002206,0,2850.935
1404-1,30,0,0,0.10099999999994198,0,2850.935
J427-1,30,0,0,1.21799999999996,0,2850.935
J167-1,30,0,0,0.8679999999999949,0,2850.935
1442,30,0,0,1.48849999999999,0,2850.935
J833-1,30,0,0,0.562000000000012,0,2850.935
4262-1,30,0,0,0.0454999999999472,0,2850.935
J831-1,30,0,0,0.440499999999986,0,2850.935
7793-1,30,0,0,0.7454999999999359,0,2850.935
7780-1,30,0,0,3.8175,0,2850.935
7262-1,30,0,0,0.500499999999988,0,2850.935
1490-1,30,0,0,1.31799999999998,0,2850.935
OWN-1490-1,30,0,0,1.31799999999998,0,2850.935
J652-1,30,0,0,0.873499999999979,0,2850.935
1410-1,30,0,0,0.672000000000025,0,2850.935
J623-1,30,0,0,0.939499999999953,0,2850.935
1421-1,30,0,0,0.545499999999947,0,2850.935
1460-1,30,0,0,0.823999999999955,0,2850.935
X208-1,30,0,0,1.37650000000002,0,2850.935
3301-1,30,0,0,1.14699999999999,0,2850.935
J283-1,30,0,0,1.56049999999993,0,2850.935
4280-1,30,0,0,1.10799999999995,0,2850.935
J823-1,30,0,0,0.560999999999979,0,2850.935
2550-1,30,0,0,1.36250000000001,0,2850.935
1415,30,0,0,1.98449999999997,0,2850.935
7790-1,30,0,0,0.01,0,2850.935
J292-1,30,0,0,2.18900000000002,0,2850.935
J286-1,30,0,0,1.51749999999998,0,2850.935
J290-1,30,0,0,1.6035,0,2850.935
J420-1,30,0,0,1.226,0,2850.935
J490-1,30,0,0,2.2664999999999504,0,2850.935
1502-1,30,0,0,0.317499999999995,0,2850.935
J430-1,30,0,0,0.0360000000000014,0,2850.935
J542-1,30,0,0,1.3544999999999698,0,2850.935
X098-1,30,0,0,0.9074999999999699,0,2850.935
J294-1,30,0,0,0.0110000000000241,0,2850.935
5435-1,30,0,0,1.3014999999999801,0,2850.935
5413-1,30,0,0,0.581999999999937,0,2850.935
465-1,30,0,0,0.657999999999959,0,2850.935
4361-1,30,0,0,0.041499999999985,0,2850.935
J515-1,30,0,0,0.0370000000000346,0,2850.935
7449-1,30,0,0,0.382499999999993,0,2850.935
5436-1,30,0,0,0.0819999999999936,0,2850.935
J382-1,30,0,0,0.01,0,2850.935
X042-1,30,0,0,0.01,0,2850.935
X111-1,30,0,0,0.531999999999982,0,2850.935
7773-1,30,0,0,0.01,0,2850.935
OWN-7773-1,30,0,0,0.01,0,2850.935
1186-1,30,0,0,0.0924999999999727,0,2850.935
4696-1,30,0,0,0.6649999999999641,0,2850.935
5730-1,30,0,0,1.37850000000003,0,2850.935
A533-1,30,0,0,0.0444999999999709,0,2850.935
7652-1,30,0,0,0.24149999999997399,0,2850.935
A404-1,30,0,0,1.12699999999995,0,2850.935
5683-1,30,0,0,0.01,0,2850.935
B055-1,30,0,0,0.423000000000002,0,2850.935
X049-1,30,0,0,0.0154999999999745,0,2850.935
1124-1,30,0,0,1.315,0,2850.935
2279-1,30,0,0,0.6915000000000191,0,2850.935
X007-1,30,0,0,1.83299999999997,0,2850.935
7319-1,30,0,0,0.01400000000001,0,2850.935
X037-1,30,0,0,1.7764999999999398,0,2850.935
5477-1,30,0,0,0.206999999999994,0,2850.935
7795-1,30,0,0,0.456500000000005,0,2850.935
2183-1,30,0,0,1.06700000000001,0,2850.935
2802-1,30,0,0,0.607499999999959,0,2850.935
X175-1,30,0,0,0.8009999999999309,0,2850.935
5549-1,30,0,0,0.43099999999998295,0,2850.935
X041-1,30,0,0,0.221000000000004,0,2850.935
